target_column,train_size_,method,n_estimators,lr,tree_size,val_rmse
Volume,190,TradaBoostR2,40,0.1,5,384.31248851985896
Volume,190,TradaBoostR2,40,0.5,1,151.33572874758593
Volume,190,TradaBoostR2,40,0.5,2,125.1426299193948
Volume,190,TradaBoostR2,40,0.5,3,359.508531978443
Volume,190,TradaBoostR2,40,0.5,4,181.6502962092085
Volume,190,TradaBoostR2,40,0.5,5,193.9555003473766
Volume,190,TradaBoostR2,40,1.0,1,133.12136113874908
Volume,190,TradaBoostR2,40,1.0,2,160.9244915959061
Volume,190,TradaBoostR2,40,1.0,3,177.71834550539356
Volume,190,TradaBoostR2,40,1.0,4,216.35491976765584
Volume,190,TradaBoostR2,40,1.0,5,798.02808016413
Volume,190,TradaBoostR2,50,0.1,1,103.79489426859422
Volume,190,TradaBoostR2,50,0.1,2,230.3159966555001
Volume,190,TradaBoostR2,50,0.1,3,210.1366304360328
Volume,190,TradaBoostR2,50,0.1,4,215.3669422733172
Volume,190,TradaBoostR2,50,0.1,5,275.6374083533485
Volume,190,TradaBoostR2,50,0.5,1,135.55792346219073
Volume,190,TradaBoostR2,50,0.5,2,125.78474432801556
Volume,190,TradaBoostR2,50,0.5,3,148.89583501533335
Volume,190,TradaBoostR2,50,0.5,4,346.2102780908575
Volume,190,TradaBoostR2,50,0.5,5,365.73403324893843
Volume,190,TradaBoostR2,50,1.0,1,132.53130858896202
Volume,190,TradaBoostR2,50,1.0,2,4017.5703120762455
Volume,190,TradaBoostR2,50,1.0,3,310.1241954744725
Volume,190,TradaBoostR2,50,1.0,4,752.5187128847595
Volume,190,TradaBoostR2,50,1.0,5,279.5299183197738
Volume,285,TradaBoostR2,10,0.1,1,123.79619538531229
Volume,285,TradaBoostR2,10,0.1,2,475.459971621183
Volume,285,TradaBoostR2,10,0.1,3,308.7847905961552
Volume,285,TradaBoostR2,10,0.1,4,475.8462676849711
Volume,285,TradaBoostR2,10,0.1,5,195.8259908267218
Volume,285,TradaBoostR2,10,0.5,1,131.10579812408596
Volume,285,TradaBoostR2,10,0.5,2,108.62789573015134
Volume,285,TradaBoostR2,10,0.5,3,355.52873937083643
Volume,285,TradaBoostR2,10,0.5,4,240.5108667215934
Volume,285,TradaBoostR2,10,0.5,5,1491.5820197280766
Volume,285,TradaBoostR2,10,1.0,1,184.62603792647786
Volume,285,TradaBoostR2,10,1.0,2,255.87712061810447
Volume,285,TradaBoostR2,10,1.0,3,612.4167669627147
Volume,285,TradaBoostR2,10,1.0,4,377.0579500284117
Volume,285,TradaBoostR2,10,1.0,5,213.8805848619821
Volume,285,TradaBoostR2,20,0.1,1,115.0923045790629
Volume,285,TradaBoostR2,20,0.1,2,625.168121848301
Volume,285,TradaBoostR2,20,0.1,3,172.92162163959227
Volume,285,TradaBoostR2,20,0.1,4,180.9996728318537
Volume,285,TradaBoostR2,20,0.1,5,251.75254829572788
Volume,285,TradaBoostR2,20,0.5,1,230.3386968534863
Volume,285,TradaBoostR2,20,0.5,2,258.1962268124609
Volume,285,TradaBoostR2,20,0.5,3,259.80843495582127
Volume,285,TradaBoostR2,20,0.5,4,629.5112314183494
Volume,285,TradaBoostR2,20,0.5,5,237.59537093099297
Volume,285,TradaBoostR2,20,1.0,1,132.36126570010182
Volume,285,TradaBoostR2,20,1.0,2,166.35385415998775
Volume,285,TradaBoostR2,20,1.0,3,608.2495125598891
Volume,285,TradaBoostR2,20,1.0,4,417.4711746649788
Volume,285,TradaBoostR2,20,1.0,5,215.89522771003203
Volume,285,TradaBoostR2,30,0.1,1,116.18442144210204
Volume,285,TradaBoostR2,30,0.1,2,174.8333423785004
Volume,285,TradaBoostR2,30,0.1,3,134.77337251082287
Volume,285,TradaBoostR2,30,0.1,4,242.70846335948468
Volume,285,TradaBoostR2,30,0.1,5,223.6957261491143
Volume,285,TradaBoostR2,30,0.5,1,116.18179041324909
Volume,285,TradaBoostR2,30,0.5,2,147.25210955834908
Volume,285,TradaBoostR2,30,0.5,3,246.75923706325435
Volume,285,TradaBoostR2,30,0.5,4,190.47249847274037
Volume,285,TradaBoostR2,30,0.5,5,275.11967176900885
Volume,285,TradaBoostR2,30,1.0,1,140.1099041875022
Volume,285,TradaBoostR2,30,1.0,2,175.5284893068344
Volume,285,TradaBoostR2,30,1.0,3,600.6013254582824
Volume,285,TradaBoostR2,30,1.0,4,373.1864689758401
Volume,285,TradaBoostR2,30,1.0,5,347.4336079122571
Volume,285,TradaBoostR2,40,0.1,1,122.856527343441
Volume,285,TradaBoostR2,40,0.1,2,182.43611190300172
Volume,285,TradaBoostR2,40,0.1,3,183.09294535065163
Volume,285,TradaBoostR2,40,0.1,4,675.9364940794927
Volume,285,TradaBoostR2,40,0.1,5,211.0318173686071
Volume,285,TradaBoostR2,40,0.5,1,144.5574527947942
Volume,285,TradaBoostR2,40,0.5,2,206.25311370704065
Volume,285,TradaBoostR2,40,0.5,3,185.40712050375342
Volume,285,TradaBoostR2,40,0.5,4,218.76093358130416
Volume,285,TradaBoostR2,40,0.5,5,258.1602869385503
Volume,285,TradaBoostR2,40,1.0,1,131.8035274891676
Volume,285,TradaBoostR2,40,1.0,2,138.8628545936698
Volume,285,TradaBoostR2,40,1.0,3,169.97707444400666
Volume,285,TradaBoostR2,40,1.0,4,433.3871644449356
Volume,285,TradaBoostR2,40,1.0,5,377.1774250134906
Volume,285,TradaBoostR2,50,0.1,1,135.626751627204
Volume,285,TradaBoostR2,50,0.1,2,125.8302678551942
Volume,285,TradaBoostR2,50,0.1,3,302.99730217023597
Volume,285,TradaBoostR2,50,0.1,4,941.2870600652508
Volume,285,TradaBoostR2,50,0.1,5,397.0516776600532
Volume,285,TradaBoostR2,50,0.5,1,117.73738979553912
Volume,285,TradaBoostR2,50,0.5,2,225.54038288112764
Volume,285,TradaBoostR2,50,0.5,3,244.9711885609027
Volume,285,TradaBoostR2,50,0.5,4,282.7045659458301
Volume,285,TradaBoostR2,50,0.5,5,306.0091649137498
Volume,285,TradaBoostR2,50,1.0,1,113.03483469277276
Volume,285,TradaBoostR2,50,1.0,2,159.99078363323525
Volume,285,TradaBoostR2,50,1.0,3,170.0051865736579
Volume,285,TradaBoostR2,50,1.0,4,582.0364013177398
Volume,285,TradaBoostR2,50,1.0,5,526.5609176293237
Volume,380,TradaBoostR2,10,0.1,1,251.95491672299045
Volume,380,TradaBoostR2,10,0.1,2,282.8842483947106
Volume,380,TradaBoostR2,10,0.1,3,209.53983539194707
Volume,380,TradaBoostR2,10,0.1,4,253.22694747884216
Volume,380,TradaBoostR2,10,0.1,5,147.88591364414583
Volume,380,TradaBoostR2,10,0.5,1,111.9890886519556
Volume,380,TradaBoostR2,10,0.5,2,129.5783366495133
Volume,380,TradaBoostR2,10,0.5,3,153.03707719007326
Volume,380,TradaBoostR2,10,0.5,4,128.6195465648719
Volume,380,TradaBoostR2,10,0.5,5,193.98847959522365
Volume,380,TradaBoostR2,10,1.0,1,112.40053309985362
Volume,380,TradaBoostR2,10,1.0,2,113.80193065151363
Volume,380,TradaBoostR2,10,1.0,3,133.17556362802904
Volume,380,TradaBoostR2,10,1.0,4,153.31061647153223
Volume,380,TradaBoostR2,10,1.0,5,451.3456834859959
Volume,380,TradaBoostR2,20,0.1,1,206.87494416085337
Volume,380,TradaBoostR2,20,0.1,2,156.17797633296897
Volume,380,TradaBoostR2,20,0.1,3,191.52897631795133
Volume,380,TradaBoostR2,20,0.1,4,370.8578810981899
Volume,380,TradaBoostR2,20,0.1,5,138.64582887165315
Volume,380,TradaBoostR2,20,0.5,1,108.63033102997447
Volume,380,TradaBoostR2,20,0.5,2,124.40264797491497
Volume,380,TradaBoostR2,20,0.5,3,123.79093560491958
Volume,380,TradaBoostR2,20,0.5,4,119.23249803052212
Volume,380,TradaBoostR2,20,0.5,5,189.71973508061802
Volume,380,TradaBoostR2,20,1.0,1,102.1399498678721
Volume,380,TradaBoostR2,20,1.0,2,130.67410448983307
Volume,380,TradaBoostR2,20,1.0,3,135.5978069134627
Volume,380,TradaBoostR2,20,1.0,4,139.43065970514067
Volume,380,TradaBoostR2,20,1.0,5,308.95597176357876
Volume,380,TradaBoostR2,30,0.1,1,199.27833854449926
Volume,380,TradaBoostR2,30,0.1,2,496.8974194486689
Volume,380,TradaBoostR2,30,0.1,3,132.46237109901034
Volume,380,TradaBoostR2,30,0.1,4,157.75522581462602
Volume,380,TradaBoostR2,30,0.1,5,136.88021901540424
Volume,380,TradaBoostR2,30,0.5,1,102.4497457320876
Volume,380,TradaBoostR2,30,0.5,2,122.53148482075396
Volume,380,TradaBoostR2,30,0.5,3,123.7876135983172
Volume,380,TradaBoostR2,30,0.5,4,127.7500230636665
Volume,380,TradaBoostR2,30,0.5,5,312.71127574025707
Volume,380,TradaBoostR2,30,1.0,1,96.06712420339538
Volume,380,TradaBoostR2,30,1.0,2,116.24512944358894
Volume,380,TradaBoostR2,30,1.0,3,212.75890880739612
Volume,380,TradaBoostR2,30,1.0,4,123.77761004616309
Volume,380,TradaBoostR2,30,1.0,5,250.9394905571619
Volume,380,TradaBoostR2,40,0.1,1,201.87966122250535
Volume,380,TradaBoostR2,40,0.1,2,498.75532712610755
Volume,380,TradaBoostR2,40,0.1,3,126.75723735888646
Volume,380,TradaBoostR2,40,0.1,4,327.709114067707
Volume,380,TradaBoostR2,40,0.1,5,176.25652972553263
Volume,380,TradaBoostR2,40,0.5,1,101.76057634069643
Volume,380,TradaBoostR2,40,0.5,2,117.63934526993299
Volume,380,TradaBoostR2,40,0.5,3,122.52974973317252
Volume,380,TradaBoostR2,40,0.5,4,212.2955842370473
Volume,380,TradaBoostR2,40,0.5,5,242.64792933864697
Volume,380,TradaBoostR2,40,1.0,1,95.5889380162362
Volume,380,TradaBoostR2,40,1.0,2,215.2020234933747
Volume,380,TradaBoostR2,40,1.0,3,134.812320716667
Volume,380,TradaBoostR2,40,1.0,4,156.20674813665798
Volume,380,TradaBoostR2,40,1.0,5,203.32665218073655
Volume,380,TradaBoostR2,50,0.1,1,96.06801467909763
Volume,380,TradaBoostR2,50,0.1,2,157.58520158277253
Volume,380,TradaBoostR2,50,0.1,3,116.82648254663248
Volume,380,TradaBoostR2,50,0.1,4,323.9945604579729
Volume,380,TradaBoostR2,50,0.1,5,169.01986995656472
Volume,380,TradaBoostR2,50,0.5,1,99.08257562363451
Volume,380,TradaBoostR2,50,0.5,2,117.65150870805326
Volume,380,TradaBoostR2,50,0.5,3,136.4299265071848
Volume,380,TradaBoostR2,50,0.5,4,149.0632460143566
Volume,380,TradaBoostR2,50,0.5,5,521.2440430682384
Volume,380,TradaBoostR2,50,1.0,1,95.8931047423468
Volume,380,TradaBoostR2,50,1.0,2,260.1524461987786
Volume,380,TradaBoostR2,50,1.0,3,188.30905947014895
Volume,380,TradaBoostR2,50,1.0,4,180.09821508086694
Volume,380,TradaBoostR2,50,1.0,5,255.17230681004267
Volume,475,TradaBoostR2,10,0.1,1,88.4166112953246
Volume,475,TradaBoostR2,10,0.1,2,153.4284617545864
Volume,475,TradaBoostR2,10,0.1,3,230.6884867435635
Volume,475,TradaBoostR2,10,0.1,4,322.16261772215137
Volume,475,TradaBoostR2,10,0.1,5,170.6663134811715
Volume,475,TradaBoostR2,10,0.5,1,100.8304770503398
Volume,475,TradaBoostR2,10,0.5,2,94.46279190845078
Volume,475,TradaBoostR2,10,0.5,3,119.30439326164374
Volume,475,TradaBoostR2,10,0.5,4,206.36955758724153
Volume,475,TradaBoostR2,10,0.5,5,229.1961369313085
Volume,475,TradaBoostR2,10,1.0,1,108.94862886013303
Volume,475,TradaBoostR2,10,1.0,2,154.38731647596018
Volume,475,TradaBoostR2,10,1.0,3,118.43318159316564
Volume,475,TradaBoostR2,10,1.0,4,137.82770169584987
Volume,475,TradaBoostR2,10,1.0,5,166.424438169743
Volume,475,TradaBoostR2,20,0.1,1,140.42477575044776
Volume,475,TradaBoostR2,20,0.1,2,113.70997680811392
Volume,475,TradaBoostR2,20,0.1,3,291.12069780840017
Volume,475,TradaBoostR2,20,0.1,4,313.9666833244575
Volume,475,TradaBoostR2,20,0.1,5,202.86357909829812
Volume,475,TradaBoostR2,20,0.5,1,104.60383892153456
Volume,475,TradaBoostR2,20,0.5,2,126.20393040433078
Volume,475,TradaBoostR2,20,0.5,3,200.85839208231167
Volume,475,TradaBoostR2,20,0.5,4,173.66731967595865
Volume,475,TradaBoostR2,20,0.5,5,166.17577330329684
Volume,475,TradaBoostR2,20,1.0,1,101.26315927573972
Volume,475,TradaBoostR2,20,1.0,2,107.51255057062913
Volume,475,TradaBoostR2,20,1.0,3,107.0609303544584
Volume,475,TradaBoostR2,20,1.0,4,109.59222608793311
Volume,475,TradaBoostR2,20,1.0,5,357.35639611015847
Volume,475,TradaBoostR2,30,0.1,1,91.25732795194952
Volume,475,TradaBoostR2,30,0.1,2,109.75295032457817
Volume,475,TradaBoostR2,30,0.1,3,140.5188664468648
Volume,475,TradaBoostR2,30,0.1,4,158.1484459459576
Volume,475,TradaBoostR2,30,0.1,5,152.19949409132656
Volume,475,TradaBoostR2,30,0.5,1,105.55203578508151
Volume,475,TradaBoostR2,30,0.5,2,123.72968605219475
Volume,475,TradaBoostR2,30,0.5,3,94.42892164340446
Volume,475,TradaBoostR2,30,0.5,4,134.84781816308217
Volume,475,TradaBoostR2,30,0.5,5,177.36819978949774
Volume,475,TradaBoostR2,30,1.0,1,99.04056644049797
Volume,475,TradaBoostR2,30,1.0,2,105.38080105822712
Volume,475,TradaBoostR2,30,1.0,3,104.91906033768221
Volume,475,TradaBoostR2,30,1.0,4,176.15113850139707
Volume,475,TradaBoostR2,30,1.0,5,201.75484007669323
Volume,475,TradaBoostR2,40,0.1,1,94.60404207911112
Volume,475,TradaBoostR2,40,0.1,2,93.38126818710123
Volume,475,TradaBoostR2,40,0.1,3,121.96163964683467
Volume,475,TradaBoostR2,40,0.1,4,159.44379243071
Volume,475,TradaBoostR2,40,0.1,5,192.28399299050147
Volume,475,TradaBoostR2,40,0.5,1,99.8730077939064
Volume,475,TradaBoostR2,40,0.5,2,102.2370204489835
Volume,475,TradaBoostR2,40,0.5,3,103.53539201093952
Volume,475,TradaBoostR2,40,0.5,4,1217.200577049994
Volume,475,TradaBoostR2,40,0.5,5,164.11825297371576
Volume,475,TradaBoostR2,40,1.0,1,98.61588727651176
Volume,475,TradaBoostR2,40,1.0,2,93.56755853736924
Volume,475,TradaBoostR2,40,1.0,3,124.73251202115955
Volume,475,TradaBoostR2,40,1.0,4,138.27941819804423
Volume,475,TradaBoostR2,40,1.0,5,194.54819622282065
Volume,475,TradaBoostR2,50,0.1,1,97.98043870239808
Volume,475,TradaBoostR2,50,0.1,2,89.19690890667508
Volume,475,TradaBoostR2,50,0.1,3,142.2210762663381
Volume,475,TradaBoostR2,50,0.1,4,182.6483523690842
Volume,475,TradaBoostR2,50,0.1,5,335.3082359986437
Volume,475,TradaBoostR2,50,0.5,1,98.18768205148203
Volume,475,TradaBoostR2,50,0.5,2,106.55094352969274
Volume,475,TradaBoostR2,50,0.5,3,98.65997088870652
Volume,475,TradaBoostR2,50,0.5,4,135.77775575576513
Volume,475,TradaBoostR2,50,0.5,5,518.347085294396
Volume,475,TradaBoostR2,50,1.0,1,96.36991401998755
Volume,475,TradaBoostR2,50,1.0,2,101.56256174108992
Volume,475,TradaBoostR2,50,1.0,3,107.54112026054467
Volume,475,TradaBoostR2,50,1.0,4,130.70905675494717
Volume,475,TradaBoostR2,50,1.0,5,308.9088459581746
Volume,570,TradaBoostR2,10,0.1,1,86.69183309161922
Volume,570,TradaBoostR2,10,0.1,2,113.56489634468093
Volume,570,TradaBoostR2,10,0.1,3,228.3171382191036
Volume,570,TradaBoostR2,10,0.1,4,306.3735999687985
Volume,570,TradaBoostR2,10,0.1,5,355.81238105408687
Volume,570,TradaBoostR2,10,0.5,1,91.45144862154707
Volume,570,TradaBoostR2,10,0.5,2,91.53050159595935
Volume,570,TradaBoostR2,10,0.5,3,165.55701993493034
Volume,570,TradaBoostR2,10,0.5,4,133.00971119402274
Volume,570,TradaBoostR2,10,0.5,5,200.89869150913734
Volume,570,TradaBoostR2,10,1.0,1,103.2246375312288
Volume,570,TradaBoostR2,10,1.0,2,156.11036358363575
Volume,570,TradaBoostR2,10,1.0,3,105.70205916976253
Volume,570,TradaBoostR2,10,1.0,4,176.0062299493192
Volume,570,TradaBoostR2,10,1.0,5,170.11046113909393
Volume,570,TradaBoostR2,20,0.1,1,85.93913010648369
Volume,570,TradaBoostR2,20,0.1,2,100.285295591594
Volume,570,TradaBoostR2,20,0.1,3,198.255246001887
Volume,570,TradaBoostR2,20,0.1,4,176.0245918059235
Volume,570,TradaBoostR2,20,0.1,5,364.69397042080925
Volume,570,TradaBoostR2,20,0.5,1,98.52601000567371
Volume,570,TradaBoostR2,20,0.5,2,151.36107763128877
Volume,570,TradaBoostR2,20,0.5,3,173.29501545044187
Volume,570,TradaBoostR2,20,0.5,4,127.90057016000488
Volume,570,TradaBoostR2,20,0.5,5,155.76876652727452
Volume,570,TradaBoostR2,20,1.0,1,98.79170795916045
Volume,570,TradaBoostR2,20,1.0,2,103.05531135451231
Volume,570,TradaBoostR2,20,1.0,3,139.9902555187184
Volume,570,TradaBoostR2,20,1.0,4,134.63117736446173
Volume,570,TradaBoostR2,20,1.0,5,152.1253333417439
Volume,570,TradaBoostR2,30,0.1,1,83.92270475888199
Volume,570,TradaBoostR2,30,0.1,2,89.06776590073659
Volume,570,TradaBoostR2,30,0.1,3,187.07364608114787
Volume,570,TradaBoostR2,30,0.1,4,135.42797633007862
Volume,570,TradaBoostR2,30,0.1,5,351.11695804015073
Volume,570,TradaBoostR2,30,0.5,1,102.81627195023634
Volume,570,TradaBoostR2,30,0.5,2,115.14343679080939
Volume,570,TradaBoostR2,30,0.5,3,92.40803565801885
Volume,570,TradaBoostR2,30,0.5,4,123.90922721389127
Volume,570,TradaBoostR2,30,0.5,5,129.71020453269358
Volume,570,TradaBoostR2,30,1.0,1,96.72412373193507
Volume,570,TradaBoostR2,30,1.0,2,95.71343375810486
Volume,570,TradaBoostR2,30,1.0,3,100.31337106830944
Volume,570,TradaBoostR2,30,1.0,4,158.16741960595695
Volume,570,TradaBoostR2,30,1.0,5,353.1343480893176
Volume,570,TradaBoostR2,40,0.1,1,86.90414507824178
Volume,570,TradaBoostR2,40,0.1,2,89.31937468787577
Volume,570,TradaBoostR2,40,0.1,3,103.9088289407022
Volume,570,TradaBoostR2,40,0.1,4,121.57964075447936
Volume,570,TradaBoostR2,40,0.1,5,369.9069779120599
Volume,570,TradaBoostR2,40,0.5,1,102.27442914034182
Volume,570,TradaBoostR2,40,0.5,2,94.52604786676648
Volume,570,TradaBoostR2,40,0.5,3,102.50866667053936
Volume,570,TradaBoostR2,40,0.5,4,112.95171234648929
Volume,570,TradaBoostR2,40,0.5,5,133.2080177300986
Volume,570,TradaBoostR2,40,1.0,1,94.50922032142724
Volume,570,TradaBoostR2,40,1.0,2,90.87139361202638
Volume,570,TradaBoostR2,40,1.0,3,115.4686289276552
Volume,570,TradaBoostR2,40,1.0,4,121.08097901188827
Volume,570,TradaBoostR2,40,1.0,5,146.14948581097514
Volume,570,TradaBoostR2,50,0.1,1,90.18804790922468
Volume,570,TradaBoostR2,50,0.1,2,85.20845377258568
Volume,570,TradaBoostR2,50,0.1,3,95.82028699321243
Volume,570,TradaBoostR2,50,0.1,4,127.3662713796306
Volume,570,TradaBoostR2,50,0.1,5,317.23291896458943
Volume,570,TradaBoostR2,50,0.5,1,99.55736774163937
Volume,570,TradaBoostR2,50,0.5,2,90.96402419027167
Volume,570,TradaBoostR2,50,0.5,3,110.67396407534935
Volume,570,TradaBoostR2,50,0.5,4,100.69610890303501
Volume,570,TradaBoostR2,50,0.5,5,142.88737938161358
Volume,570,TradaBoostR2,50,1.0,1,95.92701236149604
Volume,570,TradaBoostR2,50,1.0,2,90.99499186624496
Volume,570,TradaBoostR2,50,1.0,3,107.33825337412729
Volume,570,TradaBoostR2,50,1.0,4,186.44642779674368
Volume,570,TradaBoostR2,50,1.0,5,294.0162437048817
Volume,665,TradaBoostR2,10,0.1,1,81.20250296741686
Volume,665,TradaBoostR2,10,0.1,2,91.22183918936722
Volume,665,TradaBoostR2,10,0.1,3,108.0159189399669
Volume,665,TradaBoostR2,10,0.1,4,445.4273126448985
Volume,665,TradaBoostR2,10,0.1,5,176.94474004941188
Volume,665,TradaBoostR2,10,0.5,1,87.27027929216271
Volume,665,TradaBoostR2,10,0.5,2,137.86189983426289
Volume,665,TradaBoostR2,10,0.5,3,97.66325399135073
Volume,665,TradaBoostR2,10,0.5,4,192.14813788087085
Volume,665,TradaBoostR2,10,0.5,5,158.83332962663354
Volume,665,TradaBoostR2,10,1.0,1,96.30977404875269
Volume,665,TradaBoostR2,10,1.0,2,102.6399752873921
Volume,665,TradaBoostR2,10,1.0,3,101.35110294943836
Volume,665,TradaBoostR2,10,1.0,4,144.81457345273031
Volume,665,TradaBoostR2,10,1.0,5,159.1843608368493
Volume,665,TradaBoostR2,20,0.1,1,80.17063468930819
Volume,665,TradaBoostR2,20,0.1,2,111.63241455008222
Volume,665,TradaBoostR2,20,0.1,3,155.72327034575684
Volume,665,TradaBoostR2,20,0.1,4,118.53697826494172
Volume,665,TradaBoostR2,20,0.1,5,204.73389490737594
Volume,665,TradaBoostR2,20,0.5,1,93.77902433267175
Volume,665,TradaBoostR2,20,0.5,2,90.28930931232671
Volume,665,TradaBoostR2,20,0.5,3,129.2600697365121
Volume,665,TradaBoostR2,20,0.5,4,113.11320750200078
Volume,665,TradaBoostR2,20,0.5,5,113.5352441162255
Volume,665,TradaBoostR2,20,1.0,1,95.8340971342923
Volume,665,TradaBoostR2,20,1.0,2,90.90468580860542
Volume,665,TradaBoostR2,20,1.0,3,116.79266083621447
Volume,665,TradaBoostR2,20,1.0,4,96.12873895099794
Volume,665,TradaBoostR2,20,1.0,5,147.20650008195906
Volume,665,TradaBoostR2,30,0.1,1,82.94549221046839
Volume,665,TradaBoostR2,30,0.1,2,96.564606845453
Volume,665,TradaBoostR2,30,0.1,3,105.62050312766648
Volume,665,TradaBoostR2,30,0.1,4,116.30119022815806
Volume,665,TradaBoostR2,30,0.1,5,154.98822566077538
Volume,665,TradaBoostR2,30,0.5,1,97.63821086606863
Volume,665,TradaBoostR2,30,0.5,2,89.36124844479343
Volume,665,TradaBoostR2,30,0.5,3,92.20033643402333
Volume,665,TradaBoostR2,30,0.5,4,114.95226339159142
Volume,665,TradaBoostR2,30,0.5,5,151.4953848903737
Volume,665,TradaBoostR2,30,1.0,1,94.00526435783767
Volume,665,TradaBoostR2,30,1.0,2,87.66454091643914
Volume,665,TradaBoostR2,30,1.0,3,92.06807257837471
Volume,665,TradaBoostR2,30,1.0,4,106.2869066996866
Volume,665,TradaBoostR2,30,1.0,5,159.20553882576831
Volume,665,TradaBoostR2,40,0.1,1,84.91722414020268
Volume,665,TradaBoostR2,40,0.1,2,83.59628458613746
Volume,665,TradaBoostR2,40,0.1,3,93.03337375605153
Volume,665,TradaBoostR2,40,0.1,4,102.58628503177287
Volume,665,TradaBoostR2,40,0.1,5,132.95842097577184
Volume,665,TradaBoostR2,40,0.5,1,95.70087879493865
Volume,665,TradaBoostR2,40,0.5,2,89.00542117751363
Volume,665,TradaBoostR2,40,0.5,3,91.83552807410604
Volume,665,TradaBoostR2,40,0.5,4,104.49806955679976
Volume,665,TradaBoostR2,40,0.5,5,110.66313190436134
Volume,665,TradaBoostR2,40,1.0,1,91.68489306069725
Volume,665,TradaBoostR2,40,1.0,2,90.97230576677542
Volume,665,TradaBoostR2,40,1.0,3,94.11738165001532
Volume,665,TradaBoostR2,40,1.0,4,102.47339732004306
Volume,665,TradaBoostR2,40,1.0,5,135.45585302201687
Volume,665,TradaBoostR2,50,0.1,1,87.24939772779345
Volume,665,TradaBoostR2,50,0.1,2,119.00752889885794
Volume,665,TradaBoostR2,50,0.1,3,90.42539750998385
Volume,665,TradaBoostR2,50,0.1,4,101.76315040541104
Volume,665,TradaBoostR2,50,0.1,5,141.24140066029736
Volume,665,TradaBoostR2,50,0.5,1,93.72106859096043
Volume,665,TradaBoostR2,50,0.5,2,88.74913135598301
Volume,665,TradaBoostR2,50,0.5,3,91.80319238440669
Volume,665,TradaBoostR2,50,0.5,4,107.0173086213809
Volume,665,TradaBoostR2,50,0.5,5,127.13346787333187
Volume,665,TradaBoostR2,50,1.0,1,92.26546537458015
Volume,665,TradaBoostR2,50,1.0,2,88.82370716484077
Volume,665,TradaBoostR2,50,1.0,3,91.63432222900258
Volume,665,TradaBoostR2,50,1.0,4,102.23138191126303
Volume,665,TradaBoostR2,50,1.0,5,143.3002111399179
Volume,760,TradaBoostR2,10,0.1,1,85.17137657184085
Volume,760,TradaBoostR2,10,0.1,2,105.56354131199294
Volume,760,TradaBoostR2,10,0.1,3,128.6162886929546
Volume,760,TradaBoostR2,10,0.1,4,168.34443168071525
Volume,760,TradaBoostR2,10,0.1,5,210.9391094458837
Volume,760,TradaBoostR2,10,0.5,1,87.63687756462825
Volume,760,TradaBoostR2,10,0.5,2,143.86970877410158
Volume,760,TradaBoostR2,10,0.5,3,111.78379167117143
Volume,760,TradaBoostR2,10,0.5,4,114.12784122896184
Volume,760,TradaBoostR2,10,0.5,5,117.34467794369043
Volume,760,TradaBoostR2,10,1.0,1,100.26125498326553
Volume,760,TradaBoostR2,10,1.0,2,87.52103440557599
Volume,760,TradaBoostR2,10,1.0,3,186.73008140263937
Volume,760,TradaBoostR2,10,1.0,4,113.74056004900008
Volume,760,TradaBoostR2,10,1.0,5,148.80732873553197
Volume,760,TradaBoostR2,20,0.1,1,79.19940768045089
Volume,760,TradaBoostR2,20,0.1,2,105.87856029120573
Volume,760,TradaBoostR2,20,0.1,3,156.4213158443625
Volume,760,TradaBoostR2,20,0.1,4,138.0944194191347
Volume,760,TradaBoostR2,20,0.1,5,156.4969472483358
Volume,760,TradaBoostR2,20,0.5,1,97.34314451115249
Volume,760,TradaBoostR2,20,0.5,2,97.61346676141802
Volume,760,TradaBoostR2,20,0.5,3,165.427746255082
Volume,760,TradaBoostR2,20,0.5,4,148.74989238194055
Volume,760,TradaBoostR2,20,0.5,5,115.60671634775477
Volume,760,TradaBoostR2,20,1.0,1,94.73638957744951
Volume,760,TradaBoostR2,20,1.0,2,124.14603409216848
Volume,760,TradaBoostR2,20,1.0,3,162.44150797593622
Volume,760,TradaBoostR2,20,1.0,4,170.91470359477375
Volume,760,TradaBoostR2,20,1.0,5,132.4807169138864
Volume,760,TradaBoostR2,30,0.1,1,80.27276805650496
Volume,760,TradaBoostR2,30,0.1,2,115.89265254380862
Volume,760,TradaBoostR2,30,0.1,3,142.80372665486868
Volume,760,TradaBoostR2,30,0.1,4,158.3456086629572
Volume,760,TradaBoostR2,30,0.1,5,115.61369892768145
Volume,760,TradaBoostR2,30,0.5,1,93.3811066456529
Volume,760,TradaBoostR2,30,0.5,2,88.50780885719618
Volume,760,TradaBoostR2,30,0.5,3,152.5904976792577
Volume,760,TradaBoostR2,30,0.5,4,130.34824362025736
Volume,760,TradaBoostR2,30,0.5,5,146.92837344299022
Volume,760,TradaBoostR2,30,1.0,1,91.93084615207269
Volume,760,TradaBoostR2,30,1.0,2,121.78493985455728
Volume,760,TradaBoostR2,30,1.0,3,188.700316501511
Volume,760,TradaBoostR2,30,1.0,4,97.70048411682292
Volume,760,TradaBoostR2,30,1.0,5,121.94231252860884
Volume,760,TradaBoostR2,40,0.1,1,82.8228913167115
Volume,760,TradaBoostR2,40,0.1,2,119.67131823098362
Volume,760,TradaBoostR2,40,0.1,3,134.79147149544363
Volume,760,TradaBoostR2,40,0.1,4,112.18778829854791
Volume,760,TradaBoostR2,40,0.1,5,106.74543013404677
