,seed,method,v,target_tree_size,rmse,mae
131,2,xgboost_naive_transfer,0.005,3,78.44231803629991,57.57177184817366
132,2,xgboost,0.005,4,90.44353178350534,62.739604168928274
133,2,xgboost_naive_transfer,0.005,4,78.42348791248894,57.88805593729356
134,2,xgboost,0.005,5,96.60718877274076,67.40639356168802
135,2,xgboost_naive_transfer,0.005,5,78.52263980617973,57.93671740206296
136,2,xgboost,0.005,6,95.62146403425295,66.76604960633973
137,2,xgboost_naive_transfer,0.005,6,78.24307542737728,57.948914310275306
138,2,xgboost,0.005,7,96.86619691892665,67.9670466925237
139,2,xgboost_naive_transfer,0.005,7,79.41420400603822,58.48828540132996
140,2,xgboost,0.01,1,86.12277883185764,60.63470463072416
141,2,xgboost_naive_transfer,0.01,1,79.9020626765561,58.72492470745818
142,2,xgboost,0.01,2,85.7226473167897,59.9087501552519
143,2,xgboost_naive_transfer,0.01,2,79.27043254044749,57.980425533670896
144,2,xgboost,0.01,3,86.08029106091945,60.842349453338926
145,2,xgboost_naive_transfer,0.01,3,78.45403668864766,57.53909707774606
146,2,xgboost,0.01,4,90.58142124027076,62.91311796727085
147,2,xgboost_naive_transfer,0.01,4,78.49004839494232,57.935618659367655
148,2,xgboost,0.01,5,95.96781339405453,66.6781544170287
149,2,xgboost_naive_transfer,0.01,5,78.5368498353897,57.932064503151366
150,2,xgboost,0.01,6,95.73933211254823,66.77534501831974
151,2,xgboost_naive_transfer,0.01,6,78.17404176118269,57.866449632428456
152,2,xgboost,0.01,7,96.8912803817561,67.72936968908995
153,2,xgboost_naive_transfer,0.01,7,79.5301293834868,58.54674657520281
154,2,xgboost,0.02,1,85.9823382256688,60.21863966785935
155,2,xgboost_naive_transfer,0.02,1,79.92809381459017,58.74093143135147
156,2,xgboost,0.02,2,85.9597230988195,60.61373042461606
157,2,xgboost_naive_transfer,0.02,2,79.41674174117135,58.05827310887573
158,2,xgboost,0.02,3,86.00092147166613,60.06250504774602
159,2,xgboost_naive_transfer,0.02,3,78.63906154328262,57.597107303532745
160,2,xgboost,0.02,4,90.49152352107465,62.86032981291591
161,2,xgboost_naive_transfer,0.02,4,78.49157362734829,57.873243378674744
162,2,xgboost,0.02,5,95.80005617597853,66.64790707036966
163,2,xgboost_naive_transfer,0.02,5,78.34533029939871,57.76362343204052
164,2,xgboost,0.02,6,96.63408673780027,67.05972127087817
165,2,xgboost_naive_transfer,0.02,6,78.25703038511391,57.76056825181761
166,2,xgboost,0.02,7,96.90383589008312,66.9123871990719
167,2,xgboost_naive_transfer,0.02,7,79.82095257186931,58.54863940451764
168,2,xgboost,0.03,1,86.14109697058802,60.743228679075735
169,2,xgboost_naive_transfer,0.03,1,79.89722998445623,58.645901923744944
170,2,xgboost,0.03,2,85.60568092859371,59.589569098694305
171,2,xgboost_naive_transfer,0.03,2,79.43064925561228,58.08824189398476
172,2,xgboost,0.03,3,86.31323791756701,60.598958288880745
173,2,xgboost_naive_transfer,0.03,3,78.77829885899743,57.761940994968676
174,2,xgboost,0.03,4,90.3709152948238,62.778189145723246
175,2,xgboost_naive_transfer,0.03,4,78.87522613566209,57.95422495034915
176,2,xgboost,0.03,5,95.08971373157598,66.5799733820193
177,2,xgboost_naive_transfer,0.03,5,78.50104211045398,57.77141448372112
178,2,xgboost,0.03,6,96.06301803719836,67.01303595284774
