,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
17,1,Hgv,95,TradaBoostR2,20,0.1,1,2.3186676168920206,1.6220538196506311,2.566365111464735,1.6791297912162704
18,1,Hgv,380,TradaBoostR2,10,0.5,2,3.252786900959243,2.0659609382400017,3.277320747571137,2.127470771993491
19,1,Hgv,285,TradaBoostR2,10,0.1,1,2.233622228885461,1.5780386458711486,2.304433103673668,1.6613178979720586
20,1,Hgv,190,TradaBoostR2,10,0.1,1,3.012688586324788,2.000417146127162,3.2789381385689715,2.173568137541761
21,2,Hgv,190,TradaBoostR2,10,0.5,2,2.696433061004169,1.9487772038304207,2.9870045763275943,2.0092245169578478
22,2,Hgv,95,TradaBoostR2,20,0.1,1,2.1620400792783507,1.535320206966768,2.206793977921472,1.650569460068619
23,2,Hgv,285,TradaBoostR2,10,0.5,2,2.5746304020076214,1.8878979992863367,2.443332918710839,1.836448315536044
24,1,Hgv,285,TradaBoostR2,10,0.1,2,3.4693554673635454,2.175434562632454,4.109750413657866,2.307499669261032
25,1,Hgv,190,TradaBoostR2,10,0.1,2,9.28951752647667,3.804066272315766,8.647320870942677,3.7579527992046433
26,1,Hgv,380,TradaBoostR2,20,0.1,1,2.3292305315127035,1.6526977063030466,2.3931765182552747,1.7030118887339794
27,2,Hgv,380,TradaBoostR2,10,0.1,1,2.219279522686729,1.500405420876845,2.105861068713862,1.5653128745576104
28,2,Hgv,190,TradaBoostR2,20,0.1,1,2.673107078769504,1.6540633959166238,2.517147985606606,1.7608028972816208
29,1,Hgv,190,TradaBoostR2,10,0.5,1,2.8521611502546422,2.028159793193556,3.186347037074972,2.1746879046954466
30,1,Hgv,285,TradaBoostR2,10,0.5,1,2.553590938335254,1.8779639004961963,2.75780635528919,1.9407450673280784
31,1,Hgv,475,TradaBoostR2,10,0.1,1,2.70235645151692,1.665346501791892,2.4291361973507684,1.657416153318635
32,1,Hgv,95,TradaBoostR2,20,0.1,2,3.150756446628641,2.1183607510254805,3.789422282957656,2.3221688975185084
33,2,Hgv,285,TradaBoostR2,20,0.1,1,2.1575427000492717,1.5477348409738378,2.097208527985776,1.5481980693750867
34,1,Hgv,665,TradaBoostR2,10,0.1,1,2.1790949832810806,1.556127278905396,2.1608714019286874,1.5225893647986446
35,2,Hgv,95,TradaBoostR2,20,0.1,2,3.863343974853324,1.925569335261034,2.573484182453302,1.82360501623859
36,2,Hgv,380,TradaBoostR2,10,0.1,2,2.942994983119131,1.666490499399096,2.243833059329188,1.6349311154655397
37,1,Hgv,285,TradaBoostR2,10,0.5,2,2.944441976356946,2.0351806352286657,3.0560599288219743,2.056103921885504
38,1,Hgv,190,TradaBoostR2,10,0.5,2,3.0082613416992685,2.082569854956237,3.849968522071236,2.462240956044053
39,1,Hgv,475,TradaBoostR2,10,0.1,2,3.833409756590495,1.8953753597719665,2.9174307922603004,1.899405538871965
40,1,Hgv,380,TradaBoostR2,20,0.1,2,3.31349025196217,1.987639514560218,3.2157663946371557,1.9991349690011224
41,1,Hgv,95,TradaBoostR2,20,0.5,1,5.404579707097514,3.562306270896124,5.2929229374953,3.446523147266588
42,2,Hgv,380,TradaBoostR2,10,0.5,1,2.2796670709521383,1.656428773750781,2.246889584392467,1.664610578112064
43,1,Hgv,665,TradaBoostR2,10,0.1,2,2.262065961104891,1.644341841311421,2.6116473998571856,1.748877207202389
44,2,Hgv,95,TradaBoostR2,20,0.5,1,3.32386514354522,2.1981421126530267,3.810681443647345,2.438463152693006
45,1,Hgv,475,TradaBoostR2,10,0.5,1,2.8685728388024887,2.099545984923282,2.770768528822703,2.114721801063378
46,1,Hgv,665,TradaBoostR2,10,0.5,1,2.5966205778686007,1.953019892814311,2.708576782689436,1.994061870609957
47,1,Hgv,190,TradaBoostR2,20,0.1,1,2.608756739404765,1.7943050621002183,2.895869920953857,1.9934068398260036
48,2,Hgv,285,TradaBoostR2,20,0.1,2,2.412689778008333,1.709067121481325,2.2220406919881435,1.6601205293236443
49,1,Hgv,285,TradaBoostR2,20,0.1,1,2.349145998025372,1.6800392850985166,2.455538166791637,1.7624729123352123
50,1,Hgv,380,TradaBoostR2,20,0.5,1,2.847074137372908,2.093319585320692,2.7076552820565856,2.0509500717267386
51,2,Hgv,190,TradaBoostR2,20,0.1,2,2.3393553856391347,1.607303586587429,2.4275606611083105,1.686659030863075
52,1,Hgv,855,TradaBoostR2,10,0.1,1,2.22397290539902,1.5951377457923273,2.254947031444889,1.5712428744964777
53,1,Hgv,570,TradaBoostR2,10,0.1,1,2.9081745877790364,1.6779227420014629,2.406773105284267,1.645378830094255
54,2,Hgv,380,TradaBoostR2,10,0.5,2,2.4796197736144,1.77487865628626,2.6467165540145263,1.889468607062531
55,1,Hgv,475,TradaBoostR2,10,0.5,2,2.498867460710507,1.817896910520084,2.668228864643714,1.904997443668305
56,2,Hgv,285,TradaBoostR2,20,0.5,1,2.7877173880720205,2.083087490337453,2.795325079229989,2.103717987775123
57,1,Hgv,665,TradaBoostR2,10,0.5,2,2.522055995629325,1.8064041728042368,2.597533734581047,1.908778130103859
