,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
470,85,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.1,400,2.130174235656092,1.649096100722627,2.0568139265313525,1.6217705496159127
471,85,100,3,LSTransferTreeBoost,0.1,3,3,0.01,0.5,400,2.227050910341116,1.76363653313936,2.144975324781618,1.6925466897812866
472,85,100,3,LADTransferTreeBoost,0.1,3,3,0.01,0.5,400,2.068468439802226,1.6243068645349554,2.0528293923214878,1.5991470107001096
473,85,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.5,400,2.050000547314556,1.6018158525465782,2.0110660353914396,1.5808994076940461
474,85,100,3,LSTransferTreeBoost,0.1,3,3,0.01,0.9,400,2.014446629130807,1.5823329011869196,1.9387794557738887,1.527425974853075
475,85,100,3,LADTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.9667620700813109,1.530275534731783,1.9266450292250608,1.4785556259462977
476,85,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.8979419898875203,1.4726880253996266,1.8794029797257126,1.4663615813084256
477,85,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.2811179438125335,1.7731855894480886,2.160763808743661,1.6883215235333826
478,85,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.4027904558618083,1.8109948116201808,2.395819923780413,1.8230636938520424
479,85,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.1163239047464595,1.6432336308842108,2.01754008063584,1.5830694188114451
480,85,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.5,400,2.27206358125187,1.7714220046596707,2.215016202953411,1.7270121498597144
481,85,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.5,400,2.7733618413804773,2.102512783251731,2.805642611252909,2.1300159911982735
482,85,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.5,400,2.103524289202803,1.6297672979288942,2.0430038004554447,1.5997905629258835
483,85,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.207492473570288,1.7512012003126398,2.1180772905441816,1.6665165926825949
484,85,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.455890216714415,1.9022731421539825,2.447363099910004,1.8695644083786738
485,85,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.0380086895018064,1.581768825183019,2.0097104485592228,1.5695801718395301
486,85,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.3439377214032147,1.0697124701232403,1.341286400673448,1.0615542511711291
487,85,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.7050266813722983,1.3625711997671557,1.6759676566179067,1.3616928889467508
488,85,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.3893013054627252,1.1088808891509347,1.3870021938727615,1.1024948863985946
489,85,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.4733844652621197,1.1681384595594155,1.4649277129468363,1.1575350600155405
490,85,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.7710920932684804,1.4025969822084678,1.7430206786780067,1.4000216490442
491,85,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.5020563207091924,1.1914046094129573,1.4961236312602284,1.188110841285784
492,85,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.8167646851883137,2.257522343443429,2.78218675070752,2.2672338383308266
493,85,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.811433947870644,2.2632820486274454,2.7637667674340354,2.264484968795069
494,85,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.8054861613640556,2.2450381894463427,2.772908779187512,2.25728726475302
495,85,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.1,400,1.3432602104029163,1.072314249437462,1.3397479789817885,1.0647457656026262
496,85,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.1,400,2.0152074198309116,1.6157851292587453,1.9529318820772161,1.6091294663972033
497,85,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.1,400,1.3728750484965893,1.1002742427189223,1.3742816309627615,1.0973628427043136
498,85,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.3559885564275551,1.0794986673813338,1.3511629904269988,1.0723917975895878
499,85,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.6292463260289647,1.300331092090849,1.6072110111928835,1.2937038752754924
500,85,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.3690537489419496,1.0914307471946176,1.365250390917567,1.0860966389590923
501,85,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.3441147431711535,1.0697120205490847,1.3418566225056405,1.0634659409225469
502,85,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.6764305077258885,1.3399890117407254,1.6557695205336793,1.3322050047963776
503,85,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.3817379389951205,1.1029413948853093,1.3810803941732863,1.095756164222543
504,85,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.1,400,1.3205713575088356,1.05343645469944,1.320630711203826,1.0499448852271263
505,85,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.1,400,2.2188795225901297,1.7799131484617297,2.1374265423927916,1.7655104910907953
506,85,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.1,400,1.3745143829819284,1.0995166722103866,1.372085316476393,1.097610411786539
507,85,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,400,1.3296587076431667,1.0613488869607117,1.326969415319981,1.054841792928963
508,85,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.5,400,1.6679057943849374,1.3319649753991365,1.6474109414535958,1.3373122174453496
509,85,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.5,400,1.3786985982264206,1.1050094269621955,1.3769275736034114,1.1000055591773252
510,85,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.359644149653046,1.0854326289147267,1.3554985289501387,1.0775828802621203
511,85,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.7130643586867917,1.3644749601193389,1.6798912910983392,1.3584662161797934
512,85,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.3869085426816035,1.110329286584075,1.382863870016046,1.104733275058702
513,85,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.1,400,1.368867287112139,1.0961348723995252,1.367273714448919,1.09669030932657
514,85,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.1,400,1.664022253300571,1.3279699503805047,1.6664099560867627,1.3462892159689783
515,85,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.1,400,1.4281960700147498,1.1438916874954537,1.416087480698119,1.1428313892806354
516,85,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.3895054483709668,1.1154770641736,1.3595500723862826,1.0696260723371585
517,85,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.6250900249673461,1.300845595406104,1.615683208220322,1.3060036011306582
518,85,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.4203237833337834,1.1431042995911092,1.386066251560901,1.0999004987576875
519,85,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.9,400,2.2125789279566375,1.752979196163242,2.1965245832162026,1.7839648862779236
520,85,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.9,400,3.5236238073959583,2.821260035853278,3.435173597356633,2.796380457807472
521,85,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.9,400,2.1775101398534114,1.7324393620939376,2.1496016769646595,1.7488221694926034
522,85,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.1,400,1.3735988466225069,1.0935686407342333,1.3699331241579786,1.0978088558614585
523,85,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.1,400,1.7794381968448951,1.4174886986416522,1.7444361570567304,1.4221943364068097
524,85,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.1,400,1.4188763549020347,1.134704174810934,1.413799746992401,1.1359068871480908
525,85,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.3995421078050387,1.116994095858182,1.3941685700313018,1.1124759035823282
526,85,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.8036149113548197,1.449021974692607,1.7855289116347919,1.460562919328324
527,85,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.4378197949930238,1.1452440610840315,1.406253899347349,1.1263730150762963
528,85,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.380854229476176,1.1080852139325499,1.3713053306925007,1.091733491394792
529,85,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.6383919571915593,1.308219746086651,1.614946118846104,1.318276640804492
530,85,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.4204639852087952,1.1408602254469016,1.387299855228228,1.1094284422193559
531,85,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.1,400,1.377109797670985,1.1028651025105196,1.3879853767968013,1.1135862149517683
532,85,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.1,400,1.9664776230267813,1.5725524358161387,1.9334498538582314,1.5868895969858419
533,85,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.1,400,1.4450679498086239,1.1580942725741086,1.435669498515613,1.1619580041981035
534,85,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,400,1.3756659273080252,1.102481342752663,1.3772119587010687,1.1041916429800969
535,85,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.5,400,1.9613545616294692,1.5642770827741588,1.9381411448300938,1.584338462382692
536,85,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.5,400,1.4652747710034122,1.1727090282777062,1.43931873695578,1.1613453665909943
537,85,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.9,400,1.3801736394642434,1.097011058670289,1.372898658463355,1.100861195068454
538,85,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.9,400,1.7136653707951348,1.3559445521543572,1.7145550358790624,1.378274105055387
539,85,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.9,400,1.4407970067494764,1.1570549175262577,1.4143826735904161,1.13817959541011
540,85,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.5323209044591084,1.224669498887266,1.5321087869285985,1.2239834547879975
541,85,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.8561303222446062,1.474328372823042,1.8170346971579192,1.4740894340180326
542,85,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.4290642664728284,1.1510489580947816,1.4554421637705452,1.1683960497596992
543,85,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.4185877440642687,1.1405215844188006,1.4341336503335809,1.1338105336904274
544,85,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.6763892165754006,1.3357905352376773,1.6707142958734917,1.3533897395566223
545,85,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.429536366079175,1.1519942582156582,1.4214459847707055,1.13465296390531
546,85,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.9,400,1.9857140362275303,1.5664388340977622,1.9708508889677245,1.5975115814720429
547,85,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.9,400,4.164278820344242,3.326110893621705,4.110742811662126,3.3014273713856763
548,85,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.9,400,1.8093438623875622,1.4313028626747195,1.7928997832367897,1.4539299598868078
549,85,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.1,400,1.4721682190609942,1.1770099766876607,1.4761131840458874,1.1770442004623132
550,85,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.1,400,1.7802579083713457,1.4018699626754734,1.7642886036675616,1.4069270947901105
551,85,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.1,400,1.4307733885127114,1.1475231121864344,1.4402146478518973,1.1490047918262096
552,85,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.4210602890136785,1.1418581754195825,1.4353984088431788,1.1468299835063254
553,85,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.7276143795355283,1.3743535501501103,1.7235972277683576,1.4024262731172863
554,85,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.4457050050024092,1.1699259273234068,1.452755389105931,1.162367745985212
555,85,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.4248800750070054,1.1516366381967185,1.4186082175038057,1.1252961213959811
556,85,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.6845238113953909,1.3399943318488772,1.6477768580883887,1.3210061264650717
557,85,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.4351061674412557,1.1547888305391552,1.4410775307453598,1.1512750020681393
558,85,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.62293142533738,1.2953515069466046,1.6173565845769104,1.281701917800873
559,85,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.7163183691451114,1.356875469528616,1.6815692123510815,1.3441786298637286
560,85,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.4503248796540191,1.163142944042223,1.4774276433669458,1.1814975731283726
561,85,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.4367321087277978,1.164004352939056,1.4542502980598149,1.1599302742246123
562,85,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.672830068937821,1.3167874839354572,1.6464879200756848,1.326534135105554
563,85,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.4363480592459077,1.159681993329295,1.453199084929497,1.1623704174655276
564,85,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.494903613158997,1.2033133319269262,1.5168560199474963,1.2091751860506896
565,85,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.6709088819813112,1.3209333568107846,1.6803718079984917,1.3456563912021928
566,85,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.429647602939051,1.1533457224844514,1.4383070421249176,1.1544926539153197
567,85,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.1,400,1.3070651447232415,1.0418548195763797,1.3283458223037008,1.0482119580340468
568,85,300,3,LADTransferTreeBoost,0.05,2,1,0.0,0.1,400,3.31585497534653,2.7026089524764103,3.239030765936699,2.6835840576110574
569,85,300,3,MTransferTreeBoost,0.05,2,1,0.0,0.1,400,1.3647482909395154,1.0896516011188464,1.380404446214396,1.0969578589419802
570,85,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.3756300252965958,1.0932561752004135,1.4152871322755052,1.1097873672250234
571,85,300,3,LADTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.5123720360345594,1.2033710144132979,1.5484805370226138,1.2448961773951308
572,85,300,3,MTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.3859205541923538,1.1008123628623676,1.427217874198144,1.1239783180971812
573,85,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.9,400,2.456692545413989,1.9829915064272652,2.4885576770673805,2.0223115368825715
574,85,300,3,LADTransferTreeBoost,0.05,2,1,0.0,0.9,400,2.412542509798653,1.940624013450173,2.381484196311041,1.9375024072487967
575,85,300,3,MTransferTreeBoost,0.05,2,1,0.0,0.9,400,2.4696288993273785,1.9905510973354763,2.4914692164361276,2.024921306828376
576,85,300,3,LSTransferTreeBoost,0.05,2,1,0.01,0.1,400,1.327236615780501,1.060265972873781,1.3322484355665107,1.0562094918678127
577,85,300,3,LADTransferTreeBoost,0.05,2,1,0.01,0.1,400,3.4920986382293324,2.8399260096671703,3.410671249555978,2.820177690316582
578,85,300,3,MTransferTreeBoost,0.05,2,1,0.01,0.1,400,1.4669115548432041,1.1772330809778593,1.4806445358676505,1.1727978967987185
579,85,300,3,LSTransferTreeBoost,0.05,2,1,0.01,0.5,400,1.4111394536476742,1.1253595163800487,1.4471834519383084,1.1379190710788956
580,85,300,3,LADTransferTreeBoost,0.05,2,1,0.01,0.5,400,1.953140239759676,1.5653125230363667,1.9289828831438227,1.5765239914387768
581,85,300,3,MTransferTreeBoost,0.05,2,1,0.01,0.5,400,1.4226165946278244,1.136485366612706,1.4546615813406099,1.1460740656319195
582,85,300,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,400,1.360689910001899,1.0823912668498437,1.4009186631433612,1.1056532500654412
583,85,300,3,LADTransferTreeBoost,0.05,2,1,0.01,0.9,400,1.8711696044228678,1.4934977070917275,1.8665971592752872,1.5215418750754648
584,85,300,3,MTransferTreeBoost,0.05,2,1,0.01,0.9,400,1.3817365045751149,1.1001354241781296,1.4148985085366044,1.122505323037256
585,85,300,3,LSTransferTreeBoost,0.05,2,1,0.05,0.1,400,1.3504502746196942,1.0788534259362814,1.356020728732511,1.0769346167102618
586,85,300,3,LADTransferTreeBoost,0.05,2,1,0.05,0.1,400,3.558398865314273,2.884023604683508,3.472999479279885,2.8578519599604784
587,85,300,3,MTransferTreeBoost,0.05,2,1,0.05,0.1,400,1.4672873787315734,1.1751367039396825,1.480798011069068,1.1742844186741381
588,85,300,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,400,1.3546272388395717,1.0841683862097695,1.360057072383566,1.0810758014684394
589,85,300,3,LADTransferTreeBoost,0.05,2,1,0.05,0.5,400,2.9372205829025386,2.397909383321841,2.8739112261739517,2.3897365719077146
590,85,300,3,MTransferTreeBoost,0.05,2,1,0.05,0.5,400,1.4450055918524813,1.160035000487575,1.456822694410178,1.1560278079805633
591,85,300,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,400,1.4506033136935532,1.161641536511803,1.473181283702876,1.165207830399719
592,85,300,3,LADTransferTreeBoost,0.05,2,1,0.05,0.9,400,2.6873813606597126,2.1834656863923776,2.632641438878419,2.185669980641138
593,85,300,3,MTransferTreeBoost,0.05,2,1,0.05,0.9,400,1.461005938038659,1.1713270642710207,1.4727743907451787,1.1644534537484788
594,85,300,3,LSTransferTreeBoost,0.05,2,2,0.0,0.1,400,1.3475024911739026,1.0789131458269625,1.3501243857393295,1.0829533120603883
595,85,300,3,LADTransferTreeBoost,0.05,2,2,0.0,0.1,400,1.809548027754495,1.4250328308288653,1.80924498118538,1.4354464047148652
596,85,300,3,MTransferTreeBoost,0.05,2,2,0.0,0.1,400,1.438496194186657,1.145389091587129,1.4212728623676305,1.1443354849715806
597,85,300,3,LSTransferTreeBoost,0.05,2,2,0.0,0.5,400,1.4037436556242247,1.122268417945784,1.383458126435312,1.0902785942790452
598,85,300,3,LADTransferTreeBoost,0.05,2,2,0.0,0.5,400,1.5441980937537392,1.2243881717649054,1.5730106649942166,1.2655834617957822
599,85,300,3,MTransferTreeBoost,0.05,2,2,0.0,0.5,400,1.391328561287926,1.1175782442838866,1.3751515493349171,1.0967204821901382
600,85,300,3,LSTransferTreeBoost,0.05,2,2,0.0,0.9,400,1.9731999751341032,1.5707519645657213,1.991539763839017,1.6160007087587531
601,85,300,3,LADTransferTreeBoost,0.05,2,2,0.0,0.9,400,2.7918825354378964,2.2796255439408286,2.7618397472224965,2.282531366757925
602,85,300,3,MTransferTreeBoost,0.05,2,2,0.0,0.9,400,1.9407285760318838,1.5488470787946202,1.9408713435333507,1.5714791324474255
603,85,300,3,LSTransferTreeBoost,0.05,2,2,0.01,0.1,400,1.371735091651554,1.1030685375688194,1.3817101975922543,1.106678470226304
604,85,300,3,LADTransferTreeBoost,0.05,2,2,0.01,0.1,400,1.946657082792537,1.5353611436772863,1.9468960061488527,1.5511780805032576
605,85,300,3,MTransferTreeBoost,0.05,2,2,0.01,0.1,400,1.4226903145491,1.13926617238818,1.4110338281395618,1.135267774699439
606,85,300,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,400,1.343464739234181,1.0734428494813506,1.3325498719136273,1.0607301445216912
607,85,300,3,LADTransferTreeBoost,0.05,2,2,0.01,0.5,400,1.7382001944203724,1.3655699812010553,1.7540441016070658,1.389003190848338
608,85,300,3,MTransferTreeBoost,0.05,2,2,0.01,0.5,400,1.413204674536539,1.1315285871486758,1.3819255637902994,1.1012811243110423
609,85,300,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,400,1.3553261376209496,1.0803878218219187,1.34907756521485,1.0748797775348484
610,85,300,3,LADTransferTreeBoost,0.05,2,2,0.01,0.9,400,1.7568584931264624,1.373816690506685,1.758458213957715,1.4037190649333497
611,85,300,3,MTransferTreeBoost,0.05,2,2,0.01,0.9,400,1.3798239208953726,1.1055225880886048,1.3717024412899006,1.0974531986952416
612,85,300,3,LSTransferTreeBoost,0.05,2,2,0.05,0.1,400,1.3339671423372794,1.065385816850162,1.3324366376191419,1.0682237496840348
613,85,300,3,LADTransferTreeBoost,0.05,2,2,0.05,0.1,400,1.8703372783731937,1.472340355495891,1.8816434716328625,1.4954446740620717
614,85,300,3,MTransferTreeBoost,0.05,2,2,0.05,0.1,400,1.4191284981860854,1.1352048955361693,1.4129159810777236,1.1417575940758156
615,85,300,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,400,1.360692791152639,1.0910370981111195,1.3679904684652344,1.0983760817024146
616,85,300,3,LADTransferTreeBoost,0.05,2,2,0.05,0.5,400,1.846264419609385,1.459501094455006,1.8550312938429443,1.4676802551654777
617,85,300,3,MTransferTreeBoost,0.05,2,2,0.05,0.5,400,1.3866451181645432,1.1113074305278596,1.3590513279245207,1.0875458762079753
618,85,300,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,400,1.365413011928643,1.0928952518552024,1.3649974416357955,1.0940022796359923
619,85,300,3,LADTransferTreeBoost,0.05,2,2,0.05,0.9,400,2.0758173150702093,1.6210323649866965,2.1093136558516385,1.6748330010901582
620,85,300,3,MTransferTreeBoost,0.05,2,2,0.05,0.9,400,1.4071413569115483,1.1293362230280222,1.3873512804740014,1.1140272721948277
621,85,300,3,LSTransferTreeBoost,0.05,2,3,0.0,0.1,400,1.400984025725525,1.115453497502838,1.424427907006808,1.1471545577947022
622,85,300,3,LADTransferTreeBoost,0.05,2,3,0.0,0.1,400,1.9234594676502825,1.5108304534364838,1.9171535198706542,1.524895206988415
623,85,300,3,MTransferTreeBoost,0.05,2,3,0.0,0.1,400,1.454330631678945,1.1746995808572218,1.4669114642939565,1.173758192537985
624,85,300,3,LSTransferTreeBoost,0.05,2,3,0.0,0.5,400,1.4016068854193198,1.1196683180449514,1.3972636788852144,1.0993124240715284
625,85,300,3,LADTransferTreeBoost,0.05,2,3,0.0,0.5,400,1.656126200717243,1.30874190866844,1.6666558555445496,1.3487512936505814
626,85,300,3,MTransferTreeBoost,0.05,2,3,0.0,0.5,400,1.4128400614218015,1.1348020351615082,1.4165122450142833,1.120394459058637
627,85,300,3,LSTransferTreeBoost,0.05,2,3,0.0,0.9,400,1.9076730139855982,1.5251229384249778,1.9158903654048232,1.5533104089243308
628,85,300,3,LADTransferTreeBoost,0.05,2,3,0.0,0.9,400,2.6665534073790647,2.157717798699452,2.6159519400044884,2.147293970862611
629,85,300,3,MTransferTreeBoost,0.05,2,3,0.0,0.9,400,1.6764710068288988,1.3412678285386883,1.681593136551749,1.356291728850841
630,85,300,3,LSTransferTreeBoost,0.05,2,3,0.01,0.1,400,1.407987851665461,1.1205353833499847,1.4005099995391952,1.121266689706062
631,85,300,3,LADTransferTreeBoost,0.05,2,3,0.01,0.1,400,1.8264499867344184,1.4422274616392479,1.8275782754655954,1.4538466237722811
632,85,300,3,MTransferTreeBoost,0.05,2,3,0.01,0.1,400,1.481931470546244,1.1829270722875622,1.479103563392845,1.1860608583638959
633,85,300,3,LSTransferTreeBoost,0.05,2,3,0.01,0.5,400,1.4076028699288519,1.1202981928321765,1.4045268678752507,1.124262862767117
634,85,300,3,LADTransferTreeBoost,0.05,2,3,0.01,0.5,400,1.6803427069708596,1.3308566206786696,1.669569487178055,1.3432026197909412
635,85,300,3,MTransferTreeBoost,0.05,2,3,0.01,0.5,400,1.4816803326882877,1.1914709184155432,1.4823805760411561,1.1845400112141442
636,85,300,3,LSTransferTreeBoost,0.05,2,3,0.01,0.9,400,1.4073339447423847,1.1257914092995163,1.3921748995885401,1.1045274857186405
637,85,300,3,LADTransferTreeBoost,0.05,2,3,0.01,0.9,400,1.5757902170174192,1.2467675189075953,1.5947083243715665,1.287279355087106
638,85,300,3,MTransferTreeBoost,0.05,2,3,0.01,0.9,400,1.4147172488527988,1.1358255977378977,1.4195822888313405,1.1282886318678842
639,85,300,3,LSTransferTreeBoost,0.05,2,3,0.05,0.1,400,1.4078344845587893,1.11565024128496,1.4202684073441725,1.1393589097386416
640,85,300,3,LADTransferTreeBoost,0.05,2,3,0.05,0.1,400,2.0378922218023456,1.5982897181019717,2.0348092846323236,1.6080282427153287
641,85,300,3,MTransferTreeBoost,0.05,2,3,0.05,0.1,400,1.4369628868847377,1.1509910808167023,1.45436444036997,1.1617141725078515
642,85,300,3,LSTransferTreeBoost,0.05,2,3,0.05,0.5,400,1.4149883158223393,1.1294498798474137,1.4344380742199174,1.1436426773637873
643,85,300,3,LADTransferTreeBoost,0.05,2,3,0.05,0.5,400,1.7381963072963922,1.3692901557186345,1.7210070542001683,1.3545125173233805
644,85,300,3,MTransferTreeBoost,0.05,2,3,0.05,0.5,400,1.4460326280001479,1.170292667025294,1.4551111931391936,1.160395437856349
645,85,300,3,LSTransferTreeBoost,0.05,2,3,0.05,0.9,400,1.5222391596723241,1.2263038899482006,1.528392171771277,1.2301948931534064
646,85,300,3,LADTransferTreeBoost,0.05,2,3,0.05,0.9,400,1.6713859314336226,1.3231600753551565,1.6739640951225345,1.3394328827316702
647,85,300,3,MTransferTreeBoost,0.05,2,3,0.05,0.9,400,1.4471327735586814,1.1651612589052045,1.4673387168451169,1.177812859394558
648,85,300,3,LSTransferTreeBoost,0.05,3,1,0.0,0.1,400,1.3245135987854388,1.0538014627691146,1.3479069895807678,1.0654692157419576
649,85,300,3,LADTransferTreeBoost,0.05,3,1,0.0,0.1,400,1.827024612946512,1.433789213090464,1.8473145876397388,1.4748193494121573
650,85,300,3,MTransferTreeBoost,0.05,3,1,0.0,0.1,400,1.3612021834432335,1.082718149434416,1.377334953829793,1.091344509240853
651,85,300,3,LSTransferTreeBoost,0.05,3,1,0.0,0.5,400,1.3119967161115569,1.0387222104646967,1.3655254812532585,1.073862970482827
652,85,300,3,LADTransferTreeBoost,0.05,3,1,0.0,0.5,400,1.7584730913275795,1.3978664573857802,1.754318211237153,1.4067000808945114
653,85,300,3,MTransferTreeBoost,0.05,3,1,0.0,0.5,400,1.3028374069520967,1.0315955163633677,1.3529309239690315,1.0667839039088727
654,85,300,3,LSTransferTreeBoost,0.05,3,1,0.0,0.9,400,2.1363862949100603,1.7352914778681159,2.1868835310810777,1.7798530046911505
655,85,300,3,LADTransferTreeBoost,0.05,3,1,0.0,0.9,400,2.9341558567336254,2.3897777705930867,2.870817263605366,2.358301070567095
656,85,300,3,MTransferTreeBoost,0.05,3,1,0.0,0.9,400,2.1553000310459938,1.7531465448401327,2.189621707648933,1.7783260953736664
657,85,300,3,LSTransferTreeBoost,0.05,3,1,0.01,0.1,400,1.3114605468109075,1.0488722050133106,1.3185761162079044,1.0459413300376088
658,85,300,3,LADTransferTreeBoost,0.05,3,1,0.01,0.1,400,1.7864719161824811,1.4031624679130892,1.8041106647107301,1.4427152266625125
659,85,300,3,MTransferTreeBoost,0.05,3,1,0.01,0.1,400,1.3787266945358025,1.101433179718474,1.3870828095436878,1.1071224708644676
660,85,300,3,LSTransferTreeBoost,0.05,3,1,0.01,0.5,400,1.3659386762417383,1.0803827424716108,1.420720478660017,1.1218296377464672
