,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
1805,85,100,6,MTransferTreeBoost,0.1,2,1,0.05,0.5,400,1.4932890348439463,1.1751961917227076,1.4450031003917292,1.144215941530283
1806,85,100,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,400,1.7148467842121127,1.368648266749694,1.6823075850652969,1.3293289862178777
1807,85,100,6,LADTransferTreeBoost,0.1,2,1,0.05,0.9,400,1.885154439267578,1.4659441649268856,1.8760946917092427,1.4856397984958383
1808,85,100,6,MTransferTreeBoost,0.1,2,1,0.05,0.9,400,1.488949881248659,1.1702460840625062,1.4379842146599007,1.1422240027929542
1809,85,100,6,LSTransferTreeBoost,0.1,2,2,0.0,0.1,400,1.9301645428133207,1.5151490926774418,1.9432368942940503,1.4921303097970773
1810,85,100,6,LADTransferTreeBoost,0.1,2,2,0.0,0.1,400,2.064787231373642,1.5951192820413471,2.08408475623996,1.6346985980627264
1811,85,100,6,MTransferTreeBoost,0.1,2,2,0.0,0.1,400,1.4445794278058899,1.1202008010404125,1.4283714527756466,1.1212610020379226
1812,85,100,6,LSTransferTreeBoost,0.1,2,2,0.0,0.5,400,1.9086071908349536,1.5033452402892145,1.7964586482920128,1.4081745154993768
1813,85,100,6,LADTransferTreeBoost,0.1,2,2,0.0,0.5,400,1.6893198785451884,1.3222404079231065,1.7013014874181505,1.3528282155840567
1814,85,100,6,MTransferTreeBoost,0.1,2,2,0.0,0.5,400,1.4705517555650098,1.14605870013951,1.4503819822843487,1.136376445959384
1815,85,100,6,LSTransferTreeBoost,0.1,2,2,0.0,0.9,400,2.791725400812936,2.203541823601967,2.773160971371894,2.197697765593497
1816,85,100,6,LADTransferTreeBoost,0.1,2,2,0.0,0.9,400,2.803892051920705,2.2379597041753767,2.798147200017563,2.2775476624773354
1817,85,100,6,MTransferTreeBoost,0.1,2,2,0.0,0.9,400,2.7572544119015836,2.180866173045073,2.747229185407481,2.1943170237617178
1818,85,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.1,400,1.968292101804455,1.5532651862778721,1.9596462054714152,1.523576544790581
1819,85,100,6,LADTransferTreeBoost,0.1,2,2,0.01,0.1,400,2.1715266065097176,1.7119466755196677,2.0949731604710555,1.7123061501359935
1820,85,100,6,MTransferTreeBoost,0.1,2,2,0.01,0.1,400,1.4526765240357549,1.1258728322290474,1.4378441637889134,1.1211721333754994
1821,85,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,400,1.9470258852414013,1.5439842345389354,1.902244511848148,1.498025331211122
1822,85,100,6,LADTransferTreeBoost,0.1,2,2,0.01,0.5,400,1.726110978898393,1.3441493676021836,1.7074689325569459,1.3529950427141975
1823,85,100,6,MTransferTreeBoost,0.1,2,2,0.01,0.5,400,1.4913261892737422,1.1540666167865192,1.4715524594883702,1.1522476167189486
1824,85,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,400,1.896469124714484,1.5018208052364521,1.8778298822595738,1.4663842211138218
1825,85,100,6,LADTransferTreeBoost,0.1,2,2,0.01,0.9,400,1.6274193601301976,1.2514581497906208,1.6265048936736983,1.283999963467728
1826,85,100,6,MTransferTreeBoost,0.1,2,2,0.01,0.9,400,1.4670904834340204,1.142924869954692,1.4426262108180707,1.1332971562991152
1827,85,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.1,400,1.8490321213372876,1.469810851987847,1.7936872077290806,1.3818385572573508
1828,85,100,6,LADTransferTreeBoost,0.1,2,2,0.05,0.1,400,1.9001330689494111,1.4817498967040588,1.8807572730924846,1.5104695210847836
1829,85,100,6,MTransferTreeBoost,0.1,2,2,0.05,0.1,400,1.4589607343700732,1.1285300914002037,1.4314068569369447,1.1189157542468549
1830,85,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,400,1.9152527512174846,1.5053518444081888,1.9123932099005982,1.4930896269025982
1831,85,100,6,LADTransferTreeBoost,0.1,2,2,0.05,0.5,400,1.7312029853511952,1.3507498497315888,1.717141783657162,1.3825538735949046
1832,85,100,6,MTransferTreeBoost,0.1,2,2,0.05,0.5,400,1.4627108805325908,1.1331087450470019,1.4475401325645862,1.140138637262219
1833,85,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,400,1.9162342815602444,1.5229460382600852,1.8570833695323348,1.450739202377806
1834,85,100,6,LADTransferTreeBoost,0.1,2,2,0.05,0.9,400,1.7237003382616516,1.3483607249754634,1.7234375221006981,1.377752312974389
1835,85,100,6,MTransferTreeBoost,0.1,2,2,0.05,0.9,400,1.47384624874349,1.141307579348611,1.4500260673810133,1.1439501581706955
1836,85,100,6,LSTransferTreeBoost,0.1,2,3,0.0,0.1,400,2.0849644769891307,1.6020265304101526,2.008786085189384,1.5326367706503152
1837,85,100,6,LADTransferTreeBoost,0.1,2,3,0.0,0.1,400,1.8956131991188234,1.471406132890838,1.8756080486003845,1.4753796531692729
1838,85,100,6,MTransferTreeBoost,0.1,2,3,0.0,0.1,400,1.8237075361433772,1.4195909409024852,1.8136638010643829,1.4008689879043332
1839,85,100,6,LSTransferTreeBoost,0.1,2,3,0.0,0.5,400,2.046018847125576,1.569828214810728,1.9173042605712183,1.4760338546954337
1840,85,100,6,LADTransferTreeBoost,0.1,2,3,0.0,0.5,400,1.7239763090748716,1.3341518188542627,1.7007387694513947,1.3467180854245422
1841,85,100,6,MTransferTreeBoost,0.1,2,3,0.0,0.5,400,1.7943963096645066,1.3901818588400807,1.802682446396802,1.3825093392858845
1842,85,100,6,LSTransferTreeBoost,0.1,2,3,0.0,0.9,400,2.2175318320310193,1.7149357113056944,2.107143786594472,1.6267139620987077
1843,85,100,6,LADTransferTreeBoost,0.1,2,3,0.0,0.9,400,2.7534437682401434,2.142480963177441,2.781762001008559,2.1948095026818386
1844,85,100,6,MTransferTreeBoost,0.1,2,3,0.0,0.9,400,1.9766732383542025,1.5491447115147317,1.9489319224980222,1.5217449298424748
1845,85,100,6,LSTransferTreeBoost,0.1,2,3,0.01,0.1,400,2.0485271744199838,1.5670343879271682,1.951107608790817,1.508788791248218
1846,85,100,6,LADTransferTreeBoost,0.1,2,3,0.01,0.1,400,1.8571091327997147,1.4527831321931663,1.828899038173257,1.439954344303621
1847,85,100,6,MTransferTreeBoost,0.1,2,3,0.01,0.1,400,1.7975206042142227,1.3972038396392836,1.778146377878251,1.377467969732278
1848,85,100,6,LSTransferTreeBoost,0.1,2,3,0.01,0.5,400,2.0440239998244145,1.5787667340880684,1.9304752571450148,1.4745615829705634
1849,85,100,6,LADTransferTreeBoost,0.1,2,3,0.01,0.5,400,1.8197840201048059,1.4101970946273654,1.8253671031804155,1.4251481862863298
1850,85,100,6,MTransferTreeBoost,0.1,2,3,0.01,0.5,400,1.8212762408459444,1.4196132148257887,1.7973256680611702,1.382299752553833
1851,85,100,6,LSTransferTreeBoost,0.1,2,3,0.01,0.9,400,2.0449988353536823,1.5702092179615033,1.923398812219768,1.4691731948529865
1852,85,100,6,LADTransferTreeBoost,0.1,2,3,0.01,0.9,400,1.7102555325198503,1.3337826088378042,1.6992171340765416,1.3499894746812158
1853,85,100,6,MTransferTreeBoost,0.1,2,3,0.01,0.9,400,1.7762476306019581,1.3882756924758186,1.7723313684288633,1.3679563005436943
1854,85,100,6,LSTransferTreeBoost,0.1,2,3,0.05,0.1,400,2.1022598637843277,1.5989782899743854,1.9889770198062413,1.5363062767472313
1855,85,100,6,LADTransferTreeBoost,0.1,2,3,0.05,0.1,400,2.127191442894314,1.666519712710567,2.0430134453207307,1.6419151701842203
1856,85,100,6,MTransferTreeBoost,0.1,2,3,0.05,0.1,400,1.7494519600870517,1.3616674793884251,1.7229605015772775,1.3416421037561017
1857,85,100,6,LSTransferTreeBoost,0.1,2,3,0.05,0.5,400,2.1261925566991575,1.624105214880994,2.0536088696689556,1.5591855696131875
1858,85,100,6,LADTransferTreeBoost,0.1,2,3,0.05,0.5,400,1.7203994671404714,1.350723388457981,1.7205612709828282,1.359622659472442
1859,85,100,6,MTransferTreeBoost,0.1,2,3,0.05,0.5,400,1.73557069612494,1.350369096495313,1.7158709988806136,1.3368162762970064
1860,85,100,6,LSTransferTreeBoost,0.1,2,3,0.05,0.9,400,2.104683494352126,1.6146833351146987,2.0127958499038487,1.5357479420715576
1861,85,100,6,LADTransferTreeBoost,0.1,2,3,0.05,0.9,400,1.9571668008398793,1.5075039604879117,2.003644933279884,1.558092131585131
1862,85,100,6,MTransferTreeBoost,0.1,2,3,0.05,0.9,400,1.7873039891930917,1.3965955720472152,1.7686863464051534,1.3751494819620218
1863,85,100,6,LSTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.7224833052336628,1.3768623445685688,1.7099045517759388,1.3574936383503213
1864,85,100,6,LADTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.6280218083336553,1.2849202742155024,1.6056602829985387,1.2848652203748119
1865,85,100,6,MTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.3940551740866276,1.0994835440253488,1.3491161966287484,1.073787550007936
1866,85,100,6,LSTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.7951746129869615,1.4274229423424272,1.7982316534829565,1.4282296569741995
1867,85,100,6,LADTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.7013661969001725,1.3324676301741036,1.7207652444334944,1.3614501843263016
1868,85,100,6,MTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.460630417292479,1.1503236965955872,1.4350986872497276,1.1461523355686878
1869,85,100,6,LSTransferTreeBoost,0.1,3,1,0.0,0.9,400,2.4223517246817887,1.9165450564753488,2.4373070697227344,1.948624907734973
1870,85,100,6,LADTransferTreeBoost,0.1,3,1,0.0,0.9,400,4.048679086513742,3.2410254672562187,4.011144075512482,3.2264141898533087
1871,85,100,6,MTransferTreeBoost,0.1,3,1,0.0,0.9,400,2.9514859548286156,2.330552249370087,2.938828441186291,2.350807144992971
1872,85,100,6,LSTransferTreeBoost,0.1,3,1,0.01,0.1,400,1.6904315852861505,1.3562954650277137,1.6705761136850568,1.3251644627426362
1873,85,100,6,LADTransferTreeBoost,0.1,3,1,0.01,0.1,400,2.5514645342745066,2.044613518107741,2.46748989741187,2.0026723508356303
1874,85,100,6,MTransferTreeBoost,0.1,3,1,0.01,0.1,400,1.4126428836830625,1.1118336819167995,1.366555299739743,1.0857027686568208
1875,85,100,6,LSTransferTreeBoost,0.1,3,1,0.01,0.5,400,1.7031516287815134,1.3622332714949044,1.6944661447123783,1.3423056457068017
1876,85,100,6,LADTransferTreeBoost,0.1,3,1,0.01,0.5,400,2.1190863528711072,1.6326391208737148,2.16678671054397,1.7003025205480813
1877,85,100,6,MTransferTreeBoost,0.1,3,1,0.01,0.5,400,1.451560347013702,1.1409308258482773,1.4312062354944777,1.1345135501677395
1878,85,100,6,LSTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.712062116531302,1.3708925321239245,1.6918635309201715,1.336601718704643
1879,85,100,6,LADTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.762639870269475,1.3696216181423408,1.775906281451829,1.4106831343775277
1880,85,100,6,MTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.444943848936015,1.1349919512847337,1.417137508596522,1.1249107359125428
1881,85,100,6,LSTransferTreeBoost,0.1,3,1,0.05,0.1,400,1.7465692064799225,1.4114965742512282,1.693798672144031,1.352854697491619
1882,85,100,6,LADTransferTreeBoost,0.1,3,1,0.05,0.1,400,2.7773976587641585,2.233117387048034,2.700644972389513,2.2045978852948016
1883,85,100,6,MTransferTreeBoost,0.1,3,1,0.05,0.1,400,1.4077323996887385,1.107792429839711,1.3588393122227649,1.0829653745887404
1884,85,100,6,LSTransferTreeBoost,0.1,3,1,0.05,0.5,400,1.7652503924224983,1.4303397101254982,1.715943850848238,1.3747428742725143
1885,85,100,6,LADTransferTreeBoost,0.1,3,1,0.05,0.5,400,2.61314936278515,2.045882114490931,2.6071774586614502,2.07054905636808
1886,85,100,6,MTransferTreeBoost,0.1,3,1,0.05,0.5,400,1.4148255496194253,1.1140048330766499,1.3727133732758778,1.0915455280019954
1887,85,100,6,LSTransferTreeBoost,0.1,3,1,0.05,0.9,400,1.7552083575190085,1.420110364172323,1.7051256830501844,1.3637957543302541
1888,85,100,6,LADTransferTreeBoost,0.1,3,1,0.05,0.9,400,1.5574230965852232,1.2291672433822225,1.5597146706505587,1.2369605176308964
1889,85,100,6,MTransferTreeBoost,0.1,3,1,0.05,0.9,400,1.4592962035640804,1.1480766273857543,1.4212168504584162,1.1281283367781725
1890,85,100,6,LSTransferTreeBoost,0.1,3,2,0.0,0.1,400,1.8159855987323494,1.4579278700735798,1.779080050544593,1.3919126163347015
1891,85,100,6,LADTransferTreeBoost,0.1,3,2,0.0,0.1,400,1.6660791278511802,1.2945099037876056,1.6642568453537552,1.3376815394269128
1892,85,100,6,MTransferTreeBoost,0.1,3,2,0.0,0.1,400,1.498225839456121,1.1610830050979575,1.4748028063463914,1.1580891974767682
1893,85,100,6,LSTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.778965977332663,1.4032438321336893,1.7731850607910438,1.3478859717545248
1894,85,100,6,LADTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.6730006718634227,1.2871783290764816,1.700621300913014,1.3305584060292408
1895,85,100,6,MTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.455636736176709,1.130698492395748,1.4520463984348952,1.1359924319164791
1896,85,100,6,LSTransferTreeBoost,0.1,3,2,0.0,0.9,400,2.427500885343671,1.919577930641478,2.432003276101678,1.931527374309833
1897,85,100,6,LADTransferTreeBoost,0.1,3,2,0.0,0.9,400,3.4069171458691563,2.7164826397425954,3.3991935639942548,2.7182688404743276
1898,85,100,6,MTransferTreeBoost,0.1,3,2,0.0,0.9,400,2.3489207806091112,1.8512474019163558,2.3569374495717805,1.8783895173744427
1899,85,100,6,LSTransferTreeBoost,0.1,3,2,0.01,0.1,400,1.9996821303324324,1.5701645273015599,1.9992676669461038,1.545812501548801
1900,85,100,6,LADTransferTreeBoost,0.1,3,2,0.01,0.1,400,1.963855237306889,1.5521641997600317,1.9002044419381396,1.5498286661073843
1901,85,100,6,MTransferTreeBoost,0.1,3,2,0.01,0.1,400,1.4699759925527587,1.1423200836223337,1.4529204744457207,1.1421297233499135
1902,85,100,6,LSTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.896890579011043,1.499863288477301,1.9207003585991524,1.505442469121384
1903,85,100,6,LADTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.6254186941479731,1.2594615489780863,1.647743819006769,1.3042882274634526
1904,85,100,6,MTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.4663501026496404,1.142923970582351,1.4677461987607072,1.148940801094489
1905,85,100,6,LSTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.8975194739812868,1.4645964797387692,1.9596204971203528,1.4660278699978226
1906,85,100,6,LADTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.7953777298718712,1.375944796248913,1.8367611944307145,1.4391575768071894
1907,85,100,6,MTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.4394327158164342,1.1222003577663708,1.4435910210758274,1.1305495502652314
1908,85,100,6,LSTransferTreeBoost,0.1,3,2,0.05,0.1,400,1.9919101436058217,1.5314031958381802,2.027799777390648,1.519145282780845
1909,85,100,6,LADTransferTreeBoost,0.1,3,2,0.05,0.1,400,2.0336557045137518,1.610260113163734,1.9790168689955416,1.6114237152726418
1910,85,100,6,MTransferTreeBoost,0.1,3,2,0.05,0.1,400,1.4217873364580678,1.1026163176906045,1.3978863793930933,1.1018678761979563
1911,85,100,6,LSTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.8882594033282822,1.4994578532593208,1.8491229116877952,1.4492621719165866
1912,85,100,6,LADTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.8105731697765446,1.413120940167858,1.8187995889045003,1.4460886830431958
1913,85,100,6,MTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.4742005303168224,1.1471384069776513,1.466045770831693,1.1515557896146613
1914,85,100,6,LSTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.8490246848331862,1.4766600873540237,1.7922969318663973,1.412034676044274
1915,85,100,6,LADTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.6102890771649812,1.2369401831588394,1.630287086195938,1.28139180227831
1916,85,100,6,MTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.4335192818322509,1.1090842957512723,1.4359494287620327,1.133279304265337
1917,85,100,6,LSTransferTreeBoost,0.1,3,3,0.0,0.1,400,2.067594138639791,1.5824200476224013,1.9733269566406557,1.5201582839042598
1918,85,100,6,LADTransferTreeBoost,0.1,3,3,0.0,0.1,400,1.739276519515254,1.3612100099855078,1.7723824531520804,1.4097052629747178
1919,85,100,6,MTransferTreeBoost,0.1,3,3,0.0,0.1,400,1.8826964625570268,1.4650459870035366,1.8654108155056937,1.436113360230213
1920,85,100,6,LSTransferTreeBoost,0.1,3,3,0.0,0.5,400,2.1217021973318415,1.6319668179728766,2.0580491760708233,1.5624108231423177
1921,85,100,6,LADTransferTreeBoost,0.1,3,3,0.0,0.5,400,1.8724202130740606,1.4368847792590904,1.9042578535028358,1.4935898504605358
1922,85,100,6,MTransferTreeBoost,0.1,3,3,0.0,0.5,400,1.73913884299111,1.3571994141240076,1.7629793193754832,1.3631600530086916
1923,85,100,6,LSTransferTreeBoost,0.1,3,3,0.0,0.9,400,2.01878356322714,1.5793656080926926,1.9564256741941428,1.5267213698625202
1924,85,100,6,LADTransferTreeBoost,0.1,3,3,0.0,0.9,400,3.1895468460893674,2.5079402381146454,3.194275876219225,2.5229167357706883
1925,85,100,6,MTransferTreeBoost,0.1,3,3,0.0,0.9,400,2.1078500511280494,1.6479960963047011,2.124284437741294,1.6645185758054677
1926,85,100,6,LSTransferTreeBoost,0.1,3,3,0.01,0.1,400,2.0965423173943627,1.6012161029009913,2.0263361619760607,1.5562027055949028
1927,85,100,6,LADTransferTreeBoost,0.1,3,3,0.01,0.1,400,2.003484380552962,1.5572418473745702,2.0101093021148437,1.5755268895310364
1928,85,100,6,MTransferTreeBoost,0.1,3,3,0.01,0.1,400,1.8533321380111465,1.4460979629365018,1.8299729824708568,1.423579909485888
1929,85,100,6,LSTransferTreeBoost,0.1,3,3,0.01,0.5,400,2.092725405765235,1.5960302394290178,2.047450691911337,1.537290955698312
1930,85,100,6,LADTransferTreeBoost,0.1,3,3,0.01,0.5,400,1.7494684946031278,1.364561887438233,1.729246792072974,1.3904810576636668
1931,85,100,6,MTransferTreeBoost,0.1,3,3,0.01,0.5,400,1.7887798884249018,1.3937763821329947,1.8108333561086507,1.3885768456130798
1932,85,100,6,LSTransferTreeBoost,0.1,3,3,0.01,0.9,400,2.037058901673931,1.5794107401060309,1.9834824168116145,1.5099792008993527
1933,85,100,6,LADTransferTreeBoost,0.1,3,3,0.01,0.9,400,2.0465658829384603,1.5881694765798775,2.0789881972379916,1.6260257215438325
1934,85,100,6,MTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.7886028483694694,1.400633739396496,1.7986673864621356,1.3883676030527232
1935,85,100,6,LSTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.049681245903427,1.5196737608228132,1.922164058825795,1.4714492243649557
1936,85,100,6,LADTransferTreeBoost,0.1,3,3,0.05,0.1,400,1.818799284603276,1.4263632630023027,1.8403376922441546,1.461490566680529
1937,85,100,6,MTransferTreeBoost,0.1,3,3,0.05,0.1,400,1.815842242755779,1.4095687362161142,1.786903830604356,1.3764827308434406
1938,85,100,6,LSTransferTreeBoost,0.1,3,3,0.05,0.5,400,2.05772786576206,1.5803861721765893,1.9338787480171227,1.4817125912490328
1939,85,100,6,LADTransferTreeBoost,0.1,3,3,0.05,0.5,400,1.8557721133849687,1.4322986803738185,1.823538165842108,1.4413676549582168
1940,85,100,6,MTransferTreeBoost,0.1,3,3,0.05,0.5,400,1.7880805140988878,1.391600426374871,1.7955190417075928,1.392547045608377
1941,85,100,6,LSTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.0217264971081716,1.5334277864570216,1.914971921604253,1.4519043139416725
1942,85,100,6,LADTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.1938230472559743,1.679023488958222,2.2264459355296222,1.7151628578768312
1943,85,100,6,MTransferTreeBoost,0.1,3,3,0.05,0.9,400,1.7533290528331429,1.3666436853353598,1.769873565675299,1.3703128946478482
1944,85,300,6,LSTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.4983629986263565,1.1921629184191502,1.5001980530770416,1.2087583526688408
1945,85,300,6,LADTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.4816026598919005,1.1695527580527527,1.4736333968377493,1.180466889716701
