,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
4759,86,100,3,LADTransferTreeBoost,0.1,2,3,0.0,0.9,400,2.575501337093457,2.105370885224814,2.7125585648408004,2.2255222613586603
4760,86,100,3,MTransferTreeBoost,0.1,2,3,0.0,0.9,400,3.6455198277762566,2.9661113509839625,3.8713712136165173,3.177485547868162
4761,86,100,3,LSTransferTreeBoost,0.1,2,3,0.01,0.1,400,2.04651617574573,1.627904942351436,2.175889051789576,1.6866429493324713
4762,86,100,3,LADTransferTreeBoost,0.1,2,3,0.01,0.1,400,2.0532168628536107,1.6411808193171868,2.1103301549793327,1.6537353490215463
4763,86,100,3,MTransferTreeBoost,0.1,2,3,0.01,0.1,400,2.0143767702805735,1.6098021618652543,2.162554900206244,1.687475235295648
4764,86,100,3,LSTransferTreeBoost,0.1,2,3,0.01,0.5,400,1.9437143700215893,1.5314591386561012,2.0226971194872365,1.5633250516138741
4765,86,100,3,LADTransferTreeBoost,0.1,2,3,0.01,0.5,400,1.82917780421729,1.4464169084202094,1.8840258803987369,1.477349664982059
4766,86,100,3,MTransferTreeBoost,0.1,2,3,0.01,0.5,400,1.8927958340593145,1.4931185713402597,1.9755130193230162,1.537148376199771
4767,86,100,3,LSTransferTreeBoost,0.1,2,3,0.01,0.9,400,1.8001675184518955,1.3963220599423811,1.857538176539155,1.4280383621268393
4768,86,100,3,LADTransferTreeBoost,0.1,2,3,0.01,0.9,400,1.6502571792027247,1.3214880780861449,1.71483296146357,1.3377648772777428
4769,86,100,3,MTransferTreeBoost,0.1,2,3,0.01,0.9,400,3.3542941668496975,2.7218633054206514,3.547700809857965,2.8875552974717205
4770,86,100,3,LSTransferTreeBoost,0.1,2,3,0.05,0.1,400,2.094482973645621,1.6585736524405978,2.1941505046489285,1.7058698812458597
4771,86,100,3,LADTransferTreeBoost,0.1,2,3,0.05,0.1,400,2.1154853503525244,1.6773467196100122,2.1878673078885957,1.713127679791904
4772,86,100,3,MTransferTreeBoost,0.1,2,3,0.05,0.1,400,1.9541581029536992,1.572198380503424,2.0904913671105434,1.6342985941525967
4773,86,100,3,LSTransferTreeBoost,0.1,2,3,0.05,0.5,400,2.0066068122508396,1.588994424229586,2.074636825707104,1.6128073197309343
4774,86,100,3,LADTransferTreeBoost,0.1,2,3,0.05,0.5,400,1.875124266335671,1.4837374593146304,1.8980512272007781,1.5054951406473878
4775,86,100,3,MTransferTreeBoost,0.1,2,3,0.05,0.5,400,1.9315943769371966,1.535793781123377,2.033142061052339,1.5789332127641906
4776,86,100,3,LSTransferTreeBoost,0.1,2,3,0.05,0.9,400,1.954464989826299,1.5322700102795266,2.0404151670965343,1.5793422311765173
4777,86,100,3,LADTransferTreeBoost,0.1,2,3,0.05,0.9,400,2.3048053854692805,1.807497547285554,2.375123706039938,1.8508332283052398
4778,86,100,3,MTransferTreeBoost,0.1,2,3,0.05,0.9,400,1.855629362795619,1.4622960893117674,1.9657409093995402,1.5389207469188722
4779,86,100,3,LSTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.855076270371055,1.4346497461497392,1.8583461665563121,1.4789986414489702
4780,86,100,3,LADTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.802026497187006,1.4289514769776437,1.8889885475328845,1.5088195168283387
4781,86,100,3,MTransferTreeBoost,0.1,3,1,0.0,0.1,400,1.5977609821355852,1.2606594243348395,1.6119602844386676,1.3038765536713985
4782,86,100,3,LSTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.758031957547624,1.3673607523653248,1.7402023972071397,1.3775421798227556
4783,86,100,3,LADTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.656620721380545,1.305000051535908,1.736987294051589,1.377756633829376
4784,86,100,3,MTransferTreeBoost,0.1,3,1,0.0,0.5,400,1.5943193387413077,1.2667511839675931,1.588051938422214,1.2655231347477687
4785,86,100,3,LSTransferTreeBoost,0.1,3,1,0.0,0.9,400,2.766040451458264,2.226314238351124,2.8756089923733454,2.320330811153444
4786,86,100,3,LADTransferTreeBoost,0.1,3,1,0.0,0.9,400,3.304679646192676,2.635272178940266,3.394648893598374,2.668079084552812
4787,86,100,3,MTransferTreeBoost,0.1,3,1,0.0,0.9,400,2.46435005309899,1.9737707402282945,2.5159186182575453,2.013719811666354
4788,86,100,3,LSTransferTreeBoost,0.1,3,1,0.01,0.1,400,1.857660266429719,1.433958046384441,1.8613484429672131,1.4820680831024493
4789,86,100,3,LADTransferTreeBoost,0.1,3,1,0.01,0.1,400,2.0626924535325584,1.6481064873411646,2.1400266380630515,1.712526497592787
4790,86,100,3,MTransferTreeBoost,0.1,3,1,0.01,0.1,400,1.6070051543067059,1.264563122134975,1.6212546932698437,1.3114825879208247
4791,86,100,3,LSTransferTreeBoost,0.1,3,1,0.01,0.5,400,1.950609549782214,1.5255738081970958,1.9777896202060368,1.5779552429907613
4792,86,100,3,LADTransferTreeBoost,0.1,3,1,0.01,0.5,400,1.9509876163065838,1.5458950960919107,1.9966800447738344,1.582333659329359
4793,86,100,3,MTransferTreeBoost,0.1,3,1,0.01,0.5,400,1.5951404649972898,1.267871399206416,1.6013665479971781,1.2782350166059877
4794,86,100,3,LSTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.7790280986060514,1.3876414797005967,1.8023945925210998,1.4146105247557685
4795,86,100,3,LADTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.6343095445550135,1.2746709984056743,1.657675250886977,1.3062831278036906
4796,86,100,3,MTransferTreeBoost,0.1,3,1,0.01,0.9,400,1.5190843542873265,1.1933263597842942,1.5316886218071832,1.2034089590953216
4797,86,100,3,LSTransferTreeBoost,0.1,3,1,0.05,0.1,400,1.9024544473629081,1.4761718610969974,1.9181880097622526,1.5281769081402772
4798,86,100,3,LADTransferTreeBoost,0.1,3,1,0.05,0.1,400,2.1426887792904536,1.6964007997529609,2.2758283213476993,1.793200073124395
4799,86,100,3,MTransferTreeBoost,0.1,3,1,0.05,0.1,400,1.6050646326878157,1.260455825607999,1.6302427878854278,1.320533333800603
4800,86,100,3,LSTransferTreeBoost,0.1,3,1,0.05,0.5,400,2.0599412738594434,1.6314125027087893,2.1287895872975446,1.7022887562584528
4801,86,100,3,LADTransferTreeBoost,0.1,3,1,0.05,0.5,400,1.684553561946837,1.3321199075936385,1.756771809682186,1.405975900078829
4802,86,100,3,MTransferTreeBoost,0.1,3,1,0.05,0.5,400,1.5954619339786822,1.2535773254412552,1.6181865557545194,1.306613113672771
4803,86,100,3,LSTransferTreeBoost,0.1,3,1,0.05,0.9,400,2.00287571067138,1.5810917740240666,2.0232442526678955,1.6088283139983406
4804,86,100,3,LADTransferTreeBoost,0.1,3,1,0.05,0.9,400,1.6209692705424128,1.274049058587411,1.692694983120427,1.355569340440224
4805,86,100,3,MTransferTreeBoost,0.1,3,1,0.05,0.9,400,1.5888117853214287,1.2410449560495895,1.61029000657924,1.2881220444395602
4806,86,100,3,LSTransferTreeBoost,0.1,3,2,0.0,0.1,400,2.088010574696556,1.6249705968081976,2.0464227296972286,1.6039794329213437
4807,86,100,3,LADTransferTreeBoost,0.1,3,2,0.0,0.1,400,1.6627435798422543,1.323309712130332,1.7171094541216676,1.3689465438242026
4808,86,100,3,MTransferTreeBoost,0.1,3,2,0.0,0.1,400,1.8221587624261968,1.4423422743461642,1.8176039650541127,1.4389330324870309
4809,86,100,3,LSTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.7697793505562922,1.366431543422317,1.7758373600736335,1.3508121078268756
4810,86,100,3,LADTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.50474470853058,1.1824381727383835,1.5344802046141952,1.2077682799473368
4811,86,100,3,MTransferTreeBoost,0.1,3,2,0.0,0.5,400,1.7002199400605271,1.34469277705163,1.6543410674431087,1.3147409913208765
4812,86,100,3,LSTransferTreeBoost,0.1,3,2,0.0,0.9,400,2.2360951802923323,1.7996353042467754,2.3621222744703623,1.914858390801053
4813,86,100,3,LADTransferTreeBoost,0.1,3,2,0.0,0.9,400,2.8239409480595326,2.2512866287863953,2.802623754464482,2.237418244008375
4814,86,100,3,MTransferTreeBoost,0.1,3,2,0.0,0.9,400,2.2336391807594667,1.7790783379484387,2.274164111847453,1.801452596701312
4815,86,100,3,LSTransferTreeBoost,0.1,3,2,0.01,0.1,400,1.8915531141092938,1.4719178917135776,1.8854713711496152,1.4671400193713782
4816,86,100,3,LADTransferTreeBoost,0.1,3,2,0.01,0.1,400,2.3306980073977113,1.8948137110617724,2.360274469671994,1.8758401066183303
4817,86,100,3,MTransferTreeBoost,0.1,3,2,0.01,0.1,400,1.7882936707254713,1.4228903267838022,1.7821796102211194,1.4084251264527325
4818,86,100,3,LSTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.8077776046523601,1.3936639103426005,1.7589410608072502,1.3575108741720814
4819,86,100,3,LADTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.5923042513119043,1.242759610001488,1.6216864086713951,1.2633443967582552
4820,86,100,3,MTransferTreeBoost,0.1,3,2,0.01,0.5,400,1.674244649547188,1.3348295169708004,1.6323048701596063,1.2925301289186162
4821,86,100,3,LSTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.7334064178592603,1.321445320749384,1.716379912673374,1.3057584675820175
4822,86,100,3,LADTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.8893677237602224,1.4989782301034247,1.9444431153967796,1.5502800964553771
4823,86,100,3,MTransferTreeBoost,0.1,3,2,0.01,0.9,400,1.5973872083258995,1.2632418236205407,1.580382596075082,1.251775718879464
4824,86,100,3,LSTransferTreeBoost,0.1,3,2,0.05,0.1,400,2.0174571438563897,1.574576368276348,2.0587507021755127,1.6026342634479172
4825,86,100,3,LADTransferTreeBoost,0.1,3,2,0.05,0.1,400,2.0722105151390946,1.6776162300352642,2.108616379594441,1.688614149038207
4826,86,100,3,MTransferTreeBoost,0.1,3,2,0.05,0.1,400,1.854167662992806,1.4674562898625176,1.8701095073355627,1.4834829912003948
4827,86,100,3,LSTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.837597998487008,1.4227287918049882,1.8582130800044843,1.4131410265289779
4828,86,100,3,LADTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.6508936630916544,1.2914983590852966,1.696104004080601,1.3410092922308572
4829,86,100,3,MTransferTreeBoost,0.1,3,2,0.05,0.5,400,1.7370416875155474,1.3744137445078302,1.7136743374163534,1.3595116154038944
4830,86,100,3,LSTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.7383797140098416,1.34293637808012,1.7483848545389973,1.3321216470940045
4831,86,100,3,LADTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.6381491476227077,1.290596923992683,1.6640012553673569,1.3084018781773894
4832,86,100,3,MTransferTreeBoost,0.1,3,2,0.05,0.9,400,1.5994672976772748,1.2625260576673025,1.6062119966045587,1.26557658277948
4833,86,100,3,LSTransferTreeBoost,0.1,3,3,0.0,0.1,400,2.04945934111169,1.6240925004934703,2.1503654500225236,1.6524839308129096
4834,86,100,3,LADTransferTreeBoost,0.1,3,3,0.0,0.1,400,2.019264471190211,1.608840879540194,2.095235592299048,1.6482904644788405
4835,86,100,3,MTransferTreeBoost,0.1,3,3,0.0,0.1,400,1.9185275725800441,1.5298555603113118,2.029463374188221,1.5953789914718732
4836,86,100,3,LSTransferTreeBoost,0.1,3,3,0.0,0.5,400,1.8936482433457693,1.5003545106968545,1.9329110091906139,1.499453590988061
4837,86,100,3,LADTransferTreeBoost,0.1,3,3,0.0,0.5,400,1.5911718567528381,1.2360676205559364,1.614507778454351,1.2551194450464755
4838,86,100,3,MTransferTreeBoost,0.1,3,3,0.0,0.5,400,1.7417246776079962,1.3722100963059143,1.778354152179601,1.387428823274027
4839,86,100,3,LSTransferTreeBoost,0.1,3,3,0.0,0.9,400,2.784960162189356,2.2346170839120343,2.9195537761023838,2.3466629337425426
4840,86,100,3,LADTransferTreeBoost,0.1,3,3,0.0,0.9,400,3.2297278693361373,2.5285731290428797,3.2560185513848836,2.51741504823142
4841,86,100,3,MTransferTreeBoost,0.1,3,3,0.0,0.9,400,3.2583676472683125,2.653446195444528,3.4764531492323845,2.849179952944706
4842,86,100,3,LSTransferTreeBoost,0.1,3,3,0.01,0.1,400,2.018778862193529,1.5877872194943359,2.1361679245528093,1.656643013726001
4843,86,100,3,LADTransferTreeBoost,0.1,3,3,0.01,0.1,400,2.122598771530968,1.698879087242383,2.158250572225242,1.7120055686133566
4844,86,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.1,400,1.9468590832183479,1.5598284831463325,2.0293822260663767,1.5940255862169739
4845,86,100,3,LSTransferTreeBoost,0.1,3,3,0.01,0.5,400,1.9196033268141395,1.5212369088094753,1.9752585576450867,1.5291635061164788
4846,86,100,3,LADTransferTreeBoost,0.1,3,3,0.01,0.5,400,1.8988432307932073,1.4882797806820618,1.9676810581398647,1.5129361696514247
4847,86,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.5,400,1.7827260563516703,1.4200730084529325,1.8493759713184053,1.4416580531353658
4848,86,100,3,LSTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.763655766366464,1.3735221918050775,1.8181788033063089,1.3780239361986624
4849,86,100,3,LADTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.6860405459803722,1.3324903069769778,1.754784761449807,1.3860649553774478
4850,86,100,3,MTransferTreeBoost,0.1,3,3,0.01,0.9,400,1.6355161278389803,1.2864388493969974,1.6770691287400348,1.282116799965289
4851,86,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.092531111468519,1.6484659161091473,2.191497265372553,1.7019826407246192
4852,86,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.1,400,1.9433189876390173,1.5519055214393382,1.9868586240383606,1.584034667975272
4853,86,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.1,400,2.0286277514508972,1.629646212433582,2.125346007598412,1.6544571996308537
4854,86,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.5,400,1.9316372345381103,1.5261205040989643,2.024463802691816,1.5633508624914518
4855,86,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.5,400,1.8454726265470138,1.4662489370564442,1.9220428104968976,1.5253485133046003
4856,86,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.5,400,1.8261778676784324,1.4541946741372145,1.9203004509313364,1.4901869482352215
4857,86,100,3,LSTransferTreeBoost,0.1,3,3,0.05,0.9,400,1.9450223581067236,1.5327374593757386,2.030375952763189,1.56398430149997
4858,86,100,3,LADTransferTreeBoost,0.1,3,3,0.05,0.9,400,2.2167283930987995,1.747256239797413,2.204325532642711,1.7240548151595785
4859,86,100,3,MTransferTreeBoost,0.1,3,3,0.05,0.9,400,1.7890880702506147,1.4286258124241427,1.9176997355160914,1.483542137507723
4860,86,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.5992312959952502,1.2825745705008067,1.5991858744283005,1.2657649685224381
4861,86,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.3220147306731296,1.0504901327733625,1.3817516682089397,1.095551534469299
4862,86,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.1,400,1.4489224396896752,1.1534046254802757,1.4678168080074447,1.157921804025942
4863,86,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.6258395324989143,1.3043240463539891,1.668366970776407,1.325962196627864
4864,86,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.4628836032796197,1.1511824919682412,1.500169110950383,1.1889973661094837
4865,86,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.5,400,1.5735736336429331,1.2527913179757846,1.6179845205595615,1.2845478036298308
4866,86,300,3,LSTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.7255138844441253,2.182396281179778,2.8532699424378594,2.296295570211693
4867,86,300,3,LADTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.4045710225413277,1.9129740296544295,2.4428264412874854,1.9449832982033513
4868,86,300,3,MTransferTreeBoost,0.05,1,1,0.0,0.9,400,2.768091525900329,2.218931120512705,2.889154880558888,2.328193803827281
4869,86,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.1,400,1.6119178294883239,1.291505445327787,1.6147233492752517,1.274136990722549
4870,86,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.1,400,1.3685419531508038,1.0885368808095381,1.4341277533328738,1.1441079073334293
4871,86,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.1,400,1.4370061356791963,1.144036987613812,1.4516647574803898,1.1452891418510012
4872,86,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.6122574466724733,1.2939934613820165,1.6228716981509657,1.282040087331274
4873,86,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.3387877058352988,1.0726761722594509,1.3900592129045988,1.103436686770472
4874,86,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.5,400,1.440501963959588,1.1446491035333746,1.4564695161462518,1.1493783981150796
4875,86,300,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.6666629504045711,1.3340796747131336,1.6881602962849158,1.3350917342828412
4876,86,300,3,LADTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.4693903992434758,1.1703766535752929,1.5421132590793512,1.2267845745329866
4877,86,300,3,MTransferTreeBoost,0.05,1,1,0.01,0.9,400,1.4198882728865077,1.125664158606541,1.4242509347042476,1.1228669128267565
4878,86,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.1,400,1.546207655858433,1.2398430119523045,1.5352890814427809,1.214058755869659
4879,86,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.1,400,1.938065109545104,1.546307749463696,1.996825648302632,1.574483307699577
4880,86,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.1,400,1.38274636743443,1.0989385438089307,1.3854834447010407,1.089621226231947
4881,86,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,400,1.6842795975088785,1.3504825771832594,1.6967484440072362,1.3372156667389112
4882,86,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.5,400,2.390628774679617,1.908556984282111,2.465927167982502,1.948111847623459
4883,86,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.5,400,1.4455045932564674,1.1523872473054289,1.455985487494856,1.1482733932015383
4884,86,300,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.7502743019936724,1.4013052979139828,1.7741203883300907,1.3975154581653884
4885,86,300,3,LADTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.9702980143072393,1.5753751535865959,2.025380203890156,1.600412414828991
4886,86,300,3,MTransferTreeBoost,0.05,1,1,0.05,0.9,400,1.4648322211166922,1.165440781243011,1.483912273838971,1.172012274427636
4887,86,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.1,400,2.0819608030600953,1.641293320301966,2.0538864390096636,1.5946268650060902
4888,86,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.1,400,1.4993802341048597,1.1612280904460408,1.5346528877994274,1.1925023899070801
4889,86,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.1,400,1.410162733283657,1.1123840089836032,1.4042892002722445,1.093275612440934
4890,86,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.4907709994527003,1.1814962481893476,1.4997482894967005,1.185251849754471
4891,86,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.451007360180709,1.123025544051732,1.493096261172608,1.1602337698567802
4892,86,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.5,400,1.3784220655699913,1.074703527873988,1.3779753884117727,1.0648201816788947
4893,86,300,3,LSTransferTreeBoost,0.05,1,2,0.0,0.9,400,2.925715357779255,2.3353829826290293,3.0765626031500335,2.4714778546117686
4894,86,300,3,LADTransferTreeBoost,0.05,1,2,0.0,0.9,400,2.97136679472627,2.356444933387046,3.0018483281163775,2.3619253882015454
4895,86,300,3,MTransferTreeBoost,0.05,1,2,0.0,0.9,400,2.6511429067361783,2.1209920040878516,2.8015214320547095,2.259693147318838
4896,86,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.1,400,2.0886097697630053,1.6402738021784793,2.072813429001097,1.6095992649024269
4897,86,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.1,400,1.640418355042004,1.2832212114917907,1.6835256264215193,1.3118386700980968
4898,86,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.1,400,1.4436406646172197,1.1280908772188245,1.4459248759202523,1.11515199004621
4899,86,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.8300030722171485,1.4378518821541342,1.8074792879805173,1.4074800688915245
4900,86,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.9786462170929244,1.537339304666677,2.0289459126094282,1.5547355700574343
4901,86,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.5,400,1.4819121354914566,1.1529619570619012,1.4715896780401487,1.1426455338364132
4902,86,300,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.4427224705138402,1.1362876926929075,1.4782037644941535,1.161516640388098
4903,86,300,3,LADTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.32552735471282,1.0437761424526375,1.3674293658597254,1.0781528064670352
4904,86,300,3,MTransferTreeBoost,0.05,1,2,0.01,0.9,400,1.3894214826040274,1.0896093609831612,1.371526385922864,1.0644171500002444
4905,86,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.1,400,2.2872993998979845,1.7950473409086773,2.3170629424078206,1.7999560249917441
4906,86,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.1,400,2.1752999556740824,1.705723420864921,2.2879058923911395,1.801197130175068
4907,86,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.1,400,1.5769618584917928,1.2344179774860853,1.5630053954215848,1.2162992110011845
4908,86,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,400,2.1183959693953094,1.664501149148509,2.103545437751798,1.633685334146903
4909,86,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.5,400,2.0671227381075945,1.6191755487043729,2.170435570701922,1.7026023266984147
4910,86,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.5,400,1.418365869012677,1.1105721896470304,1.4121753192411894,1.098043339875941
4911,86,300,3,LSTransferTreeBoost,0.05,1,2,0.05,0.9,400,2.1476476326737113,1.6884845897078427,2.1180748959682254,1.6432344908805792
4912,86,300,3,LADTransferTreeBoost,0.05,1,2,0.05,0.9,400,1.8063730808827518,1.405178736861779,1.8511189387953897,1.4242453019741976
4913,86,300,3,MTransferTreeBoost,0.05,1,2,0.05,0.9,400,1.5063976391065208,1.182173388224014,1.488808620556744,1.159470923335689
4914,86,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.5073884922162384,1.2024455751891765,1.493964998983853,1.1762931585708924
4915,86,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.5760289898197382,1.2269391413464341,1.648488054954595,1.2862055402377686
4916,86,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.1,400,1.544324161008205,1.2240055093751618,1.540800882187863,1.202909152032593
4917,86,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.5575931360026765,1.234187335331367,1.5606126709229682,1.2248352972075842
4918,86,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.433649564384666,1.1175113112929806,1.4651263103914418,1.1391985322315672
4919,86,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.5,400,1.4475825989297684,1.1365197155626492,1.4723900322340122,1.156367414979009
4920,86,300,3,LSTransferTreeBoost,0.05,1,3,0.0,0.9,400,2.890640505451454,2.3303134619645105,3.06563869411875,2.493335212050573
4921,86,300,3,LADTransferTreeBoost,0.05,1,3,0.0,0.9,400,2.293520392029866,1.8398798434308439,2.4209453147530953,1.9495664552220187
4922,86,300,3,MTransferTreeBoost,0.05,1,3,0.0,0.9,400,1.915772795854372,1.5215126193309665,1.9804262066943252,1.5837282359953284
4923,86,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.1,400,1.6465745822042477,1.32227745807851,1.6142225040647296,1.2699786127716242
4924,86,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.1,400,2.0098030277953534,1.5584821131707558,2.06782266973638,1.5881288808653073
4925,86,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.1,400,1.5620416620945627,1.2349598808555584,1.5535602515430362,1.2128140559292897
4926,86,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.526037330325531,1.2072610143542974,1.5489368226310132,1.2133675241450455
4927,86,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.5139592417880516,1.186318372393677,1.5936617963238235,1.2603120791988722
4928,86,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.5,400,1.4963026544323383,1.1804236655764158,1.5055655771679388,1.1729785674663513
4929,86,300,3,LSTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.5152951766549028,1.1884941575131671,1.5673139388211343,1.233187602708898
4930,86,300,3,LADTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.4455505640678443,1.108285997133436,1.4875955140325827,1.1412801673988493
4931,86,300,3,MTransferTreeBoost,0.05,1,3,0.01,0.9,400,1.4372382317234293,1.1309447741401175,1.4450586277600264,1.1272022362046492
4932,86,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.9793704407386241,1.5888609660504707,1.9130849000582881,1.490865673759883
4933,86,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.628293898751318,1.2711137910478565,1.7078842512270533,1.3295151709467492
4934,86,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.1,400,1.5492709053781601,1.2301039273874403,1.5413705814328087,1.1984408211525819
4935,86,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.8680817788530584,1.4797708235058313,1.818776830654036,1.419367249941343
4936,86,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.8208615283260825,1.388355580015405,1.9043495403969093,1.4423808043580966
4937,86,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.5,400,1.518174339981697,1.1981967227643968,1.5158768638653386,1.1860247391720782
4938,86,300,3,LSTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.8252159670325026,1.4525934051602043,1.794916870762685,1.407248578656575
4939,86,300,3,LADTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.6686974247917092,1.3039893320203646,1.7602033182803742,1.392305071602047
4940,86,300,3,MTransferTreeBoost,0.05,1,3,0.05,0.9,400,1.5016188507856176,1.1805287383543648,1.4987143701862529,1.1612151235778687
4941,86,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.1,400,1.435740803409178,1.1506566277745265,1.433188720344302,1.1363613943933972
4942,86,300,3,LADTransferTreeBoost,0.05,2,1,0.0,0.1,400,2.114682802757875,1.6860037202266978,2.1734528233916866,1.719530192297039
4943,86,300,3,MTransferTreeBoost,0.05,2,1,0.0,0.1,400,1.3335232559534558,1.0618413654233134,1.3530516446321001,1.0645984663940737
4944,86,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.4190784597185853,1.139368775964657,1.4298685399518514,1.1411461138094292
4945,86,300,3,LADTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.3338547242217413,1.050789070417909,1.3794242715627119,1.101815834251946
4946,86,300,3,MTransferTreeBoost,0.05,2,1,0.0,0.5,400,1.3752731251939447,1.095999099757989,1.4082752166049013,1.1202185187046403
4947,86,300,3,LSTransferTreeBoost,0.05,2,1,0.0,0.9,400,2.4812847175767736,2.0085681645884472,2.60138332944015,2.1228306787168885
