,seed,method,v,target_tree_size,rmse,mae
76,1,xgboost,0.08,4,71.47146217406184,49.856810677704786
77,1,xgboost_naive_transfer,0.08,4,72.49342815276532,53.23939828401139
78,1,xgboost,0.08,5,72.2965093192548,51.1815879941765
79,1,xgboost_naive_transfer,0.08,5,72.40653383685355,52.99638400000189
80,1,xgboost,0.08,6,75.12238885986223,52.185618088284826
81,1,xgboost_naive_transfer,0.08,6,72.4427769263815,53.009803643312516
82,1,xgboost,0.08,7,73.84195247592845,51.76890343828185
83,1,xgboost_naive_transfer,0.08,7,74.48781555110207,54.09508859660562
84,1,xgboost,0.1,1,69.29626898562951,47.85698934101791
85,1,xgboost_naive_transfer,0.1,1,73.69548141656506,54.79278133817049
86,1,xgboost,0.1,2,69.30632312699116,48.22415686526864
87,1,xgboost_naive_transfer,0.1,2,73.1627925136221,53.478026219687955
88,1,xgboost,0.1,3,70.7432151378655,48.95988916083979
89,1,xgboost_naive_transfer,0.1,3,72.16646720297912,52.88626122133519
90,1,xgboost,0.1,4,72.64217483589717,50.483657331627974
91,1,xgboost_naive_transfer,0.1,4,72.18544829653169,52.994791300359914
92,1,xgboost,0.1,5,72.61029632367193,50.84538600381637
93,1,xgboost_naive_transfer,0.1,5,72.83590120090734,53.12060463500753
94,1,xgboost,0.1,6,74.74557044699655,51.86023829294613
95,1,xgboost_naive_transfer,0.1,6,72.97252759871118,52.86549350535315
96,1,xgboost,0.1,7,74.36550390860303,51.75822507207238
97,1,xgboost_naive_transfer,0.1,7,74.50402103287225,53.9296243994249
98,1,xgboost,0.12,1,69.35772399219829,47.77889334650378
99,1,xgboost_naive_transfer,0.12,1,73.15889320151798,54.4462177426881
100,1,xgboost,0.12,2,69.36252459482367,47.69571350687747
101,1,xgboost_naive_transfer,0.12,2,72.73210137260544,53.44931949062199
102,1,xgboost,0.12,3,70.51620951065189,49.0328847790029
103,1,xgboost_naive_transfer,0.12,3,71.80574308566027,52.580033613175274
104,1,xgboost,0.12,4,71.67897049967475,50.51676251615707
105,1,xgboost_naive_transfer,0.12,4,72.11814969397037,52.508307629093615
106,1,xgboost,0.12,5,73.18059619604846,50.996897173647795
107,1,xgboost_naive_transfer,0.12,5,72.24757407483926,53.04470470356374
108,1,xgboost,0.12,6,74.36964368816083,51.89017625225517
109,1,xgboost_naive_transfer,0.12,6,73.48908645343906,53.23433903860909
