,seed,d,lr,n_estimators,tree_size,rmse,mae
1823,935.0,3.0,0.1,150.0,4.0,3.7636684615271045,3.2327659246099376
1824,935.0,3.0,0.5,10.0,1.0,3.5253031467902853,2.887767518417906
1825,935.0,3.0,0.5,10.0,2.0,3.945077049086201,3.2777643983306146
1826,935.0,3.0,0.5,10.0,3.0,3.7499261540162645,3.056097327391617
1827,935.0,3.0,0.5,10.0,4.0,3.4280133263029424,2.79709108439614
1828,935.0,3.0,0.5,20.0,1.0,5.94048136185675,4.9122105814300845
1829,935.0,3.0,0.5,20.0,2.0,2.9620965432706243,2.3871728250198947
1830,935.0,3.0,0.5,20.0,3.0,3.22207993876699,2.6270884733658764
1831,935.0,3.0,0.5,20.0,4.0,3.7558027465809496,3.2257023192770373
1832,935.0,3.0,0.5,30.0,1.0,5.94048136185675,4.9122105814300845
1833,935.0,3.0,0.5,30.0,2.0,5.912545550379686,5.062371612756163
1834,935.0,3.0,0.5,30.0,3.0,3.194711128946952,2.6026998106253574
1835,935.0,3.0,0.5,30.0,4.0,3.7498292398396855,3.2220181099254943
1836,935.0,3.0,0.5,50.0,1.0,3.5253031467902853,2.887767518417906
1837,935.0,3.0,0.5,50.0,2.0,3.2674023593299757,2.73661147930301
1838,935.0,3.0,0.5,50.0,3.0,2.757646528934024,2.233777237822478
1839,935.0,3.0,0.5,50.0,4.0,3.2683237460439973,2.736454494694484
1840,935.0,3.0,0.5,100.0,1.0,3.5253031467902853,2.887767518417906
1841,935.0,3.0,0.5,100.0,2.0,3.8482649978315324,3.2370601994255033
1842,935.0,3.0,0.5,100.0,3.0,2.8452484415704005,2.337942096188654
1843,935.0,3.0,0.5,100.0,4.0,3.751727441224521,3.060005896437798
1844,935.0,3.0,0.5,150.0,1.0,3.5253031467902853,2.887767518417906
1845,935.0,3.0,0.5,150.0,2.0,3.735880415539208,3.1336956205256583
1846,935.0,3.0,0.5,150.0,3.0,3.4957115934361447,3.0219938053748527
1847,935.0,3.0,0.5,150.0,4.0,3.7638752358434346,3.2326255115320794
1848,935.0,3.0,1.0,10.0,1.0,5.94048136185675,4.9122105814300845
1849,935.0,3.0,1.0,10.0,2.0,2.964666990446324,2.3890118741272066
1850,935.0,3.0,1.0,10.0,3.0,3.1960847315639476,2.6056804558296998
1851,935.0,3.0,1.0,10.0,4.0,3.76205362674116,3.2315288247902214
1852,935.0,3.0,1.0,20.0,1.0,3.5253031467902853,2.887767518417906
1853,935.0,3.0,1.0,20.0,2.0,3.08429417357948,2.609678621296263
1854,935.0,3.0,1.0,20.0,3.0,2.7522517837360105,2.2300741015677756
1855,935.0,3.0,1.0,20.0,4.0,3.4153937605179583,2.882761241030505
1856,935.0,3.0,1.0,30.0,1.0,3.5253031467902853,2.887767518417906
1857,935.0,3.0,1.0,30.0,2.0,3.1514683787890574,2.6346211541547238
1858,935.0,3.0,1.0,30.0,3.0,3.4161539723282197,2.8207005676391175
1859,935.0,3.0,1.0,30.0,4.0,3.7540472775652622,3.062196718927498
1860,935.0,3.0,1.0,50.0,1.0,3.5253031467902853,2.887767518417906
1861,935.0,3.0,1.0,50.0,2.0,3.8482649978315324,3.2370601994255033
1862,935.0,3.0,1.0,50.0,3.0,2.9221678576450487,2.452684887811489
1863,935.0,3.0,1.0,50.0,4.0,3.0488387457844324,2.5317788666372625
1864,935.0,3.0,1.0,100.0,1.0,3.5253031467902853,2.887767518417906
1865,935.0,3.0,1.0,100.0,2.0,3.374527065405092,2.798295187209387
1866,935.0,3.0,1.0,100.0,3.0,3.1891142668266306,2.680576071702868
1867,935.0,3.0,1.0,100.0,4.0,3.7638752358434346,3.2326255115320794
1868,935.0,3.0,1.0,150.0,1.0,5.320652743056224,4.436225312135407
1869,935.0,3.0,1.0,150.0,2.0,3.54367240671614,3.030965313471029
1870,935.0,3.0,1.0,150.0,3.0,3.146013444339992,2.6916064862620397
1871,935.0,3.0,1.0,150.0,4.0,3.23119787515116,2.71093617354459
1872,935.0,6.0,0.1,10.0,1.0,5.456761065669998,4.538162960452404
1873,935.0,6.0,0.1,10.0,2.0,6.181774352724866,5.049482192925019
1874,935.0,6.0,0.1,10.0,3.0,6.998525617898852,5.748135022486049
1875,935.0,6.0,0.1,10.0,4.0,3.3940293044927548,2.8083375005293245
1876,935.0,6.0,0.1,20.0,1.0,5.456761065669998,4.538162960452404
1877,935.0,6.0,0.1,20.0,2.0,6.181774352724866,5.049482192925019
1878,935.0,6.0,0.1,20.0,3.0,6.998525617898852,5.748135022486049
1879,935.0,6.0,0.1,20.0,4.0,5.535250638872503,4.574212290179585
1880,935.0,6.0,0.1,30.0,1.0,5.456761065669998,4.538162960452404
1881,935.0,6.0,0.1,30.0,2.0,6.181774352724866,5.049482192925019
1882,935.0,6.0,0.1,30.0,3.0,6.998525617898852,5.748135022486049
1883,935.0,6.0,0.1,30.0,4.0,5.535250638872503,4.574212290179585
1884,935.0,6.0,0.1,50.0,1.0,5.456761065669998,4.538162960452404
1885,935.0,6.0,0.1,50.0,2.0,6.181774352724866,5.049482192925019
1886,935.0,6.0,0.1,50.0,3.0,6.998525617898852,5.748135022486049
1887,935.0,6.0,0.1,50.0,4.0,5.388334333544543,4.448731450626843
1888,935.0,6.0,0.1,100.0,1.0,5.456761065669998,4.538162960452404
1889,935.0,6.0,0.1,100.0,2.0,6.181774352724866,5.049482192925019
1890,935.0,6.0,0.1,100.0,3.0,5.225422150715748,4.304829137800831
1891,935.0,6.0,0.1,100.0,4.0,6.952493818752777,5.824043392096294
1892,935.0,6.0,0.1,150.0,1.0,5.456761065669998,4.538162960452404
1893,935.0,6.0,0.1,150.0,2.0,5.483526980864873,4.559061271647777
1894,935.0,6.0,0.1,150.0,3.0,5.721168103755246,4.732247998506604
1895,935.0,6.0,0.1,150.0,4.0,6.443299706507819,5.264990909459528
1896,935.0,6.0,0.5,10.0,1.0,5.456761065669998,4.538162960452404
1897,935.0,6.0,0.5,10.0,2.0,6.181774352724866,5.049482192925019
1898,935.0,6.0,0.5,10.0,3.0,6.998525617898852,5.748135022486049
1899,935.0,6.0,0.5,10.0,4.0,5.523744390100625,4.564438855291084
1900,935.0,6.0,0.5,20.0,1.0,5.456761065669998,4.538162960452404
1901,935.0,6.0,0.5,20.0,2.0,5.456761065669998,4.538162960452404
1902,935.0,6.0,0.5,20.0,3.0,5.517055725821783,4.528253836874448
1903,935.0,6.0,0.5,20.0,4.0,6.952493818752777,5.824043392096294
1904,935.0,6.0,0.5,30.0,1.0,5.456761065669998,4.538162960452404
1905,935.0,6.0,0.5,30.0,2.0,5.456761065669998,4.538162960452404
1906,935.0,6.0,0.5,30.0,3.0,4.947432653995063,4.096866514578777
1907,935.0,6.0,0.5,30.0,4.0,5.430018540705908,4.521977470871023
1908,935.0,6.0,0.5,50.0,1.0,5.456761065669998,4.538162960452404
1909,935.0,6.0,0.5,50.0,2.0,4.741009989355726,3.8998979427587974
1910,935.0,6.0,0.5,50.0,3.0,4.907402084555585,4.051659014473175
1911,935.0,6.0,0.5,50.0,4.0,3.1580443872595008,2.562410002916995
1912,935.0,6.0,0.5,100.0,1.0,5.456761065669998,4.538162960452404
1913,935.0,6.0,0.5,100.0,2.0,4.744210222261328,3.902120495535134
1914,935.0,6.0,0.5,100.0,3.0,4.682456991994123,3.8556287557717823
1915,935.0,6.0,0.5,100.0,4.0,4.719873193521355,3.868458961421499
1916,935.0,6.0,0.5,150.0,1.0,5.456761065669998,4.538162960452404
1917,935.0,6.0,0.5,150.0,2.0,4.8731716179763485,4.03608219327188
1918,935.0,6.0,0.5,150.0,3.0,4.663269305101008,3.8451212954983283
1919,935.0,6.0,0.5,150.0,4.0,4.5349466244858085,3.6550199787894293
1920,935.0,6.0,1.0,10.0,1.0,5.456761065669998,4.538162960452404
1921,935.0,6.0,1.0,10.0,2.0,5.456761065669998,4.538162960452404
1922,935.0,6.0,1.0,10.0,3.0,6.053327582956863,4.945593120766475
1923,935.0,6.0,1.0,10.0,4.0,6.81189668918601,5.552287145033195
1924,935.0,6.0,1.0,20.0,1.0,5.456761065669998,4.538162960452404
1925,935.0,6.0,1.0,20.0,2.0,4.741009989355726,3.8998979427587974
1926,935.0,6.0,1.0,20.0,3.0,5.038373399072607,4.164782410487044
1927,935.0,6.0,1.0,20.0,4.0,3.4052008876546953,2.7433760300982266
1928,935.0,6.0,1.0,30.0,1.0,5.456761065669998,4.538162960452404
1929,935.0,6.0,1.0,30.0,2.0,4.741009989355726,3.8998979427587974
1930,935.0,6.0,1.0,30.0,3.0,4.7177878775661926,3.887299060562959
1931,935.0,6.0,1.0,30.0,4.0,4.09438150059648,3.2968961679094804
1932,935.0,6.0,1.0,50.0,1.0,5.456761065669998,4.538162960452404
1933,935.0,6.0,1.0,50.0,2.0,4.738838692467643,3.8985207178366172
1934,935.0,6.0,1.0,50.0,3.0,4.77621881676123,3.9307687497988315
1935,935.0,6.0,1.0,50.0,4.0,6.953038233943375,5.8221134165884925
1936,935.0,6.0,1.0,100.0,1.0,5.456761065669998,4.538162960452404
1937,935.0,6.0,1.0,100.0,2.0,5.379552395094849,4.473485625169642
1938,935.0,6.0,1.0,100.0,3.0,4.704174521929495,3.8880229068270538
1939,935.0,6.0,1.0,100.0,4.0,5.049134454952946,4.277296759318868
1940,935.0,6.0,1.0,150.0,1.0,8.974156687525324,7.8115589844548525
1941,935.0,6.0,1.0,150.0,2.0,5.0898888467562315,4.257788226104323
1942,935.0,6.0,1.0,150.0,3.0,4.713238940825574,3.9447762659239096
1943,935.0,6.0,1.0,150.0,4.0,3.748725880279607,3.09641608091738
1944,935.0,9.0,0.1,10.0,1.0,8.15602165784486,6.874107856037482
1945,935.0,9.0,0.1,10.0,2.0,8.527950605840521,6.881750371674229
1946,935.0,9.0,0.1,10.0,3.0,3.2327996497572014,2.621419248235487
1947,935.0,9.0,0.1,10.0,4.0,2.805158994829964,2.271132019335162
1948,935.0,9.0,0.1,20.0,1.0,8.15602165784486,6.874107856037482
1949,935.0,9.0,0.1,20.0,2.0,8.527950605840521,6.881750371674229
1950,935.0,9.0,0.1,20.0,3.0,3.2526593013703375,2.6393725394604752
1951,935.0,9.0,0.1,20.0,4.0,2.768247189055391,2.2251097836595513
1952,935.0,9.0,0.1,30.0,1.0,8.15602165784486,6.874107856037482
1953,935.0,9.0,0.1,30.0,2.0,8.527950605840521,6.881750371674229
1954,935.0,9.0,0.1,30.0,3.0,3.2640524000088,2.648633616861043
1955,935.0,9.0,0.1,30.0,4.0,2.978446664497853,2.381941606584755
1956,935.0,9.0,0.1,50.0,1.0,8.15602165784486,6.874107856037482
1957,935.0,9.0,0.1,50.0,2.0,8.527950605840521,6.881750371674229
1958,935.0,9.0,0.1,50.0,3.0,3.053617552677264,2.473034428429078
1959,935.0,9.0,0.1,50.0,4.0,2.6188287055535393,2.1254669761782266
1960,935.0,9.0,0.1,100.0,1.0,8.15602165784486,6.874107856037482
1961,935.0,9.0,0.1,100.0,2.0,8.15602165784486,6.874107856037482
1962,935.0,9.0,0.1,100.0,3.0,4.3032287851881845,3.5338645803544924
1963,935.0,9.0,0.1,100.0,4.0,2.8066586613945916,2.2507547678919946
1964,935.0,9.0,0.1,150.0,1.0,8.15602165784486,6.874107856037482
1965,935.0,9.0,0.1,150.0,2.0,8.15602165784486,6.874107856037482
1966,935.0,9.0,0.1,150.0,3.0,4.280347921124912,3.5348903761380424
1967,935.0,9.0,0.1,150.0,4.0,7.574012229057665,6.274203128642735
1968,935.0,9.0,0.5,10.0,1.0,8.15602165784486,6.874107856037482
1969,935.0,9.0,0.5,10.0,2.0,8.527950605840521,6.881750371674229
1970,935.0,9.0,0.5,10.0,3.0,3.2640524000088,2.648633616861043
1971,935.0,9.0,0.5,10.0,4.0,2.763009476984347,2.237868371738251
1972,935.0,9.0,0.5,20.0,1.0,8.15602165784486,6.874107856037482
1973,935.0,9.0,0.5,20.0,2.0,8.15602165784486,6.874107856037482
1974,935.0,9.0,0.5,20.0,3.0,2.7265070072747672,2.231410259073591
1975,935.0,9.0,0.5,20.0,4.0,2.864193275485957,2.3318833809485393
1976,935.0,9.0,0.5,30.0,1.0,8.15602165784486,6.874107856037482
1977,935.0,9.0,0.5,30.0,2.0,8.15602165784486,6.874107856037482
1978,935.0,9.0,0.5,30.0,3.0,6.089592014166998,5.100548865085624
1979,935.0,9.0,0.5,30.0,4.0,7.281556833725951,5.984355091019416
1980,935.0,9.0,0.5,50.0,1.0,8.15602165784486,6.874107856037482
1981,935.0,9.0,0.5,50.0,2.0,7.623461969031028,6.382512793476336
1982,935.0,9.0,0.5,50.0,3.0,9.280541207775984,7.808034143964098
1983,935.0,9.0,0.5,50.0,4.0,10.526892145875863,8.741302543873761
1984,935.0,9.0,0.5,100.0,1.0,8.15602165784486,6.874107856037482
1985,935.0,9.0,0.5,100.0,2.0,8.177669937587252,6.88811899149123
1986,935.0,9.0,0.5,100.0,3.0,9.351753955861527,7.872089769529539
1987,935.0,9.0,0.5,100.0,4.0,10.535175042104068,8.746468381037467
1988,935.0,9.0,0.5,150.0,1.0,8.15602165784486,6.874107856037482
1989,935.0,9.0,0.5,150.0,2.0,8.08670404753618,6.817833880104671
1990,935.0,9.0,0.5,150.0,3.0,7.230415876822351,6.052804376131525
1991,935.0,9.0,0.5,150.0,4.0,3.535972706973274,2.6780955556682775
1992,935.0,9.0,1.0,10.0,1.0,8.15602165784486,6.874107856037482
1993,935.0,9.0,1.0,10.0,2.0,8.15602165784486,6.874107856037482
1994,935.0,9.0,1.0,10.0,3.0,7.398425153626499,5.937610915477471
1995,935.0,9.0,1.0,10.0,4.0,3.267628777499868,2.61954437358071
1996,935.0,9.0,1.0,20.0,1.0,8.15602165784486,6.874107856037482
1997,935.0,9.0,1.0,20.0,2.0,7.623461969031028,6.382512793476336
1998,935.0,9.0,1.0,20.0,3.0,10.108714630344828,8.692471303786995
1999,935.0,9.0,1.0,20.0,4.0,10.515658767650653,8.726040996758345
2000,935.0,9.0,1.0,30.0,1.0,8.15602165784486,6.874107856037482
2001,935.0,9.0,1.0,30.0,2.0,7.623461969031028,6.382512793476336
2002,935.0,9.0,1.0,30.0,3.0,6.190949078023201,5.062363468160995
2003,935.0,9.0,1.0,30.0,4.0,8.237078037638378,6.631304574149162
2004,935.0,9.0,1.0,50.0,1.0,8.15602165784486,6.874107856037482
2005,935.0,9.0,1.0,50.0,2.0,7.938602009756797,6.694389769518673
2006,935.0,9.0,1.0,50.0,3.0,6.435997476250537,5.271651407183998
2007,935.0,9.0,1.0,50.0,4.0,10.538264682520476,8.747382865164912
2008,935.0,9.0,1.0,100.0,1.0,8.429359729355085,7.402044308231756
2009,935.0,9.0,1.0,100.0,2.0,8.057902796430765,6.792493104317275
2010,935.0,9.0,1.0,100.0,3.0,4.618279635784915,3.7851439430685
2011,935.0,9.0,1.0,100.0,4.0,8.002923054828608,6.640924493237862
2012,935.0,9.0,1.0,150.0,1.0,7.066705909128678,5.891928652847172
2013,935.0,9.0,1.0,150.0,2.0,5.586184323838582,4.782904903643661
2014,935.0,9.0,1.0,150.0,3.0,4.570226390861416,3.774891693317796
2015,935.0,9.0,1.0,150.0,4.0,5.173400883840069,4.3438658111101045
2016,935.0,12.0,0.1,10.0,1.0,12.02382071744906,10.337702066300269
2017,935.0,12.0,0.1,10.0,2.0,10.608480530282803,8.58339135760686
2018,935.0,12.0,0.1,10.0,3.0,4.296627855960379,3.381251129886643
2019,935.0,12.0,0.1,10.0,4.0,2.798722049609797,2.270819164214053
2020,935.0,12.0,0.1,20.0,1.0,12.02382071744906,10.337702066300269
2021,935.0,12.0,0.1,20.0,2.0,10.608480530282803,8.58339135760686
2022,935.0,12.0,0.1,20.0,3.0,3.6542897614454777,2.561451029244389
2023,935.0,12.0,0.1,20.0,4.0,2.864661446764624,2.2989751794788997
2024,935.0,12.0,0.1,30.0,1.0,12.02382071744906,10.337702066300269
2025,935.0,12.0,0.1,30.0,2.0,10.608480530282803,8.58339135760686
2026,935.0,12.0,0.1,30.0,3.0,3.6542897614454777,2.561451029244389
2027,935.0,12.0,0.1,30.0,4.0,3.05270807863306,2.2401937241131047
2028,935.0,12.0,0.1,50.0,1.0,12.02382071744906,10.337702066300269
2029,935.0,12.0,0.1,50.0,2.0,10.608480530282803,8.58339135760686
2030,935.0,12.0,0.1,50.0,3.0,3.6542897614454777,2.561451029244389
2031,935.0,12.0,0.1,50.0,4.0,3.0071181599635612,2.21927866461587
2032,935.0,12.0,0.1,100.0,1.0,12.02382071744906,10.337702066300269
2033,935.0,12.0,0.1,100.0,2.0,10.608480530282803,8.58339135760686
2034,935.0,12.0,0.1,100.0,3.0,4.823394776070203,3.609527305517869
2035,935.0,12.0,0.1,100.0,4.0,2.705449458177333,1.9436660780045527
2036,935.0,12.0,0.1,150.0,1.0,12.02382071744906,10.337702066300269
2037,935.0,12.0,0.1,150.0,2.0,10.608480530282803,8.58339135760686
2038,935.0,12.0,0.1,150.0,3.0,6.952428224309089,5.522017964394422
2039,935.0,12.0,0.1,150.0,4.0,5.444865158707868,4.30709033690608
2040,935.0,12.0,0.5,10.0,1.0,12.02382071744906,10.337702066300269
2041,935.0,12.0,0.5,10.0,2.0,10.608480530282803,8.58339135760686
2042,935.0,12.0,0.5,10.0,3.0,3.6542897614454777,2.561451029244389
2043,935.0,12.0,0.5,10.0,4.0,3.0351838264046056,2.2449473606392196
2044,935.0,12.0,0.5,20.0,1.0,12.02382071744906,10.337702066300269
2045,935.0,12.0,0.5,20.0,2.0,10.608480530282803,8.58339135760686
2046,935.0,12.0,0.5,20.0,3.0,4.358476383347056,3.445173554854855
2047,935.0,12.0,0.5,20.0,4.0,1.9212777935301861,1.5749104128597977
2048,935.0,12.0,0.5,30.0,1.0,12.02382071744906,10.337702066300269
2049,935.0,12.0,0.5,30.0,2.0,10.608480530282803,8.58339135760686
2050,935.0,12.0,0.5,30.0,3.0,6.039093654946939,4.825283247655927
2051,935.0,12.0,0.5,30.0,4.0,2.1006398734404175,1.7117047643087282
2052,935.0,12.0,0.5,50.0,1.0,12.02382071744906,10.337702066300269
2053,935.0,12.0,0.5,50.0,2.0,7.819818583179218,6.408503047372613
2054,935.0,12.0,0.5,50.0,3.0,9.389469228485176,7.663384880019203
2055,935.0,12.0,0.5,50.0,4.0,7.877264435215111,6.27193094703096
2056,935.0,12.0,0.5,100.0,1.0,12.02382071744906,10.337702066300269
2057,935.0,12.0,0.5,100.0,2.0,11.372607387389591,9.700197869703926
2058,935.0,12.0,0.5,100.0,3.0,7.8099004809078885,6.383631433850386
2059,935.0,12.0,0.5,100.0,4.0,10.898122579064859,8.73892985292236
2060,935.0,12.0,0.5,150.0,1.0,12.02382071744906,10.337702066300269
2061,935.0,12.0,0.5,150.0,2.0,10.380522365701836,8.40806293857038
2062,935.0,12.0,0.5,150.0,3.0,13.969503200136915,11.651975475558258
2063,935.0,12.0,0.5,150.0,4.0,13.474618980678569,11.238295617273693
2064,935.0,12.0,1.0,10.0,1.0,12.02382071744906,10.337702066300269
2065,935.0,12.0,1.0,10.0,2.0,10.608480530282803,8.58339135760686
2066,935.0,12.0,1.0,10.0,3.0,12.99488016472031,10.53647385686299
2067,935.0,12.0,1.0,10.0,4.0,1.9212777935301861,1.5749104128597977
2068,935.0,12.0,1.0,20.0,1.0,12.02382071744906,10.337702066300269
2069,935.0,12.0,1.0,20.0,2.0,7.697247497548924,6.274215029529421
2070,935.0,12.0,1.0,20.0,3.0,9.477320135053775,7.167822333689097
2071,935.0,12.0,1.0,20.0,4.0,6.172912531898823,5.096095310789342
2072,935.0,12.0,1.0,30.0,1.0,12.02382071744906,10.337702066300269
2073,935.0,12.0,1.0,30.0,2.0,11.32333625828219,9.645980529015072
2074,935.0,12.0,1.0,30.0,3.0,7.79377847928845,6.360793857995212
2075,935.0,12.0,1.0,30.0,4.0,10.266589069179131,8.341401325078824
2076,935.0,12.0,1.0,50.0,1.0,12.02382071744906,10.337702066300269
2077,935.0,12.0,1.0,50.0,2.0,11.372607387389591,9.700197869703926
2078,935.0,12.0,1.0,50.0,3.0,8.264621045038831,6.849876710898874
2079,935.0,12.0,1.0,50.0,4.0,11.809967007635818,9.750616988287202
2080,935.0,12.0,1.0,100.0,1.0,12.169235445699503,10.690317461718733
2081,935.0,12.0,1.0,100.0,2.0,6.297826726755077,5.108329211466744
2082,935.0,12.0,1.0,100.0,3.0,5.816283256698326,4.708786874506346
2083,935.0,12.0,1.0,100.0,4.0,4.37634565175566,3.516892515559111
2084,935.0,12.0,1.0,150.0,1.0,4.292149352451682,3.4796659904234537
2085,935.0,12.0,1.0,150.0,2.0,8.006473895582179,6.780051677014265
2086,935.0,12.0,1.0,150.0,3.0,5.320671443629934,4.372881388794454
2087,935.0,12.0,1.0,150.0,4.0,6.060825169870483,4.724091097579243
2088,935.0,15.0,0.1,10.0,1.0,17.880602833157422,15.904639717165502
2089,935.0,15.0,0.1,10.0,2.0,12.644319351357824,10.352147397554113
2090,935.0,15.0,0.1,10.0,3.0,2.7183274387765555,2.144148108707014
2091,935.0,15.0,0.1,10.0,4.0,2.7040792616879537,2.1545530229419283
2092,935.0,15.0,0.1,20.0,1.0,19.77143347327642,17.114908258601268
2093,935.0,15.0,0.1,20.0,2.0,12.644319351357824,10.352147397554113
2094,935.0,15.0,0.1,20.0,3.0,2.721137635373539,2.1596897797236543
2095,935.0,15.0,0.1,20.0,4.0,2.7646556027257314,2.2056468509859304
2096,935.0,15.0,0.1,30.0,1.0,19.77143347327642,17.114908258601268
2097,935.0,15.0,0.1,30.0,2.0,12.644319351357824,10.352147397554113
2098,935.0,15.0,0.1,30.0,3.0,2.721137635373539,2.1596897797236543
2099,935.0,15.0,0.1,30.0,4.0,2.521140669773514,2.0175744415338195
2100,935.0,15.0,0.1,50.0,1.0,19.77143347327642,17.114908258601268
2101,935.0,15.0,0.1,50.0,2.0,12.644319351357824,10.352147397554113
2102,935.0,15.0,0.1,50.0,3.0,2.8098055144168006,2.2304616813253886
2103,935.0,15.0,0.1,50.0,4.0,2.3985039078330983,1.9067174483421352
2104,935.0,15.0,0.1,100.0,1.0,19.77143347327642,17.114908258601268
2105,935.0,15.0,0.1,100.0,2.0,12.644319351357824,10.352147397554113
2106,935.0,15.0,0.1,100.0,3.0,3.8253628905876416,3.089796884524674
2107,935.0,15.0,0.1,100.0,4.0,2.441731220564888,1.9278741361387342
2108,935.0,15.0,0.1,150.0,1.0,19.77143347327642,17.114908258601268
2109,935.0,15.0,0.1,150.0,2.0,12.644319351357824,10.352147397554113
2110,935.0,15.0,0.1,150.0,3.0,3.8253628905876416,3.089796884524674
2111,935.0,15.0,0.1,150.0,4.0,2.441731220564888,1.9278741361387342
2112,935.0,15.0,0.5,10.0,1.0,17.880602833157422,15.904639717165502
2113,935.0,15.0,0.5,10.0,2.0,12.644319351357824,10.352147397554113
2114,935.0,15.0,0.5,10.0,3.0,2.745732400454306,2.183071763580941
2115,935.0,15.0,0.5,10.0,4.0,2.4252672049250696,1.9144630296770406
2116,935.0,15.0,0.5,20.0,1.0,19.77143347327642,17.114908258601268
2117,935.0,15.0,0.5,20.0,2.0,12.644319351357824,10.352147397554113
2118,935.0,15.0,0.5,20.0,3.0,3.8253628905876416,3.089796884524674
2119,935.0,15.0,0.5,20.0,4.0,2.441731220564888,1.9278741361387342
2120,935.0,15.0,0.5,30.0,1.0,19.77143347327642,17.114908258601268
2121,935.0,15.0,0.5,30.0,2.0,12.644319351357824,10.352147397554113
2122,935.0,15.0,0.5,30.0,3.0,3.7449990731965888,3.0049787038092655
2123,935.0,15.0,0.5,30.0,4.0,2.3617572664624813,1.8796276005862187
2124,935.0,15.0,0.5,50.0,1.0,17.880602833157422,15.904639717165502
2125,935.0,15.0,0.5,50.0,2.0,9.94988974452432,8.234305518197317
2126,935.0,15.0,0.5,50.0,3.0,9.050556954293459,7.300890251805449
2127,935.0,15.0,0.5,50.0,4.0,2.823377247746332,2.331469404749412
2128,935.0,15.0,0.5,100.0,1.0,17.545759863345506,14.97658025500294
2129,935.0,15.0,0.5,100.0,2.0,11.866629010881116,9.877920034075323
2130,935.0,15.0,0.5,100.0,3.0,9.705495544696397,7.924072448851513
2131,935.0,15.0,0.5,100.0,4.0,9.12520677501866,7.344379038567127
2132,935.0,15.0,0.5,150.0,1.0,17.545759863345506,14.97658025500294
2133,935.0,15.0,0.5,150.0,2.0,12.217896854872013,10.317005145734568
2134,935.0,15.0,0.5,150.0,3.0,9.2808957964853,7.512992409920391
2135,935.0,15.0,0.5,150.0,4.0,9.659277690283261,7.896042782337214
2136,935.0,15.0,1.0,10.0,1.0,17.880602833157422,15.904639717165502
2137,935.0,15.0,1.0,10.0,2.0,12.644319351357824,10.352147397554113
2138,935.0,15.0,1.0,10.0,3.0,2.8413542570278154,2.3127042978886556
2139,935.0,15.0,1.0,10.0,4.0,2.441731220564888,1.9278741361387342
2140,935.0,15.0,1.0,20.0,1.0,17.880602833157422,15.904639717165502
2141,935.0,15.0,1.0,20.0,2.0,12.548319929270031,10.300104720145999
2142,935.0,15.0,1.0,20.0,3.0,8.980130137290647,7.270440486826243
2143,935.0,15.0,1.0,20.0,4.0,2.6877105255750884,2.223130275870078
2144,935.0,15.0,1.0,30.0,1.0,17.545759863345506,14.97658025500294
2145,935.0,15.0,1.0,30.0,2.0,9.509056355629882,7.773971190390057
2146,935.0,15.0,1.0,30.0,3.0,9.471269291965626,7.699351911752295
2147,935.0,15.0,1.0,30.0,4.0,3.3062361368640216,2.618840827927268
2148,935.0,15.0,1.0,50.0,1.0,17.545759863345506,14.97658025500294
2149,935.0,15.0,1.0,50.0,2.0,10.706223696726441,8.724590239493079
2150,935.0,15.0,1.0,50.0,3.0,11.547367134706453,9.581471039986901
2151,935.0,15.0,1.0,50.0,4.0,8.327850502593293,6.563420037875827
2152,935.0,15.0,1.0,100.0,1.0,17.545759863345506,14.97658025500294
2153,935.0,15.0,1.0,100.0,2.0,6.5376404298176265,5.158912434919389
2154,935.0,15.0,1.0,100.0,3.0,5.325827268773548,4.149155640881782
2155,935.0,15.0,1.0,100.0,4.0,7.777941958491828,5.8983336446417844
2156,935.0,15.0,1.0,150.0,1.0,15.728155373994362,12.547121298868504
2157,935.0,15.0,1.0,150.0,2.0,4.902475582471559,3.9252578218305536
2158,935.0,15.0,1.0,150.0,3.0,6.823081175878297,5.575329872784858
2159,935.0,15.0,1.0,150.0,4.0,4.832513491661027,3.7260955481369002
2160,936.0,3.0,0.1,10.0,1.0,3.854242159792316,3.1474425722230106
2161,936.0,3.0,0.1,10.0,2.0,3.104927393233616,2.6043479346651734
2162,936.0,3.0,0.1,10.0,3.0,2.67235527539192,2.2050719334440108
2163,936.0,3.0,0.1,10.0,4.0,2.244581038398073,1.9390406741977726
2164,936.0,3.0,0.1,20.0,1.0,3.6308635641791156,3.05027921385978
2165,936.0,3.0,0.1,20.0,2.0,3.104927393233616,2.6043479346651734
2166,936.0,3.0,0.1,20.0,3.0,2.67235527539192,2.2050719334440108
2167,936.0,3.0,0.1,20.0,4.0,2.244581038398073,1.9390406741977726
2168,936.0,3.0,0.1,30.0,1.0,3.6308635641791156,3.05027921385978
2169,936.0,3.0,0.1,30.0,2.0,2.67235527539192,2.2050719334440108
2170,936.0,3.0,0.1,30.0,3.0,2.1493705509210312,1.8346982111430574
2171,936.0,3.0,0.1,30.0,4.0,2.2429690735915826,1.940976433549618
2172,936.0,3.0,0.1,50.0,1.0,3.6308635641791156,3.05027921385978
2173,936.0,3.0,0.1,50.0,2.0,3.104927393233616,2.6043479346651734
2174,936.0,3.0,0.1,50.0,3.0,2.1493705509210312,1.8346982111430574
2175,936.0,3.0,0.1,50.0,4.0,2.2429690735915826,1.940976433549618
2176,936.0,3.0,0.1,100.0,1.0,3.6308635641791156,3.05027921385978
