,seed,v,target_tree_size,subsample,val_rmse,val_mae,rmse,mae
1090,874.0,0.075,6.0,1.0,0.19405807119848856,0.1509953068751917,0.25853862264050226,0.1920899783863738
1091,874.0,0.075,7.0,1.0,0.1951845498391315,0.15341720581054705,0.27042581152403783,0.20162681130801868
1092,874.0,0.1,1.0,1.0,0.17663346605717803,0.13647016637465573,0.25374193001140133,0.1862551670448449
1093,874.0,0.1,2.0,1.0,0.1745735148526225,0.13954778933057643,0.2539227243418765,0.18634706384995375
1094,874.0,0.1,3.0,1.0,0.17916343410890923,0.1406707314883966,0.25180934931395726,0.19014271754844478
1095,874.0,0.1,4.0,1.0,0.17790032019996727,0.13830521527458667,0.2530247786808965,0.18875181908700953
1096,874.0,0.1,5.0,1.0,0.18703232068198267,0.143021901448568,0.2613747692377423,0.1966522815180757
1097,874.0,0.1,6.0,1.0,0.19663584311722498,0.15378112792968784,0.25673369552701825,0.18738163966758534
1098,874.0,0.1,7.0,1.0,0.19287084176089597,0.1506283479578357,0.2703481690179203,0.1992977516323909
1099,874.0,0.125,1.0,1.0,0.17421214868882726,0.13504854090073573,0.25360020054754245,0.18736262601964576
1100,874.0,0.125,2.0,1.0,0.17700978789286786,0.1384710274490659,0.2510887307717892,0.1850056666953887
1101,874.0,0.125,3.0,1.0,0.1773213170360253,0.13861223108628257,0.25128654027072067,0.18970866483800514
1102,874.0,0.125,4.0,1.0,0.17684130374317372,0.1375402712354478,0.2543019318878918,0.18916283401788422
1103,874.0,0.125,5.0,1.0,0.18710943871357036,0.14579389983532481,0.2575855381016075,0.19233212938495672
1104,874.0,0.125,6.0,1.0,0.19295394753817752,0.14843551037358318,0.26761085687500125,0.19767465030445733
1105,874.0,0.125,7.0,1.0,0.19895585149685494,0.15348205566406267,0.28027500265093047,0.21413460525811853
1106,874.0,0.15,1.0,1.0,0.175553040343374,0.13755053351907215,0.2516085140746051,0.1866696226830572
1107,874.0,0.15,2.0,1.0,0.17480275971943793,0.13708681592754324,0.2541230994516045,0.1864712584252447
1108,874.0,0.15,3.0,1.0,0.18262188565453752,0.1423996869255519,0.2504999932405025,0.19042205810546847
1109,874.0,0.15,4.0,1.0,0.18025724661139844,0.14025494444604053,0.25255461730878376,0.18833742328718575
1110,874.0,0.15,5.0,1.0,0.1818136975774956,0.14450797286688147,0.25718824477903235,0.19173081341911732
1111,874.0,0.15,6.0,1.0,0.1959134262713762,0.14964447021484392,0.26352464637517853,0.1953812991871551
1112,874.0,0.15,7.0,1.0,0.19464862960739274,0.14985441320082743,0.284877527863746,0.21764432121725594
1113,874.0,0.175,1.0,1.0,0.17569208495512723,0.13582952162798753,0.2536762669275993,0.18937850652956456
1114,874.0,0.175,2.0,1.0,0.17505848672342958,0.1372506235160083,0.25899532453128565,0.19041905122644712
1115,874.0,0.175,3.0,1.0,0.17895419360101497,0.14010486976773182,0.24849179530140866,0.18935454125497828
1116,874.0,0.175,4.0,1.0,0.1786456043106424,0.13705607395546143,0.2558653642967638,0.19019010955212134
1117,874.0,0.175,5.0,1.0,0.1949312719002909,0.1461687275007662,0.2529253384288358,0.19259995105219793
1118,874.0,0.175,6.0,1.0,0.18740169168824827,0.142802952785118,0.2675046905124211,0.20052762499042537
1119,874.0,0.175,7.0,1.0,0.20386045753614596,0.15543948902803337,0.27364810732378964,0.2098988551719513
1120,874.0,0.2,1.0,1.0,0.17705642455877912,0.13771713855219855,0.2518656429772837,0.18840224322150698
1121,874.0,0.2,2.0,1.0,0.17896862423887358,0.14251218309589506,0.25483342410630894,0.18784257477404998
1122,874.0,0.2,3.0,1.0,0.1845657751076755,0.14465432260550748,0.2496186767814967,0.18875443701650554
1123,874.0,0.2,4.0,1.0,0.17258679046847136,0.13106647566253096,0.25549793609883803,0.19250403011546371
1124,874.0,0.2,5.0,1.0,0.18300627497070013,0.1369083329743031,0.25007880240168057,0.18102425967945757
1125,874.0,0.2,6.0,1.0,0.1912582213427919,0.14565441655177724,0.25300172509830154,0.18685370052562
1126,874.0,0.2,7.0,1.0,0.2014756919057056,0.15660339056276817,0.2677707384252665,0.20205627142214286
1127,874.0,0.225,1.0,1.0,0.17590614892981155,0.1376177320293355,0.2501209801398877,0.1849659938438263
1128,874.0,0.225,2.0,1.0,0.17765556875140795,0.1413259618422566,0.25919078477263624,0.19232551724302974
1129,874.0,0.225,3.0,1.0,0.18593044156463626,0.14423612706801514,0.2501121321632291,0.18992906458237563
1130,874.0,0.225,4.0,1.0,0.1887438113099949,0.14862346275180016,0.25284733837763845,0.18652099908566902
1131,874.0,0.225,5.0,1.0,0.18952392612171293,0.14650261074888973,0.2600850104833557,0.1918210945877371
1132,874.0,0.225,6.0,1.0,0.19586275086001617,0.15304429297353742,0.25683048320605883,0.19415030385933638
1133,874.0,0.225,7.0,1.0,0.200936375777111,0.15739081887637896,0.28483270006835576,0.21921244602577314
1134,874.0,0.25,1.0,1.0,0.17685419282256817,0.1404433456121711,0.2547754945916583,0.18462364346373286
1135,874.0,0.25,2.0,1.0,0.1731527452664904,0.13619426652496963,0.2543576078075052,0.18719054577397315
1136,874.0,0.25,3.0,1.0,0.1801489387406263,0.1412163678337551,0.25308778856244646,0.19380569458007785
1137,874.0,0.25,4.0,1.0,0.18559962663172014,0.14572495105219851,0.25025779109317664,0.18666737874348918
1138,874.0,0.25,5.0,1.0,0.1830737547632764,0.14222657446767797,0.2618668030926458,0.19359777113970555
1139,874.0,0.25,6.0,1.0,0.20594737709461985,0.15791066487630237,0.2569558994384293,0.18957998238357815
1140,874.0,0.25,7.0,1.0,0.19540010116908713,0.15397403193455123,0.2846461393603262,0.21927873200061224
1141,874.0,0.275,1.0,1.0,0.17935157187438747,0.1393967871572461,0.25734486817045277,0.18598940980200634
1142,874.0,0.275,2.0,1.0,0.1762383117264501,0.13892982333314224,0.25946864802331293,0.19357217526903311
1143,874.0,0.275,3.0,1.0,0.18355423273591082,0.14520429723403083,0.25099907206306205,0.18927129109700494
1144,874.0,0.275,4.0,1.0,0.1848189045407931,0.14754447189031897,0.2547446744652495,0.19362412994983105
1145,874.0,0.275,5.0,1.0,0.1898762668455752,0.14279318416819875,0.2649931909007111,0.20276381548713202
1146,874.0,0.275,6.0,1.0,0.1917109434947641,0.14733370612649385,0.2710458466210604,0.20730616251627565
1147,874.0,0.275,7.0,1.0,0.20666450571274347,0.15877924900428939,0.2797422951735983,0.20908038569431633
1148,874.0,0.3,1.0,1.0,0.1782715050665987,0.1400841806449146,0.2487800650845659,0.18656931858436696
1149,874.0,0.3,2.0,1.0,0.17915695504560575,0.1412867377786078,0.2482660443413158,0.18420178282494612
1150,874.0,0.3,3.0,1.0,0.18167917430430292,0.14210781022614175,0.24802867487662442,0.187631943646599
1151,874.0,0.3,4.0,1.0,0.1778708880155532,0.1314823823816641,0.24971219186563115,0.19201167985504716
1152,874.0,0.3,5.0,1.0,0.19981084047335096,0.1528142592486215,0.2647068282477646,0.19639349544749507
1153,874.0,0.3,6.0,1.0,0.203398103069989,0.1556579739439724,0.2657797323071335,0.20618215822706001
1154,874.0,0.3,7.0,1.0,0.20858545864106967,0.15256622912837026,0.27583014785935717,0.2143416460822607
1155,875.0,0.05,1.0,1.0,0.27500375657513304,0.20666752235562202,0.23569183239150576,0.163084097469554
1156,875.0,0.05,2.0,1.0,0.2641548841228564,0.19755189185049027,0.2330190144501059,0.16377222397748142
1157,875.0,0.05,3.0,1.0,0.2614705619278587,0.1933350207758888,0.23146963584573904,0.1672789480171951
1158,875.0,0.05,4.0,1.0,0.26729672304386876,0.19822187236711122,0.235566863119018,0.17342846440333937
1159,875.0,0.05,5.0,1.0,0.2720457674832241,0.2020205329446233,0.2317692018409725,0.1698606752881816
1160,875.0,0.05,6.0,1.0,0.27946390983922403,0.20394637163947618,0.24220365705251212,0.17628689934225625
1161,875.0,0.05,7.0,1.0,0.2776460415996007,0.20371674182368268,0.2509459758245768,0.18316906199735733
1162,875.0,0.075,1.0,1.0,0.27505831607091036,0.20649197148341766,0.2356126246980296,0.16341477936389373
1163,875.0,0.075,2.0,1.0,0.2639981682869204,0.19823068356981474,0.23572236278294062,0.1649807051116344
1164,875.0,0.075,3.0,1.0,0.2627558086269027,0.1932903663784853,0.2260490704669098,0.16270219391467522
1165,875.0,0.075,4.0,1.0,0.2656029989600503,0.19652840109432465,0.24056363310029774,0.17540845683976702
1166,875.0,0.075,5.0,1.0,0.26700728459388523,0.1957126542633657,0.251266892592987,0.17734623329312185
1167,875.0,0.075,6.0,1.0,0.2749308406846894,0.20068704941693483,0.25137132713596655,0.18199563119925685
1168,875.0,0.075,7.0,1.0,0.27014239941355034,0.19461339314778647,0.25261174479579573,0.18538580501780788
1169,875.0,0.1,1.0,1.0,0.2686035895558592,0.19999868355545353,0.23260521891186295,0.16253460154813865
1170,875.0,0.1,2.0,1.0,0.2676571258283805,0.1992323033949909,0.23520535175445598,0.16205463783413737
1171,875.0,0.1,3.0,1.0,0.2645979663916082,0.1926922368068323,0.22574554559153495,0.16521841310987276
1172,875.0,0.1,4.0,1.0,0.26593491377023043,0.19524904138901653,0.239176773470861,0.17646191166896433
1173,875.0,0.1,5.0,1.0,0.26961503091528977,0.19875051461014107,0.24384861607525987,0.1786883485083485
1174,875.0,0.1,6.0,1.0,0.2780542950617094,0.20062245387657013,0.2426006214034995,0.17705317478553914
1175,875.0,0.1,7.0,1.0,0.2795322516352042,0.20182293162626386,0.25729517641197064,0.18587173761105985
1176,875.0,0.125,1.0,1.0,0.27378452010711335,0.20455552643420657,0.234675547016187,0.16262889188878646
1177,875.0,0.125,2.0,1.0,0.25812301651777286,0.19210498286228578,0.23533719494667155,0.16477598302504587
1178,875.0,0.125,3.0,1.0,0.25835251804558823,0.18726686963848047,0.22429245678663678,0.1626055997960706
1179,875.0,0.125,4.0,1.0,0.2701967830700196,0.2033469555424712,0.24190178856914785,0.17634380564970115
1180,875.0,0.125,5.0,1.0,0.26937136740139733,0.19539257872338414,0.23745511384240842,0.170280381744983
1181,875.0,0.125,6.0,1.0,0.2805583390822889,0.20305117438821246,0.24050350101153234,0.17896468218635087
1182,875.0,0.125,7.0,1.0,0.2714283074595776,0.1944329056085325,0.248947774653352,0.17854934393190838
1183,875.0,0.15,1.0,1.0,0.2665475938657073,0.19743285833620577,0.2313774596302443,0.1622210483925014
1184,875.0,0.15,2.0,1.0,0.2574999328552072,0.19048855351466773,0.2334227707394085,0.1622772067200903
1185,875.0,0.15,3.0,1.0,0.25965181210153715,0.18857233384076316,0.22111870976405598,0.16021405388327198
1186,875.0,0.15,4.0,1.0,0.27326864755101765,0.19973012886795363,0.24107904831586824,0.17707292145373765
1187,875.0,0.15,5.0,1.0,0.27760405231904756,0.20328665340647986,0.24358695258091068,0.17601189706839765
1188,875.0,0.15,6.0,1.0,0.26896102311679004,0.19914703369140632,0.25716571283171175,0.1852654999377679
1189,875.0,0.15,7.0,1.0,0.28029548786808756,0.20135502534754132,0.2403744854033157,0.16854309381223162
1190,875.0,0.175,1.0,1.0,0.27121450301819383,0.20236379586014103,0.23188058972027717,0.1620901668772976
1191,875.0,0.175,2.0,1.0,0.2656958616908454,0.19698885749368125,0.23297752600478813,0.16481667312921253
1192,875.0,0.175,3.0,1.0,0.2624493191224007,0.19244118484796294,0.23531309806881712,0.17193979001512694
1193,875.0,0.175,4.0,1.0,0.2756858609563122,0.20453145644244056,0.24234147209834855,0.1762250862869561
1194,875.0,0.175,5.0,1.0,0.2691773742726577,0.20269200942095597,0.25056177690316467,0.1771853129069008
1195,875.0,0.175,6.0,1.0,0.2719624225563567,0.19988886515299492,0.23889542170553638,0.1745048672545187
1196,875.0,0.175,7.0,1.0,0.2822720401462794,0.20408437392290882,0.24659039507560332,0.1794163124234066
1197,875.0,0.2,1.0,1.0,0.27246345108719494,0.20297878489774823,0.23854176374582517,0.16455941293753804
1198,875.0,0.2,2.0,1.0,0.26442248589596845,0.19389513801125938,0.23750895301549724,0.16400444180357682
1199,875.0,0.2,3.0,1.0,0.2541005980302977,0.18815880569757218,0.23169421657421843,0.1675666061102175
1200,875.0,0.2,4.0,1.0,0.2708272052461742,0.20561156927370577,0.23350540268356273,0.1700460396560967
1201,875.0,0.2,5.0,1.0,0.27586034647453844,0.2034076615875844,0.2512586570518691,0.17877669988893977
1202,875.0,0.2,6.0,1.0,0.2795739430016375,0.2067215564204197,0.2577049572180386,0.17868851306391678
1203,875.0,0.2,7.0,1.0,0.27783900949352697,0.20208448522231173,0.23723213813013894,0.17776246912339125
1204,875.0,0.225,1.0,1.0,0.2672976329193852,0.1990793415144379,0.236873377893496,0.16426143272250276
1205,875.0,0.225,2.0,1.0,0.2603948243420916,0.19474267398609854,0.23922942972977668,0.16959470861098333
1206,875.0,0.225,3.0,1.0,0.26502282903636887,0.19375590904086246,0.24080853056273147,0.1695721046597349
1207,875.0,0.225,4.0,1.0,0.2647286024236348,0.19583061068665739,0.24547266721181613,0.17075759289311412
1208,875.0,0.225,5.0,1.0,0.27107797242321025,0.20048968745212925,0.2456136191565696,0.17909272137810184
1209,875.0,0.225,6.0,1.0,0.27611124107040336,0.2026909472895605,0.24873107056873928,0.1834216547947302
1210,875.0,0.225,7.0,1.0,0.2869918209786734,0.210844421386719,0.2594084000853659,0.19192513858570753
1211,875.0,0.25,1.0,1.0,0.2634098392126489,0.19580173866421588,0.23847980758832044,0.1656221427169498
1212,875.0,0.25,2.0,1.0,0.26636469476319324,0.19490335501876546,0.2385064860098122,0.1634767569747624
1213,875.0,0.25,3.0,1.0,0.26084540248642374,0.19230493283739297,0.2325678134990372,0.16856988645067394
1214,875.0,0.25,4.0,1.0,0.2757812351275601,0.20500892190372264,0.24243633765383618,0.17772106095856297
1215,875.0,0.25,5.0,1.0,0.2762267229867585,0.20460988961014107,0.24082116250404706,0.17918017518286614
1216,875.0,0.25,6.0,1.0,0.26788480469621184,0.20125671087526817,0.25356558385981204,0.1865621080585553
1217,875.0,0.25,7.0,1.0,0.2801458566451566,0.20566478056066184,0.25307815215923163,0.18747661814970104
1218,875.0,0.275,1.0,1.0,0.26449607800359226,0.19492316152535252,0.23402684992743836,0.1643120260799631
1219,875.0,0.275,2.0,1.0,0.2608044903813702,0.19256674074659175,0.23756004694941937,0.1693586760876226
1220,875.0,0.275,3.0,1.0,0.270880990046955,0.19932137283624402,0.23859918120141285,0.17083951164694375
1221,875.0,0.275,4.0,1.0,0.272343122016636,0.2025467517329198,0.24497416280851686,0.18338138355928302
1222,875.0,0.275,5.0,1.0,0.27307769601466103,0.206204148834827,0.2647537217053589,0.1952856475231693
1223,875.0,0.275,6.0,1.0,0.27063858542488484,0.199491029627183,0.2490042096262271,0.17599725162281674
1224,875.0,0.275,7.0,1.0,0.2895983977896174,0.2047660378848805,0.2580979030734859,0.18685815848556206
1225,875.0,0.3,1.0,1.0,0.26212023376742283,0.19449003630993422,0.23397606490681022,0.16350351969401034
1226,875.0,0.3,2.0,1.0,0.252738620151292,0.1851304446949681,0.2331309409573988,0.1629419962565104
1227,875.0,0.3,3.0,1.0,0.26651096372820177,0.19611268884995417,0.23638532263936307,0.16569288665173082
1228,875.0,0.3,4.0,1.0,0.26925126560205187,0.2051087622549022,0.24274383437778674,0.17356392355526187
1229,875.0,0.3,5.0,1.0,0.2795504270528829,0.20588856117398172,0.24580509819781002,0.17559654385435786
1230,875.0,0.3,6.0,1.0,0.273355779060361,0.2021278381347656,0.26503322466882495,0.19812815049115323
1231,875.0,0.3,7.0,1.0,0.28975962485577333,0.21090589037128527,0.2521561245517256,0.1903921837900196
1232,876.0,0.05,1.0,1.0,0.15665471347099158,0.12939254162358305,0.19876014393656558,0.14995281743068353
1233,876.0,0.05,2.0,1.0,0.15653340854132985,0.12707145541322012,0.19475569030487022,0.14805293363683403
1234,876.0,0.05,3.0,1.0,0.16128944940700093,0.13002443500593627,0.19210685720140874,0.1427717470655258
1235,876.0,0.05,4.0,1.0,0.1628568446399076,0.13143148983226122,0.18897089213924695,0.1434039695590153
1236,876.0,0.05,5.0,1.0,0.1586097857274349,0.129964791092218,0.18602767383852953,0.14510134528665014
1237,876.0,0.05,6.0,1.0,0.1722885587746133,0.13558222452799482,0.18923510000187596,0.14796720018573853
1238,876.0,0.05,7.0,1.0,0.16325445475438088,0.13312228333716297,0.19869068837396364,0.1581659653607539
1239,876.0,0.075,1.0,1.0,0.15635558519788062,0.1284555472579657,0.19864523478838766,0.15047849767348379
1240,876.0,0.075,2.0,1.0,0.15614260267555616,0.12706539677638648,0.1930808390677219,0.1467785255581729
1241,876.0,0.075,3.0,1.0,0.15797881432407612,0.1293969098259423,0.19012009625129142,0.14297519758635915
1242,876.0,0.075,4.0,1.0,0.1625643930434059,0.13132550108666532,0.18944571179444752,0.14303454230813448
1243,876.0,0.075,5.0,1.0,0.1644667358304788,0.13266824460497093,0.18607615964560525,0.14603265500536186
1244,876.0,0.075,6.0,1.0,0.168752152767584,0.13492819094190414,0.18464679622601946,0.14435771867340685
1245,876.0,0.075,7.0,1.0,0.1649725820173996,0.13812611897786456,0.19779120488415602,0.15690535003063735
1246,876.0,0.1,1.0,1.0,0.1558541882315018,0.12891637764725034,0.19754664769692723,0.1495944602816716
1247,876.0,0.1,2.0,1.0,0.1529330586232202,0.12386381859872869,0.18628177747412208,0.14478840547449476
1248,876.0,0.1,3.0,1.0,0.15809992351467636,0.12882014255897692,0.18987952134023914,0.14231802248487324
1249,876.0,0.1,4.0,1.0,0.1625721221119942,0.1317858976476334,0.19013385468115818,0.1456939098881743
1250,876.0,0.1,5.0,1.0,0.16112431210003425,0.12644692215265016,0.18875661200476654,0.14842176250383005
1251,876.0,0.1,6.0,1.0,0.15836942900242088,0.12959102555817234,0.1954223704320934,0.15631999595492527
1252,876.0,0.1,7.0,1.0,0.17898355847988578,0.14174278109681387,0.19399593092381562,0.1540763555788527
1253,876.0,0.125,1.0,1.0,0.1548132362069797,0.1269909279019225,0.19751069683648956,0.1495645410874314
1254,876.0,0.125,2.0,1.0,0.15608149588671721,0.12616527781767017,0.1918139893962432,0.14617673088522545
1255,876.0,0.125,3.0,1.0,0.1632998850390432,0.13269210516237775,0.18825287298227925,0.1425254372989434
1256,876.0,0.125,4.0,1.0,0.16465283028503935,0.13047014124253226,0.18943413997120517,0.1433440563725493
1257,876.0,0.125,5.0,1.0,0.17148143406632743,0.1384609446806065,0.1911039455027617,0.14876517501531897
1258,876.0,0.125,6.0,1.0,0.17043004682560883,0.13682852352366726,0.18983369315001972,0.1505222844142542
1259,876.0,0.125,7.0,1.0,0.18367848401940784,0.14296378341375598,0.1970187423712244,0.15468691657571243
1260,876.0,0.15,1.0,1.0,0.15731767740959737,0.129569289263557,0.1957632987485626,0.1489473679486447
1261,876.0,0.15,2.0,1.0,0.1572763126337396,0.1257662604836857,0.19650368825086784,0.15055368460860935
1262,876.0,0.15,3.0,1.0,0.1606420376518783,0.13101199280981954,0.19206702279841792,0.14415274227366767
1263,876.0,0.15,4.0,1.0,0.17212068351780987,0.13593209958543978,0.18979074036500745,0.14574806362974904
1264,876.0,0.15,5.0,1.0,0.16652420935011777,0.13411598953546253,0.18801753017303827,0.14737617642271786
1265,876.0,0.15,6.0,1.0,0.17024219095254597,0.13516052844477633,0.18972389090152394,0.1506123411889172
1266,876.0,0.15,7.0,1.0,0.1767112221018318,0.1415366079293045,0.2017217725298892,0.16000723745308704
1267,876.0,0.175,1.0,1.0,0.15649520475633683,0.1272456150428922,0.19769710884594927,0.1506896823060281
1268,876.0,0.175,2.0,1.0,0.1606963504300178,0.12880582622453282,0.19271632964974017,0.14768960990157803
1269,876.0,0.175,3.0,1.0,0.15962762713630832,0.12671742158777594,0.18833325730544626,0.14257929184857576
1270,876.0,0.175,4.0,1.0,0.16226533260860096,0.13476842244466147,0.18969194955292643,0.14382770014744206
1271,876.0,0.175,5.0,1.0,0.17430430516451328,0.1380372140921797,0.1914480927181809,0.15001828062768105
1272,876.0,0.175,6.0,1.0,0.17368148125371133,0.13622969085094971,0.19211456203481547,0.15389179902918215
1273,876.0,0.175,7.0,1.0,0.18532828529460457,0.1481278064204197,0.2018072490542248,0.15996705597522223
1274,876.0,0.2,1.0,1.0,0.15723073487553788,0.12752969779220286,0.1943364829949357,0.14908457737343012
1275,876.0,0.2,2.0,1.0,0.15763346984396168,0.12580336028454353,0.19188917970573882,0.14811087215648
1276,876.0,0.2,3.0,1.0,0.15694040470423967,0.12934073653875633,0.19047483523396141,0.1451098423378145
1277,876.0,0.2,4.0,1.0,0.1616882301879379,0.1303687151740577,0.193943585197711,0.15536672554764117
1278,876.0,0.2,5.0,1.0,0.16576560569331547,0.13006751864564187,0.19553807086208708,0.15322738348269005
1279,876.0,0.2,6.0,1.0,0.1773886230348001,0.14245425953584545,0.19176138662942266,0.15153020222981786
1280,876.0,0.2,7.0,1.0,0.1787788474363383,0.1447418063294655,0.2032770255365318,0.166539375454772
1281,876.0,0.225,1.0,1.0,0.15722346665733555,0.12665300556257683,0.19163954050246573,0.14835410024605572
1282,876.0,0.225,2.0,1.0,0.15605929072815922,0.12491181317497717,0.1887968196130211,0.14421238618738538
1283,876.0,0.225,3.0,1.0,0.15895516817871994,0.12952366249234099,0.18808985791211488,0.13948904299268564
1284,876.0,0.225,4.0,1.0,0.16327426439873047,0.1367344426173789,0.18135663770604935,0.1464809941310512
1285,876.0,0.225,5.0,1.0,0.16536851226241864,0.13368967093673415,0.18605738529937035,0.14862136840820334
1286,876.0,0.225,6.0,1.0,0.17070552310123466,0.13888789158241407,0.18165425557161288,0.14214312983494196
1287,876.0,0.225,7.0,1.0,0.17509401146322548,0.1412454941693474,0.20191840734002736,0.15734296312519142
1288,876.0,0.25,1.0,1.0,0.15641744290390128,0.12338820812748931,0.1968434470423406,0.1508364209941792
1289,876.0,0.25,2.0,1.0,0.15634925032284244,0.12453972311580885,0.1909556430328111,0.1452819225834868
1290,876.0,0.25,3.0,1.0,0.16319816121605918,0.13277546003753082,0.19052594915492302,0.14527583402745903
1291,876.0,0.25,4.0,1.0,0.17366298419995926,0.13742183610504768,0.18945969727944997,0.147918431899127
1292,876.0,0.25,5.0,1.0,0.1646026565946215,0.13423300350413583,0.18836961387595563,0.1498668296664371
1293,876.0,0.25,6.0,1.0,0.16601509274664988,0.13411051432291665,0.18724978262347347,0.15098106533873348
1294,876.0,0.25,7.0,1.0,0.17735765778367163,0.14469122793160225,0.19955995766787446,0.15008531458237642
1295,876.0,0.275,1.0,1.0,0.1571281219881568,0.12876700607000616,0.19819638873027068,0.15053857541551804
1296,876.0,0.275,2.0,1.0,0.15488709231647804,0.12282999076095284,0.1893492731834704,0.15130942849551965
1297,876.0,0.275,3.0,1.0,0.15842205669214546,0.12728510837928925,0.18740200517291203,0.1463447122012868
1298,876.0,0.275,4.0,1.0,0.1694405212680683,0.13999182009229494,0.18990812118048161,0.14718704223632834
1299,876.0,0.275,5.0,1.0,0.1621460493710462,0.13267717548445151,0.18502062779016953,0.14711216945274225
1300,876.0,0.275,6.0,1.0,0.16964093082684062,0.1411982218424476,0.19531756510212045,0.1544513328402653
1301,876.0,0.275,7.0,1.0,0.17342403634918788,0.14341707416609203,0.196387537930072,0.15538671156939354
1302,876.0,0.3,1.0,1.0,0.15411324757258216,0.12413005454867497,0.19507196228533416,0.14793333165785885
1303,876.0,0.3,2.0,1.0,0.16060690719009474,0.12905897252699927,0.19500041552206632,0.1512802722407325
1304,876.0,0.3,3.0,1.0,0.15793396339954377,0.12665071674421735,0.18697126946868928,0.1449591692756207
1305,876.0,0.3,4.0,1.0,0.17253885398935123,0.1417308882171034,0.1771922405875513,0.14218402937346836
1306,876.0,0.3,5.0,1.0,0.16756254848147759,0.13542493932387406,0.1900272366284483,0.14804859535366893
1307,876.0,0.3,6.0,1.0,0.16953262006110914,0.1371170343137254,0.2147423968523747,0.1648781121945851
1308,876.0,0.3,7.0,1.0,0.16253251403572447,0.1337718290441176,0.20219088060261856,0.153757746079389
1309,877.0,0.05,1.0,1.0,0.16851728768827087,0.13380859973383852,0.24353765780712436,0.18118290620691632
1310,877.0,0.05,2.0,1.0,0.1669088884154819,0.13276500327914342,0.24453941373750895,0.18416583491306682
1311,877.0,0.05,3.0,1.0,0.1696996669525363,0.1371835746017153,0.24610518079309368,0.1837713952158013
1312,877.0,0.05,4.0,1.0,0.16843176152568473,0.13497341380399788,0.2466594763489636,0.18578133676566327
1313,877.0,0.05,5.0,1.0,0.1690934842582358,0.13673638736500437,0.2500285550607407,0.19336492501053137
1314,877.0,0.05,6.0,1.0,0.17795267965932443,0.14603507846009464,0.2559832809564951,0.19690598132563564
1315,877.0,0.05,7.0,1.0,0.18744860184988144,0.15518291697782607,0.25334279014971617,0.19821152032590367
1316,877.0,0.075,1.0,1.0,0.1686996699246276,0.13359303193933791,0.2438770580055812,0.18136616127163754
1317,877.0,0.075,2.0,1.0,0.16747085632070113,0.1345187916475181,0.24340735263668087,0.18194171681123625
1318,877.0,0.075,3.0,1.0,0.17014246569159758,0.1370903015136715,0.24603426398506006,0.18342107137044272
1319,877.0,0.075,4.0,1.0,0.17008551865718174,0.1375652687222346,0.24847321299287015,0.18693599326937804
1320,877.0,0.075,5.0,1.0,0.17104099776398773,0.13944162106981436,0.25030635337352036,0.1927913740569468
1321,877.0,0.075,6.0,1.0,0.16837591072213642,0.13989087273092798,0.2580112774407754,0.20073481541053914
1322,877.0,0.075,7.0,1.0,0.17666035983871137,0.14801079245174598,0.2551674003127151,0.19875911637848484
1323,877.0,0.1,1.0,1.0,0.16881504797089106,0.13421228446212435,0.24332588832146046,0.18144110885320922
1324,877.0,0.1,2.0,1.0,0.16755173129369394,0.13386947033452024,0.24436161883867133,0.18338121900371473
1325,877.0,0.1,3.0,1.0,0.1686045468069766,0.13580272898954465,0.24691582814723897,0.1853716981177238
1326,877.0,0.1,4.0,1.0,0.16607978954366975,0.13430733774222553,0.2473786940287595,0.1866693384507123
1327,877.0,0.1,5.0,1.0,0.16651991437655703,0.13751488479913426,0.24665335628819607,0.1901799519856769
1328,877.0,0.1,6.0,1.0,0.17564116282712422,0.14127500945446506,0.25571000550204986,0.19573112936580875
1329,877.0,0.1,7.0,1.0,0.18355336347388507,0.14767327402152244,0.24958360321720544,0.19125470928117327
1330,877.0,0.125,1.0,1.0,0.16892264867187054,0.1345217985265392,0.24376698809642242,0.18230861589020372
1331,877.0,0.125,2.0,1.0,0.16877385948153784,0.13463682286879566,0.2458619232301985,0.18665989894492957
1332,877.0,0.125,3.0,1.0,0.17037539975714572,0.13804859834558791,0.2459403691554297,0.18402368882123177
1333,877.0,0.125,4.0,1.0,0.1683268420297335,0.13725201475853974,0.24210993668443057,0.18357627719056374
1334,877.0,0.125,5.0,1.0,0.16408816640529875,0.13368620031020198,0.24828884039053095,0.1912782856062345
1335,877.0,0.125,6.0,1.0,0.18799075686913447,0.15359924914790102,0.2563414832154178,0.20034993489583314
1336,877.0,0.125,7.0,1.0,0.18600921160297113,0.15312815647499206,0.2568737477342768,0.20474050185259632
1337,877.0,0.15,1.0,1.0,0.16911358766098752,0.13403194651884157,0.2440910943004957,0.18289750043083636
1338,877.0,0.15,2.0,1.0,0.16992686292207806,0.1363815606809127,0.24493270315474205,0.18395903344247852
1339,877.0,0.15,3.0,1.0,0.1654950770662888,0.13263184790517749,0.24522022067103424,0.1895419999664906
1340,877.0,0.15,4.0,1.0,0.17439120304542327,0.14277907726811412,0.245054339889593,0.18366723154105394
1341,877.0,0.15,5.0,1.0,0.1702847379030188,0.1396646088244865,0.24894692488849146,0.19218171063591427
1342,877.0,0.15,6.0,1.0,0.1748198285309966,0.14225921630859337,0.2427926365986009,0.1883037193148742
1343,877.0,0.15,7.0,1.0,0.1948537310416303,0.15804929546281393,0.26794635712027687,0.2113889806410844
