,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,3,200,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5991496143557937,1.2494734137345405,1.6224391561106961,1.2773829925357731
0,3,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.753901523287405,1.3616444034513924,1.7948209606867098,1.400850304527857
0,3,200,5,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6751061300837475,1.3006624770886774,1.7159693757787873,1.3411813215625568
0,3,200,2,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4282235220746247,1.139584783752856,1.4995574776519456,1.1987517821852227
0,3,200,1,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.595635474671819,1.2502200809924573,1.6229079491727152,1.2760934748244246
0,3,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.497256283170644,1.1947415577305642,1.5292391241816696,1.219264824953329
0,3,200,2,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.491121466792096,1.1917420888182746,1.5640037697154658,1.2607621674726261
0,3,200,8,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5279148547993762,1.2108081069469612,1.5465821768459975,1.232406033663483
0,3,200,9,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5276152250311137,1.2101796165491472,1.5447764099960108,1.2310502687163882
0,3,200,2,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4230115372833136,1.1334000158084028,1.4947800138651617,1.2029167210792249
0,3,200,10,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5279148547993762,1.2108081069469612,1.5465821768459975,1.232406033663483
0,3,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.7023756948285365,1.320848292757799,1.7471464460009483,1.3614157492726064
0,3,200,1,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.5612234419328643,1.2194643691449802,1.598802755627112,1.2586204027286683
0,3,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7884482085609217,1.41198336747375,1.8145953324804365,1.4274368045319639
0,3,200,5,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6318023467090668,1.267331730387984,1.6741474114615533,1.3073435982620445
0,3,200,6,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5767495622853145,1.2347647356760723,1.599076527328716,1.2613481650791436
0,3,200,7,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5297953995820637,1.2124737457830141,1.545625814160845,1.2309993311607297
0,3,200,1,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.472236710368828,1.1639039936348048,1.5602179205934055,1.240904293513866
0,3,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5066787478131407,1.1924414778718182,1.5306025816851412,1.2160320976705166
0,3,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.8631973024807886,1.4476894452828504,1.904120812254156,1.491081625317992
0,3,200,5,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.8564973380773766,1.4436795119298504,1.8925588053364035,1.4840227409959896
0,3,200,6,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7828197004485953,1.3850037147968408,1.8073912572718318,1.4195636977125958
0,3,200,1,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.3964085554598735,1.0940125785869568,1.4563736900031485,1.1424750762191571
0,3,200,2,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.4780728766358002,1.169626588518915,1.510183502321947,1.1982918772550633
0,3,200,9,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5287531598196704,1.2127132449662368,1.5455291363252037,1.2314941819048228
0,3,200,5,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.8916769056226366,1.470186419570898,1.933805672617885,1.5186849062562942
0,3,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.563853927849687,1.2298977965457474,1.6763195276467633,1.329836759966455
0,3,200,8,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5276152250311137,1.2101796165491472,1.5447764099960108,1.2310502687163882
0,3,200,1,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.500902036462463,1.1857342191951417,1.5954853409014609,1.2718516032719582
0,3,200,5,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5662512378551698,1.2292691987106252,1.6826731759087172,1.3343538752935662
0,3,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5513176940799835,1.2229873098075128,1.6559304356690907,1.3105479713577515
0,3,200,7,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.528142058186244,1.212867391877163,1.5441167627797296,1.2312197532475484
0,3,200,1,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.491096954259209,1.1756358695579925,1.576979671245851,1.2500084286413315
0,3,200,10,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5276152250311137,1.2101796165491472,1.5447764099960108,1.2310502687163882
0,3,200,2,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.5555939954112716,1.2106709293152973,1.5784085769965597,1.2357428747277943
0,3,200,4,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.5624325273529749,1.226800656569593,1.669922274403698,1.3163957207863282
0,3,200,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.4821960918175787,1.1918658672614089,1.5000576644734145,1.2016870234735502
0,3,200,1,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.527662873428037,1.1967847407320564,1.5710503264726796,1.2337732295710353
0,3,200,4,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.6168423195135893,1.264674000885348,1.720271231268559,1.3519884913047526
0,3,200,5,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5269501657245237,1.2023406175784253,1.6293572179163065,1.2981513202107626
0,3,200,6,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5114299698897635,1.197890996696547,1.5297653388046086,1.2206731734706548
0,3,200,9,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5326388151260166,1.2154609813862198,1.5492338086985558,1.2355258556449598
0,3,200,1,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.4738492847375038,1.160246728075383,1.5089426249082656,1.1854179546227934
0,3,200,5,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.5659107599213489,1.2288275479385602,1.6680628323543254,1.3205358929480675
0,3,200,1,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.614479250612211,1.285979438527885,1.6366211340351866,1.2964335282945398
0,3,200,8,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.528760813266053,1.2127176376913804,1.5455334968143384,1.2314985746299667
0,3,200,6,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5744470716788763,1.2355215029670727,1.666433737669859,1.3184484047946334
0,3,200,5,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.600822986344221,1.2567750866226046,1.7052788400594843,1.3464934170591036
0,3,200,1,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.596270738510691,1.2677187601672095,1.6239482318179597,1.2802535223955311
0,3,200,4,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.658477691621311,1.2955381213742048,1.6979453261772617,1.3226088636334412
0,3,200,9,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.488779460859767,1.18160797037138,1.5687981417085282,1.250967303891704
0,3,200,7,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5477252925973226,1.2263517967065067,1.561981570175591,1.2426674574979488
0,3,200,1,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5030912597656592,1.185631977344197,1.6068466269619763,1.2810897810814115
0,3,200,2,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.5319106741322968,1.2086382259971387,1.5599547594792615,1.239779305732961
0,3,200,10,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.528760813266053,1.2127176376913804,1.5455334968143384,1.2314985746299667
0,3,200,1,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.3877582157785642,1.0991929948712826,1.4690058286066063,1.1590057455959506
0,3,200,1,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5189317773802535,1.1943120054948644,1.6125285059214964,1.2826668406880286
0,3,200,1,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.4893634015830655,1.1752979139757054,1.5883963527852605,1.2506731277746643
0,3,200,7,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4839386586641838,1.1742627848411669,1.5734379842525208,1.2588678015594237
0,3,200,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.4790321226920324,1.1878079286346965,1.4962599511223817,1.1959929945966399
0,3,200,5,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.6583411259894034,1.2963708357312043,1.7004276701530214,1.3222859515316718
0,3,200,6,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5026992898499976,1.1842531087197292,1.593392045538847,1.2721592484936233
0,3,200,9,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4888606925896817,1.1771884780987494,1.5871522388930643,1.2709544148355059
0,3,200,1,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.4700248627970574,1.151602467130468,1.5151933197486418,1.189310726068222
0,3,200,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4795599804497515,1.1823277237109833,1.5661330233694422,1.2540127334407898
0,3,200,4,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.5667545961881433,1.2299676948733826,1.6148368469738583,1.2570274275117108
0,3,200,9,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4685432581203086,1.1653673448635669,1.5487483771939952,1.2414243154717202
0,3,200,6,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4924116022668275,1.178832879290299,1.5783352690970298,1.2632356548906085
0,3,200,7,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4826403313276215,1.1749277235765903,1.5651993258543104,1.2529803440177536
0,3,200,1,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.4154771696124717,1.1049392469195878,1.4505469356504395,1.1441461356845926
0,3,200,2,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.5480647616213086,1.2160272578488815,1.582009920503615,1.2519091241285447
0,3,200,8,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5326388151260166,1.2154609813862198,1.5492338086985558,1.2355258556449598
0,3,200,1,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.5836378794463557,1.240398675172712,1.6254496598886448,1.2749865651042769
0,3,200,9,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4991071879276043,1.1888272836987466,1.591051017099362,1.2735160193834891
0,3,200,1,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.5735592632992752,1.2262397154463016,1.6200165697529172,1.2692751006165113
0,3,200,7,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4567356904544668,1.1573744441638079,1.5449881248450124,1.239297852423309
0,3,200,6,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4869875301786264,1.1679977612388444,1.568327744802479,1.248421230218385
0,3,200,10,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5326388151260166,1.2154609813862198,1.5492338086985558,1.2355258556449598
0,3,200,5,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.611356136618915,1.2557307815614458,1.657433499083832,1.283293650366069
0,3,200,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4917748292257738,1.1881542903848827,1.566834690799408,1.2463651956306603
0,3,200,8,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4909988116262594,1.1785026884433087,1.5807957819518075,1.2644161090551136
0,3,200,1,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.4665555259779677,1.1575709844736088,1.5539984476670903,1.2353937379250828
0,3,200,4,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.6616901585575754,1.2966477175625792,1.6953595489073938,1.3287534354817745
0,3,200,1,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.4107431109048076,1.105166613842709,1.4457221309819255,1.124182365502219
0,3,200,2,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.4408318662085609,1.1416805335326297,1.509647272006112,1.201858017445154
0,3,200,1,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.5349183805683106,1.2047760944665697,1.6378633465910333,1.3035697222085212
0,3,200,7,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4567790699999428,1.1581281158586811,1.545200572655115,1.236854420148346
0,3,200,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4593236097614846,1.1651426146103925,1.5346971475108586,1.2389436094540793
0,3,200,1,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.4323435977775847,1.1283599483705558,1.5209544198210483,1.2076768152985586
0,3,200,10,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.469295906504586,1.1633347613386764,1.5527088482517206,1.2441487824128676
0,3,200,4,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7090484882659593,1.3404719663600635,1.7461847045644945,1.3671100663338356
0,3,200,2,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4288017238605766,1.125688633904184,1.481411431386567,1.1656039899821555
0,3,200,8,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4825643064652863,1.1736816647095525,1.572625063105871,1.2594475100670388
0,3,200,9,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.5940171352007664,1.2497472649666292,1.6261894337361704,1.2794452757924841
0,3,200,3,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4716885066618832,1.1743346184713341,1.5503254834901241,1.2468758025079916
0,3,200,4,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.5445006763313218,1.2221803798490938,1.6466044021976822,1.2979689095914686
0,3,200,7,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.6353199020391493,1.2941591251709619,1.6601075098726348,1.3146302347031296
0,3,200,2,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.4876820404623894,1.1733188049933774,1.5763136542378822,1.2532590773348642
0,3,200,6,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.5247365571770568,1.2056461290702092,1.558805901416833,1.229241822662
0,3,200,6,LSTransferTreeBoost,0.05,2,1,0.01,0.9,3.947430385582343,3.2362266795450254,3.947480868090386,3.2139703738663488
0,3,200,8,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4772599520427656,1.1719396879920403,1.5581184379827633,1.2443132523896678
0,3,200,10,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4825643064652863,1.1736816647095525,1.572625063105871,1.2594475100670388
0,3,300,1,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.2947670396592963,1.0498402756653102,1.2502648953677142,1.0073151432168532
0,3,200,5,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.496638193941994,1.188598922770584,1.525313997839832,1.213353602010411
0,3,200,4,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4857899185618497,1.1742212179780764,1.6014131070566604,1.247130713523192
0,3,200,3,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.6012541367026978,1.2673163649162351,1.60529282764447,1.2662734433812748
0,3,200,10,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4758558255192036,1.1698124607074625,1.5608172787725454,1.2459605237598412
0,3,200,8,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4847203394229957,1.180650073184146,1.5698080462792205,1.258438255847386
0,3,200,2,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.4363665230969274,1.133156069123683,1.5080608675166636,1.2011270609856073
0,3,200,4,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.5736192429595135,1.2360023615510145,1.6945748681533959,1.3440831779257538
0,3,200,7,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.6237604260982716,1.2835515501212582,1.6554769608287345,1.3106385996099912
0,3,200,5,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.764953519365883,1.3732748365725156,1.809316412463944,1.412961965470828
0,3,200,4,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5340765104462197,1.213178277894382,1.646581144366502,1.2926217751067528
0,3,200,10,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4847203394229957,1.180650073184146,1.5698080462792205,1.258438255847386
0,3,200,2,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.4719115188229248,1.1710349596606973,1.502220215568221,1.1967385050694361
0,3,200,5,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.5123116783420516,1.1914009019413425,1.6245613453883472,1.288593437490924
0,3,200,4,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.6340403244740354,1.271402583167689,1.6792483464593662,1.303603854559287
0,3,200,7,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.6399365772004082,1.3010104832370937,1.6569672902623096,1.3134048950956319
0,3,200,6,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.5294574209499223,1.206630604905711,1.5494014372430034,1.229861802949577
0,3,200,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.515158410803875,1.1825933850297814,1.5541167629593664,1.2077338212098907
0,3,300,1,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.2173002246602065,0.9790396649286432,1.15451347074052,0.93277547272787
0,3,200,2,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.455933275597966,1.1614679175240052,1.4791404570669453,1.1743119792341403
0,3,200,9,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.5285649579818812,1.2026835529673414,1.5647755450608605,1.2366013479730824
0,3,200,6,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.9999697410547843,1.5668783671729207,2.023321683462214,1.5833217010033214
0,3,200,4,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.593868975145632,1.2376931009152485,1.6454252421906264,1.2790023530404182
0,3,200,8,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.5581463263129312,1.2217665658922656,1.5907791709564971,1.2601626956778478
0,3,200,7,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.6290403896944896,1.2948950506924335,1.648024067763271,1.308819044700966
0,3,200,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.7820267997197077,1.4149745194177983,1.7871509768516531,1.412749206042341
0,3,200,5,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4989486406278698,1.1879783593135362,1.6043806072658517,1.261044114774703
0,3,200,2,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.4749724766065493,1.1866846450329518,1.496121836993978,1.1970659334137173
0,3,200,4,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.850954413169837,1.436784527421165,1.8960093006032421,1.4904692718150867
0,3,200,4,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.7812516934810827,1.379606489941055,1.8238583960734627,1.4277933110959737
0,3,200,6,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.5495318663051487,1.2169204673512712,1.6531907352016437,1.307884265138317
0,3,200,7,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.4679724451144067,1.1639100368814175,1.5386774653721094,1.2251993062439284
0,3,200,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7067592060767345,1.350232268831634,1.7173739192219433,1.3538436849891078
0,3,200,4,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5013133512108132,1.1860562273264343,1.5950097045174487,1.2718938814822163
0,3,200,2,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.4565596984217997,1.1685233151012948,1.4822628513397338,1.1835918977111775
0,3,200,5,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.455803571865136,1.1575824388834393,1.5483956479691838,1.2420039486004952
0,3,300,1,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.302567357461504,1.066436374160155,1.2617268415163343,1.0201750431329188
0,3,200,2,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5154526374023254,1.2064857721278832,1.5947980610653627,1.278265030495062
0,3,200,10,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.54407247081799,1.215970306920853,1.57354685884517,1.2505684066112412
0,3,200,4,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.527823251224337,1.2085408231322317,1.6187855977880832,1.291928688168018
0,3,200,4,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5604159813723593,1.2253839324024425,1.6667045449288047,1.3175897270014871
0,3,200,2,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.4316046067631174,1.1372543255820102,1.495015098346923,1.1904851738989524
0,3,200,9,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.6009141429465426,1.2530764578878515,1.6238265629331765,1.2810073780367794
0,3,200,4,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.6200534961702076,1.2774932724604982,1.733667443846865,1.373375783839049
0,3,200,6,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4729328222054086,1.1670077751793733,1.5608311205286238,1.2384426701086162
0,3,200,2,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.4717318602738576,1.1689756311112318,1.5518276218666787,1.2497511372460264
0,3,200,7,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4794023743560458,1.1727698578445929,1.5452151806861232,1.2322376536356545
0,3,200,5,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.504134482741195,1.18923560612963,1.6059249047080586,1.2765499661458475
0,3,200,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.4507187015940883,1.1498191177441481,1.531815393064259,1.2164339839319995
0,3,200,2,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.4316326327656683,1.1435219510975392,1.5090210319971662,1.214974783609689
0,3,200,4,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.5944371092914915,1.247654459347189,1.6424467163609764,1.278004556469081
0,3,200,6,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.5705537328440982,1.232310705175306,1.6738482243345507,1.33076480954049
0,3,200,5,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.6024425091878416,1.2496930580328858,1.6479111262498718,1.286440821983775
0,3,200,2,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.4808998943948242,1.167397657349134,1.5101293228712882,1.1949812891893399
0,3,200,7,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.4711509391347508,1.1666778095000008,1.5545242484002217,1.242370293270952
0,3,200,8,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.5433375955878224,1.2118185885219286,1.5813990559260471,1.2539678403566477
0,3,300,1,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.2905205622405593,1.054324880113657,1.246486828618473,1.0099343865495725
0,3,200,4,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.5452711416289033,1.2116517377140799,1.5991179742370933,1.2376469585007548
0,3,200,6,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5692308922446732,1.2314126382483817,1.6597034553806334,1.3146154961048837
0,3,200,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4352356205972976,1.1289874527731198,1.5031701840336285,1.175950901518957
0,3,200,4,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.706847992972653,1.332442701663103,1.747282791193905,1.3660855736778958
0,3,200,2,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.489021310689149,1.1597533016916035,1.5064269929553755,1.1808083266818885
0,3,200,4,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.645466701587784,1.2894721004320304,1.68588390360299,1.3136748700683594
0,3,200,7,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.4877353071954402,1.1810628912592518,1.5641488165859077,1.2527718819911202
0,3,200,5,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.5830486988738361,1.231335404152317,1.6302359414271463,1.2717083469487394
0,3,300,1,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.2257024266535574,0.9943576841834658,1.1962235222764848,0.9646148577855501
0,3,200,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.4874234593332025,1.1866248892486884,1.587523629364167,1.2709540242070445
0,3,200,4,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.5434363263925064,1.2211588383753575,1.6438976636468485,1.295911279334232
0,3,200,5,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.8443427293699597,1.4347520524770456,1.8873904044840608,1.48188446246548
0,3,200,6,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5502093747815884,1.2160769347803464,1.5792471295184294,1.246391939380648
0,3,200,2,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.5441798005225045,1.2123585826030912,1.5752552710095213,1.247235483037336
0,3,200,8,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.6023676583361766,1.2719431220625648,1.6190209148587267,1.284823073184447
0,3,200,4,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.4621838305251362,1.1559400708325984,1.5693520016386568,1.2289829133445684
0,3,200,10,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.5457852363704534,1.2176804486601271,1.5757481026103195,1.2509876530635375
0,3,200,5,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.7214365761257557,1.3355234664776572,1.7607135498696231,1.3739988189459806
0,3,200,4,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.5513770917794474,1.218762200848781,1.6557710325073094,1.3199652414463658
0,3,200,9,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.5636676045043676,1.226922434673981,1.5930138027786895,1.2607215252066906
0,3,200,2,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.6203026371380984,1.2655288052396416,1.6591760517718328,1.3053179778321249
0,3,200,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.4780919625610975,1.1800199966479403,1.56193901309746,1.2418457516917578
0,3,200,7,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5248706982299953,1.20815574019726,1.5429374856805533,1.2302804662645381
0,3,200,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.5033978677305215,1.18935730038167,1.6248639496445099,1.2785204614722474
0,3,200,5,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5280717006598374,1.2030075048174946,1.6282190097869291,1.2976354935265564
0,3,300,1,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.205114655699628,0.9728418038388399,1.1625781966974686,0.9301479713489617
0,3,200,2,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.4379060509549004,1.1395207415917616,1.511344282718581,1.204455911600311
0,3,200,6,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.5816899179453792,1.2406778174934412,1.6025764253803292,1.2653385011507474
0,3,200,3,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5653839706692756,1.2294927316323292,1.6039660907630136,1.2657339525975506
0,3,200,5,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.4950448448792681,1.180519924534744,1.5938449286715646,1.2702444827255908
0,3,200,10,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.680747168974608,1.3274573325473682,1.6959246262708998,1.3400419125181615
0,3,200,9,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.522087344043326,1.20308701100531,1.6010024611926552,1.2769654121746525
0,3,200,5,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5932326886847026,1.2541497191679605,1.7091851707977934,1.3600088400716448
0,3,200,2,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.4175064389621554,1.117587195416992,1.4544032311239494,1.149062603340925
0,3,200,5,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.5328672030868193,1.207750281854962,1.6435533675259921,1.303642387968197
0,3,300,1,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.253271329388876,1.0170977491352957,1.2424941300654013,0.9989310211124359
0,3,200,2,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.4814456324756153,1.174962285694498,1.560451612761172,1.2494149524189306
