,seed,target_column,target_instances,method,base_lr,fine_tuning_lr,dropout_rate,batch_norm,val_rmse,val_mae,rmse,mae
0,2,Volume,379,MLP,0.0001,5e-05,0.1,False,100.30662,73.58636,102.01576,74.137924
0,2,Dgv,379,MLP,0.0005,0.0001,0.0,True,6.351454,4.389992,7.2074294,4.7247586
0,2,Dgv,379,MLP,0.0005,0.0001,0.0,False,6.7050667,4.823561,7.327967,5.0891123
0,2,Dgv,379,MLP,0.0005,0.0001,0.1,True,6.3624077,4.336123,7.1772356,4.6802516
0,2,Dgv,379,MLP,0.0005,0.0001,0.1,False,7.5999556,5.60081,8.209581,5.7778707
0,2,Dgv,379,MLP,0.0005,5e-05,0.0,True,6.4486036,4.4720535,7.2624755,4.805411
0,2,Dgv,379,MLP,0.0005,5e-05,0.0,False,6.9328904,5.1414475,7.7139916,5.481445
0,2,Dgv,379,MLP,0.0005,5e-05,0.1,True,6.738372,4.566356,7.4567704,4.824667
0,2,Dgv,379,MLP,0.0005,5e-05,0.1,False,7.5311584,5.545684,8.089981,5.792406
0,2,Dgv,379,MLP,0.0001,0.0001,0.0,True,6.4581957,4.450751,7.23215,4.722895
0,2,Dgv,379,MLP,0.0001,0.0001,0.0,False,6.7979007,4.899461,7.531875,5.1947865
0,2,Dgv,379,MLP,0.0001,0.0001,0.1,True,6.3355083,4.359975,7.217233,4.7341404
0,2,Dgv,379,MLP,0.0001,0.0001,0.1,False,8.183465,6.1253366,8.7183485,6.189878
0,2,Dgv,379,MLP,0.0001,5e-05,0.0,True,6.352164,4.377183,7.271219,4.785854
0,2,Dgv,379,MLP,0.0001,5e-05,0.0,False,6.915113,4.8843102,7.5617213,5.192323
0,2,Dgv,379,MLP,0.0001,5e-05,0.1,True,6.3788,4.322428,7.303432,4.7066727
0,2,Dgv,379,MLP,0.0001,5e-05,0.1,False,16.30373,13.609382,16.492975,13.695637
0,2,Volume,285,MLP,0.0005,0.0001,0.0,True,117.028496,86.374954,117.97709,85.95131
0,2,Volume,285,MLP,0.0005,0.0001,0.0,False,99.10561,72.66925,96.359406,69.07531
0,2,Volume,285,MLP,0.0005,0.0001,0.1,True,110.1909,78.16261,110.26494,77.28329
0,2,Volume,285,MLP,0.0005,0.0001,0.1,False,93.628235,67.05749,93.00674,65.046165
0,2,Volume,285,MLP,0.0005,5e-05,0.0,True,103.85968,74.23372,106.48943,75.697914
0,2,Volume,285,MLP,0.0005,5e-05,0.0,False,90.58067,62.905582,87.98204,61.481503
0,2,Volume,285,MLP,0.0005,5e-05,0.1,True,153.49617,119.24133,153.53429,118.54368
0,2,Volume,285,MLP,0.0005,5e-05,0.1,False,97.48728,68.621315,94.5512,65.6921
0,2,Volume,285,MLP,0.0001,0.0001,0.0,True,104.319565,74.5648,105.187706,75.0967
0,2,Volume,285,MLP,0.0001,0.0001,0.0,False,98.70305,72.41366,94.2894,68.73673
0,2,Volume,285,MLP,0.0001,0.0001,0.1,True,104.04348,71.81632,103.84237,70.84675
0,2,Volume,285,MLP,0.0001,0.0001,0.1,False,105.83893,75.979996,104.24044,74.418655
0,2,Volume,285,MLP,0.0001,5e-05,0.0,True,103.58833,74.29899,105.62885,74.86541
0,2,Volume,285,MLP,0.0001,5e-05,0.0,False,86.32128,59.76557,84.03341,58.371708
0,2,Volume,285,MLP,0.0001,5e-05,0.1,True,137.21935,104.60159,137.92766,104.84245
0,2,Volume,285,MLP,0.0001,5e-05,0.1,False,104.33262,73.89854,99.78131,70.31158
0,2,Dgv,285,MLP,0.0005,0.0001,0.0,True,6.9081163,4.558515,7.0525904,4.7841415
0,2,Dgv,285,MLP,0.0005,0.0001,0.0,False,7.6659503,5.408111,7.61462,5.4672465
0,2,Dgv,285,MLP,0.0005,0.0001,0.1,True,6.7723193,4.3938065,6.874286,4.6607056
0,2,Dgv,285,MLP,0.0005,0.0001,0.1,False,7.310092,5.065491,7.2233043,5.032689
0,2,Dgv,285,MLP,0.0005,5e-05,0.0,True,6.8626485,4.568616,6.99037,4.7817883
0,2,Dgv,285,MLP,0.0005,5e-05,0.0,False,7.4254,5.308686,7.565516,5.4493685
0,2,Dgv,285,MLP,0.0005,5e-05,0.1,True,7.537019,4.9621997,7.352293,4.8794413
0,2,Dgv,285,MLP,0.0005,5e-05,0.1,False,8.848581,6.606512,8.587313,6.3977427
0,2,Dgv,285,MLP,0.0001,0.0001,0.0,True,6.8273563,4.5385904,7.0980268,4.8530164
0,2,Dgv,285,MLP,0.0001,0.0001,0.0,False,7.2981167,5.177658,7.1970763,5.208718
0,2,Dgv,285,MLP,0.0001,0.0001,0.1,True,7.5443225,4.976569,7.3146057,4.8874283
0,2,Dgv,285,MLP,0.0001,0.0001,0.1,False,11.787388,9.57129,11.938417,9.779203
0,2,Dgv,285,MLP,0.0001,5e-05,0.0,True,6.8388467,4.5544324,6.9531465,4.6463
0,2,Dgv,285,MLP,0.0001,5e-05,0.0,False,7.963091,5.6643214,7.8432775,5.6545906
0,2,Dgv,285,MLP,0.0001,5e-05,0.1,True,7.3144627,4.744157,7.221888,4.783045
0,2,Dgv,285,MLP,0.0001,5e-05,0.1,False,17.115105,13.442424,16.72447,13.189773
0,2,Volume,189,MLP,0.0005,0.0001,0.0,True,119.53049,89.74763,121.65493,88.11147
0,2,Volume,189,MLP,0.0005,0.0001,0.0,False,117.71346,85.92522,112.91814,80.306305
0,2,Volume,189,MLP,0.0005,0.0001,0.1,True,110.975975,79.636734,113.430885,78.110085
0,2,Volume,189,MLP,0.0005,0.0001,0.1,False,123.64886,98.67003,127.156586,104.261696
0,2,Volume,189,MLP,0.0005,5e-05,0.0,True,113.208496,84.37293,116.69244,83.85406
0,2,Volume,189,MLP,0.0005,5e-05,0.0,False,103.20196,71.77167,101.85136,71.53629
0,2,Volume,189,MLP,0.0005,5e-05,0.1,True,121.24778,90.0931,123.396065,88.70494
0,2,Volume,189,MLP,0.0005,5e-05,0.1,False,104.84194,79.339066,103.548386,78.50422
0,2,Volume,189,MLP,0.0001,0.0001,0.0,True,117.642136,87.83125,119.83557,85.91488
0,2,Volume,189,MLP,0.0001,0.0001,0.0,False,112.97829,78.004486,107.00282,74.14836
0,2,Volume,189,MLP,0.0001,0.0001,0.1,True,120.98794,90.30206,123.840355,88.98207
0,2,Volume,189,MLP,0.0001,0.0001,0.1,False,96.166504,68.2832,96.735435,67.57371
0,2,Volume,189,MLP,0.0001,5e-05,0.0,True,168.84723,135.55185,167.79178,130.46523
0,2,Volume,189,MLP,0.0001,5e-05,0.0,False,102.981636,72.34582,102.7096,72.51284
0,2,Volume,189,MLP,0.0001,5e-05,0.1,True,104.1257,72.93493,106.313324,71.09613
0,2,Volume,189,MLP,0.0001,5e-05,0.1,False,109.88293,81.35437,105.534775,78.27391
0,2,Dgv,189,MLP,0.0005,0.0001,0.0,True,7.015353,4.7891703,7.6340656,5.0168505
0,2,Dgv,189,MLP,0.0005,0.0001,0.0,False,9.194611,6.7092996,9.316009,6.6198835
0,2,Dgv,189,MLP,0.0005,0.0001,0.1,True,7.198261,4.8679495,7.7075605,5.004962
0,2,Dgv,189,MLP,0.0005,0.0001,0.1,False,10.331526,8.228198,10.645437,8.323966
0,2,Dgv,189,MLP,0.0005,5e-05,0.0,True,6.787384,4.622409,7.6074424,4.958337
0,2,Dgv,189,MLP,0.0005,5e-05,0.0,False,8.781319,6.345048,8.873575,6.322898
0,2,Dgv,189,MLP,0.0005,5e-05,0.1,True,7.151306,4.909584,7.690354,5.0483274
0,2,Dgv,189,MLP,0.0005,5e-05,0.1,False,13.526106,11.353589,14.068737,11.856781
0,2,Dgv,189,MLP,0.0001,0.0001,0.0,True,7.0974774,4.89339,7.721957,5.0752945
0,2,Dgv,189,MLP,0.0001,0.0001,0.0,False,9.358474,6.703299,9.612962,6.908544
0,2,Dgv,189,MLP,0.0001,0.0001,0.1,True,6.7499228,4.57402,7.437077,4.9285865
0,2,Dgv,189,MLP,0.0001,0.0001,0.1,False,10.44934,8.448134,10.91179,8.736807
0,2,Dgv,189,MLP,0.0001,5e-05,0.0,True,7.210343,4.9370966,7.727064,5.002165
0,2,Dgv,189,MLP,0.0001,5e-05,0.0,False,10.495099,7.431332,10.640973,7.5383043
0,2,Dgv,189,MLP,0.0001,5e-05,0.1,True,6.795542,4.601605,7.488411,4.9285927
0,2,Dgv,189,MLP,0.0001,5e-05,0.1,False,9.131768,6.981605,9.295176,6.7998605
0,2,Volume,95,MLP,0.0005,0.0001,0.0,True,107.904076,75.290764,100.75614,69.00937
0,2,Volume,95,MLP,0.0005,0.0001,0.0,False,154.93596,125.62496,159.55054,133.50648
0,2,Volume,95,MLP,0.0005,0.0001,0.1,True,115.31957,79.193184,107.90076,72.96539
0,2,Volume,95,MLP,0.0005,0.0001,0.1,False,153.44843,127.36279,152.48822,128.54845
0,2,Volume,95,MLP,0.0005,5e-05,0.0,True,107.27132,76.53061,101.638565,71.24582
0,2,Volume,95,MLP,0.0005,5e-05,0.0,False,140.88629,107.87347,142.18535,111.78968
0,2,Volume,95,MLP,0.0005,5e-05,0.1,True,120.01167,86.21252,112.562965,79.93103
0,2,Volume,95,MLP,0.0005,5e-05,0.1,False,121.59368,94.29689,120.340355,97.09929
0,2,Volume,95,MLP,0.0001,0.0001,0.0,True,108.873436,77.62284,102.83226,71.957535
0,2,Volume,95,MLP,0.0001,0.0001,0.0,False,121.40921,91.3459,122.61059,92.43835
0,2,Volume,95,MLP,0.0001,0.0001,0.1,True,116.56594,80.57717,108.7308,74.39501
0,2,Volume,95,MLP,0.0001,0.0001,0.1,False,140.99445,114.14473,140.39021,117.493454
0,2,Volume,95,MLP,0.0001,5e-05,0.0,True,123.27605,91.35352,117.11456,84.59096
0,2,Volume,95,MLP,0.0001,5e-05,0.0,False,112.991844,83.71644,110.11786,82.02078
0,2,Volume,95,MLP,0.0001,5e-05,0.1,True,110.95932,76.639015,103.69056,70.441025
0,2,Volume,95,MLP,0.0001,5e-05,0.1,False,132.55194,105.48398,133.38194,110.6699
0,2,Dgv,95,MLP,0.0005,0.0001,0.0,True,7.8671284,5.3317366,7.758043,5.2263045
0,2,Dgv,95,MLP,0.0005,0.0001,0.0,False,11.987968,9.253354,12.404829,9.533785
0,2,Dgv,95,MLP,0.0005,0.0001,0.1,True,7.677611,5.1919637,7.8005114,5.1690397
0,2,Dgv,95,MLP,0.0005,0.0001,0.1,False,15.940606,12.785562,16.222458,13.12847
0,2,Dgv,95,MLP,0.0005,5e-05,0.0,True,7.9379544,5.462731,7.92868,5.416295
0,2,Dgv,95,MLP,0.0005,5e-05,0.0,False,17.287512,13.313195,17.320105,13.417
0,2,Dgv,95,MLP,0.0005,5e-05,0.1,True,7.554457,5.1052456,7.563359,5.063577
0,2,Dgv,95,MLP,0.0005,5e-05,0.1,False,18.021786,14.220861,18.457058,14.857775
0,2,Dgv,95,MLP,0.0001,0.0001,0.0,True,7.86125,5.2918134,7.7279963,5.153943
0,2,Dgv,95,MLP,0.0001,0.0001,0.0,False,15.682826,12.584295,16.042253,12.87846
0,2,Dgv,95,MLP,0.0001,0.0001,0.1,True,7.5296392,5.1122074,7.511721,4.990373
0,2,Dgv,95,MLP,0.0001,0.0001,0.1,False,13.93702,10.834466,14.2013445,11.200542
0,2,Dgv,95,MLP,0.0001,5e-05,0.0,True,7.784115,5.317912,7.749318,5.211381
0,2,Dgv,95,MLP,0.0001,5e-05,0.0,False,20.648352,14.906899,21.099583,15.667864
0,2,Dgv,95,MLP,0.0001,5e-05,0.1,True,7.4939165,5.047196,7.5146036,4.982728
0,2,Dgv,95,MLP,0.0001,5e-05,0.1,False,12.920256,10.408842,13.288078,10.503124
0,3,Volume,570,MLP,0.0005,0.0001,0.0,True,162.97525,126.128784,167.1692,132.8882
0,3,Volume,570,MLP,0.0005,0.0001,0.0,False,75.97825,52.531185,76.55706,51.13582
0,3,Volume,570,MLP,0.0005,0.0001,0.1,True,96.89805,65.576996,98.30687,68.59561
0,3,Volume,570,MLP,0.0005,0.0001,0.1,False,75.05631,49.675262,75.04764,48.54083
0,3,Volume,570,MLP,0.0005,5e-05,0.0,True,104.38249,71.61225,107.261566,75.89585
0,3,Volume,570,MLP,0.0005,5e-05,0.0,False,73.486046,49.417717,73.8294,48.79054
0,3,Volume,570,MLP,0.0005,5e-05,0.1,True,115.10011,81.652664,118.599205,86.2748
0,3,Volume,570,MLP,0.0005,5e-05,0.1,False,76.678566,50.89377,77.10033,49.927067
0,3,Volume,570,MLP,0.0001,0.0001,0.0,True,145.33453,109.96218,148.91515,115.537674
0,3,Volume,570,MLP,0.0001,0.0001,0.0,False,73.21106,49.439957,74.69054,48.721603
0,3,Volume,570,MLP,0.0001,0.0001,0.1,True,112.34366,79.208496,114.5477,83.60987
0,3,Volume,570,MLP,0.0001,0.0001,0.1,False,74.723595,50.03321,76.02804,49.57544
0,3,Volume,570,MLP,0.0001,5e-05,0.0,True,106.21958,73.60422,108.39811,77.54749
0,3,Volume,570,MLP,0.0001,5e-05,0.0,False,73.894394,50.796986,74.11218,49.532913
0,3,Volume,570,MLP,0.0001,5e-05,0.1,True,101.25269,68.715706,102.06872,72.343315
0,3,Volume,570,MLP,0.0001,5e-05,0.1,False,76.007065,51.016018,77.69316,50.174423
0,3,Dgv,570,MLP,0.0005,0.0001,0.0,True,6.1223855,4.4581456,7.325839,4.623403
0,3,Dgv,570,MLP,0.0005,0.0001,0.0,False,7.3812656,5.713914,8.299393,5.736766
0,3,Dgv,570,MLP,0.0005,0.0001,0.1,True,6.5602612,4.687799,7.9012904,4.877035
0,3,Dgv,570,MLP,0.0005,0.0001,0.1,False,7.6257005,5.6724486,8.577815,5.7755075
0,3,Dgv,570,MLP,0.0005,5e-05,0.0,True,6.2636557,4.55882,7.479023,4.7249794
0,3,Dgv,570,MLP,0.0005,5e-05,0.0,False,6.522583,4.82788,7.4129443,4.8132315
0,3,Dgv,570,MLP,0.0005,5e-05,0.1,True,6.3204494,4.581882,7.484764,4.813534
0,3,Dgv,570,MLP,0.0005,5e-05,0.1,False,7.2508774,5.3608317,8.105176,5.4426794
0,3,Dgv,570,MLP,0.0001,0.0001,0.0,True,6.2844496,4.506688,7.504929,4.7414923
0,3,Dgv,570,MLP,0.0001,0.0001,0.0,False,6.475672,4.8254905,7.48038,4.9523315
0,3,Dgv,570,MLP,0.0001,0.0001,0.1,True,6.2966595,4.5936913,7.545472,4.7678456
0,3,Dgv,570,MLP,0.0001,0.0001,0.1,False,9.0704775,6.766992,9.776158,6.7540503
0,3,Dgv,570,MLP,0.0001,5e-05,0.0,True,6.4041376,4.598814,7.6635456,4.785374
0,3,Dgv,570,MLP,0.0001,5e-05,0.0,False,6.7292924,5.076472,7.687002,5.104599
0,3,Dgv,570,MLP,0.0001,5e-05,0.1,True,6.2577453,4.5536704,7.471161,4.7543936
0,3,Dgv,570,MLP,0.0001,5e-05,0.1,False,6.9223366,5.1638217,7.930146,5.2746034
0,3,Volume,475,MLP,0.0005,0.0001,0.0,True,137.77258,101.58276,133.99997,104.17065
0,3,Volume,475,MLP,0.0005,0.0001,0.0,False,74.22874,50.26277,73.95164,50.070087
0,3,Volume,475,MLP,0.0005,0.0001,0.1,True,139.82492,102.905045,135.51805,105.192894
0,3,Volume,475,MLP,0.0005,0.0001,0.1,False,75.41302,49.359352,73.56671,49.32089
0,3,Volume,475,MLP,0.0005,5e-05,0.0,True,111.45172,76.48587,107.35479,79.25806
0,3,Volume,475,MLP,0.0005,5e-05,0.0,False,75.212,52.248985,75.18614,52.603676
0,3,Volume,475,MLP,0.0005,5e-05,0.1,True,109.38874,74.790886,104.99784,76.52173
0,3,Volume,475,MLP,0.0005,5e-05,0.1,False,76.76718,50.558395,74.42945,50.70938
0,3,Volume,475,MLP,0.0001,0.0001,0.0,True,134.1575,98.67659,131.61922,102.11093
0,3,Volume,475,MLP,0.0001,0.0001,0.0,False,73.46015,48.124397,74.00454,49.40228
0,3,Volume,475,MLP,0.0001,0.0001,0.1,True,107.951195,73.40616,104.427826,75.80431
0,3,Volume,475,MLP,0.0001,0.0001,0.1,False,101.24163,68.14274,90.980896,63.010498
0,3,Volume,475,MLP,0.0001,5e-05,0.0,True,92.43861,61.622124,89.09663,63.370224
0,3,Volume,475,MLP,0.0001,5e-05,0.0,False,73.935745,49.39338,73.3126,50.386517
0,3,Volume,475,MLP,0.0001,5e-05,0.1,True,96.819885,65.293564,93.72973,67.4868
0,3,Volume,475,MLP,0.0001,5e-05,0.1,False,97.642624,66.598236,88.14339,61.14711
0,3,Dgv,475,MLP,0.0005,0.0001,0.0,True,5.7898016,4.282182,7.6620827,5.0460787
0,3,Dgv,475,MLP,0.0005,0.0001,0.0,False,7.245154,5.555851,8.710997,6.0910726
0,3,Dgv,475,MLP,0.0005,0.0001,0.1,True,5.9433675,4.3535757,7.886308,5.0333943
0,3,Dgv,475,MLP,0.0005,0.0001,0.1,False,7.5335937,5.7277966,8.823305,6.239377
0,3,Dgv,475,MLP,0.0005,5e-05,0.0,True,6.0009775,4.3693156,8.005172,5.0775146
0,3,Dgv,475,MLP,0.0005,5e-05,0.0,False,6.2285724,4.779675,7.8694844,5.4401
0,3,Dgv,475,MLP,0.0005,5e-05,0.1,True,5.9652853,4.3478174,7.960885,5.0089
0,3,Dgv,475,MLP,0.0005,5e-05,0.1,False,8.874439,7.0408106,10.115397,7.242838
0,3,Dgv,475,MLP,0.0001,0.0001,0.0,True,5.8994784,4.3505926,7.661913,5.032498
0,3,Dgv,475,MLP,0.0001,0.0001,0.0,False,6.366032,4.9079466,7.76597,5.3394227
0,3,Dgv,475,MLP,0.0001,0.0001,0.1,True,6.3077393,4.531429,8.197797,5.1675296
0,3,Dgv,475,MLP,0.0001,0.0001,0.1,False,7.3963027,5.8129005,8.855537,6.230084
0,3,Dgv,475,MLP,0.0001,5e-05,0.0,True,5.925855,4.362448,7.9418063,5.166156
0,3,Dgv,475,MLP,0.0001,5e-05,0.0,False,6.853913,5.145943,8.339656,5.678578
0,3,Dgv,475,MLP,0.0001,5e-05,0.1,True,5.806458,4.294628,7.8326445,5.009472
0,3,Dgv,475,MLP,0.0001,5e-05,0.1,False,6.621886,5.0729184,8.038855,5.409178
0,3,Volume,379,MLP,0.0005,0.0001,0.0,True,102.60596,72.69614,103.102295,73.741974
0,3,Volume,379,MLP,0.0005,0.0001,0.0,False,70.57214,48.17636,78.740555,51.843956
0,3,Volume,379,MLP,0.0005,0.0001,0.1,True,109.90638,78.275246,110.614006,80.24308
0,3,Volume,379,MLP,0.0005,0.0001,0.1,False,81.4847,56.40678,82.75433,56.363365
0,3,Volume,379,MLP,0.0005,5e-05,0.0,True,144.61668,110.07812,142.38052,110.33928
0,3,Volume,379,MLP,0.0005,5e-05,0.0,False,71.81863,48.829926,78.31243,51.569305
0,3,Volume,379,MLP,0.0005,5e-05,0.1,True,115.40652,83.62242,116.31213,85.68931
0,3,Volume,379,MLP,0.0005,5e-05,0.1,False,104.54984,71.21122,100.43942,69.7714
0,3,Volume,379,MLP,0.0001,0.0001,0.0,True,106.104095,75.47868,106.5166,76.01994
0,3,Volume,379,MLP,0.0001,0.0001,0.0,False,70.968475,50.05128,79.77243,54.509007
0,3,Volume,379,MLP,0.0001,0.0001,0.1,True,108.32996,76.29296,108.85186,78.16001
0,3,Volume,379,MLP,0.0001,0.0001,0.1,False,82.58596,56.324104,83.09007,56.131245
0,3,Volume,379,MLP,0.0001,5e-05,0.0,True,132.08911,99.344345,131.75446,100.62061
0,3,Volume,379,MLP,0.0001,5e-05,0.0,False,70.632904,48.576748,78.252884,52.486237
0,3,Volume,379,MLP,0.0001,5e-05,0.1,True,102.862564,70.643486,103.01961,71.04176
0,3,Volume,379,MLP,0.0001,5e-05,0.1,False,90.45973,61.616806,89.30218,59.968456
0,3,Dgv,379,MLP,0.0005,0.0001,0.0,True,5.971167,4.393615,7.650231,4.9026203
0,3,Dgv,379,MLP,0.0005,0.0001,0.0,False,7.036057,5.4119306,8.000884,5.5233502
0,3,Dgv,379,MLP,0.0005,0.0001,0.1,True,5.999788,4.460077,7.7037005,4.931967
0,3,Dgv,379,MLP,0.0005,0.0001,0.1,False,8.244085,6.6293707,9.185465,6.87459
0,3,Dgv,379,MLP,0.0005,5e-05,0.0,True,5.866193,4.3955173,7.445308,4.841317
0,3,Dgv,379,MLP,0.0005,5e-05,0.0,False,6.591776,5.112586,8.089705,5.5593386
0,3,Dgv,379,MLP,0.0005,5e-05,0.1,True,6.092681,4.4929905,7.7068477,4.919288
0,3,Dgv,379,MLP,0.0005,5e-05,0.1,False,7.1638203,5.3515964,8.246774,5.684515
0,3,Dgv,379,MLP,0.0001,0.0001,0.0,True,6.143004,4.5901294,7.566689,5.0005345
0,3,Dgv,379,MLP,0.0001,0.0001,0.0,False,7.6345954,5.818715,8.538747,6.0104246
0,3,Dgv,379,MLP,0.0001,0.0001,0.1,True,6.1021247,4.4540424,7.78512,4.911079
0,3,Dgv,379,MLP,0.0001,0.0001,0.1,False,8.399009,6.7370925,9.429592,6.8853335
0,3,Dgv,379,MLP,0.0001,5e-05,0.0,True,5.8610783,4.3249454,7.5250196,4.8749003
0,3,Dgv,379,MLP,0.0001,5e-05,0.0,False,7.3774567,5.4639583,8.451676,5.958801
0,3,Dgv,379,MLP,0.0001,5e-05,0.1,True,5.9368153,4.3929873,7.6637716,4.9123044
0,3,Dgv,379,MLP,0.0001,5e-05,0.1,False,6.3102846,4.689315,7.7880974,5.1307592
0,3,Volume,285,MLP,0.0005,0.0001,0.0,True,108.1469,76.49191,111.90526,81.98487
0,3,Volume,285,MLP,0.0005,0.0001,0.0,False,79.71321,57.79682,83.43679,60.986115
0,3,Volume,285,MLP,0.0005,0.0001,0.1,True,101.312386,69.09295,105.13769,74.099335
0,3,Volume,285,MLP,0.0005,0.0001,0.1,False,114.2562,87.75659,115.27913,88.011986
0,3,Volume,285,MLP,0.0005,5e-05,0.0,True,97.28634,66.67507,101.28318,71.72883
0,3,Volume,285,MLP,0.0005,5e-05,0.0,False,83.029785,57.327385,85.08886,59.038116
0,3,Volume,285,MLP,0.0005,5e-05,0.1,True,124.90154,90.29478,127.99378,95.515854
0,3,Volume,285,MLP,0.0005,5e-05,0.1,False,92.17248,64.07808,91.70977,65.492455
0,3,Volume,285,MLP,0.0001,0.0001,0.0,True,177.15652,139.24069,182.73427,147.90475
0,3,Volume,285,MLP,0.0001,0.0001,0.0,False,82.667244,60.1842,85.4391,61.560875
0,3,Volume,285,MLP,0.0001,0.0001,0.1,True,124.06345,90.280785,128.6162,96.28555
0,3,Volume,285,MLP,0.0001,0.0001,0.1,False,92.9227,67.66781,93.79233,68.80259
0,3,Volume,285,MLP,0.0001,5e-05,0.0,True,103.65656,72.76497,108.23852,78.29565
0,3,Volume,285,MLP,0.0001,5e-05,0.0,False,84.1471,56.861824,85.24067,58.496548
0,3,Volume,285,MLP,0.0001,5e-05,0.1,True,138.50629,103.2039,141.44777,108.09633
0,3,Volume,285,MLP,0.0001,5e-05,0.1,False,80.4052,53.7179,82.560875,56.144455
0,3,Dgv,285,MLP,0.0005,0.0001,0.0,True,6.1146946,4.493593,7.7454486,5.0931787
0,3,Dgv,285,MLP,0.0005,0.0001,0.0,False,6.94374,5.2616587,8.092892,5.7736363
0,3,Dgv,285,MLP,0.0005,0.0001,0.1,True,5.9822354,4.3890214,7.696668,5.0762415
0,3,Dgv,285,MLP,0.0005,0.0001,0.1,False,19.00182,15.465217,19.449312,15.478493
0,3,Dgv,285,MLP,0.0005,5e-05,0.0,True,6.136577,4.556305,7.589472,5.049945
0,3,Dgv,285,MLP,0.0005,5e-05,0.0,False,7.161666,5.3845725,8.113728,5.7701006
0,3,Dgv,285,MLP,0.0005,5e-05,0.1,True,5.9473305,4.3616314,7.601299,4.9518123
0,3,Dgv,285,MLP,0.0005,5e-05,0.1,False,18.757584,14.717153,18.39421,14.402097
0,3,Dgv,285,MLP,0.0001,0.0001,0.0,True,6.036429,4.424548,7.7519383,4.975911
0,3,Dgv,285,MLP,0.0001,0.0001,0.0,False,6.95452,5.254069,7.9240484,5.5012655
0,3,Dgv,285,MLP,0.0001,0.0001,0.1,True,6.3523955,4.5896974,8.023602,5.231039
0,3,Dgv,285,MLP,0.0001,0.0001,0.1,False,7.4949074,5.630106,8.609484,6.06843
0,3,Dgv,285,MLP,0.0001,5e-05,0.0,True,6.094426,4.542667,7.665614,5.121797
0,3,Dgv,285,MLP,0.0001,5e-05,0.0,False,7.1849713,5.448553,8.373712,5.985661
0,3,Dgv,285,MLP,0.0001,5e-05,0.1,True,5.9771323,4.337654,7.6457896,4.962933
0,3,Dgv,285,MLP,0.0001,5e-05,0.1,False,9.180796,7.4322834,9.979239,7.4339457
0,3,Volume,189,MLP,0.0005,0.0001,0.0,True,106.76701,75.68381,109.697914,78.60763
0,3,Volume,189,MLP,0.0005,0.0001,0.0,False,104.727234,77.82294,104.76357,78.21384
0,3,Volume,189,MLP,0.0005,0.0001,0.1,True,144.20412,107.361404,144.90578,109.749626
0,3,Volume,189,MLP,0.0005,0.0001,0.1,False,90.61184,62.15385,90.70304,61.705273
0,3,Volume,189,MLP,0.0005,5e-05,0.0,True,100.0113,70.210396,103.41144,73.00062
0,3,Volume,189,MLP,0.0005,5e-05,0.0,False,96.5172,66.37358,94.93444,66.191444
0,3,Volume,189,MLP,0.0005,5e-05,0.1,True,112.94689,80.151474,115.46833,83.05787
0,3,Volume,189,MLP,0.0005,5e-05,0.1,False,92.54442,64.20314,92.75456,63.42775
0,3,Volume,189,MLP,0.0001,0.0001,0.0,True,106.23077,75.92935,108.93063,78.55344
0,3,Volume,189,MLP,0.0001,0.0001,0.0,False,102.64799,75.056404,100.55747,74.48174
0,3,Volume,189,MLP,0.0001,0.0001,0.1,True,112.296036,78.86898,114.43928,81.411964
0,3,Volume,189,MLP,0.0001,0.0001,0.1,False,116.57039,84.78671,114.190674,83.29502
0,3,Volume,189,MLP,0.0001,5e-05,0.0,True,97.976585,67.20664,101.510994,70.439804
0,3,Volume,189,MLP,0.0001,5e-05,0.0,False,112.27942,86.64655,109.05171,82.847115
0,3,Volume,189,MLP,0.0001,5e-05,0.1,True,106.8879,73.699615,109.01592,75.86298
0,3,Volume,189,MLP,0.0001,5e-05,0.1,False,134.44867,106.7178,134.50801,105.55581
0,3,Dgv,189,MLP,0.0005,0.0001,0.0,True,6.812949,4.636509,7.6528134,5.0671153
0,3,Dgv,189,MLP,0.0005,0.0001,0.0,False,9.682583,7.08089,9.278974,7.032279
0,3,Dgv,189,MLP,0.0005,0.0001,0.1,True,6.6319013,4.652243,7.3505087,4.88176
0,3,Dgv,189,MLP,0.0005,0.0001,0.1,False,27.235037,22.43569,25.766172,21.287529
0,3,Dgv,189,MLP,0.0005,5e-05,0.0,True,6.785471,4.7909226,7.5321765,5.026523
0,3,Dgv,189,MLP,0.0005,5e-05,0.0,False,9.613697,6.962249,9.334971,6.8636937
0,3,Dgv,189,MLP,0.0005,5e-05,0.1,True,6.7714334,4.734842,7.4777594,4.952712
0,3,Dgv,189,MLP,0.0005,5e-05,0.1,False,8.205867,6.226155,8.406666,6.30997
0,3,Dgv,189,MLP,0.0001,0.0001,0.0,True,6.7251444,4.736968,7.438408,4.9591637
0,3,Dgv,189,MLP,0.0001,0.0001,0.0,False,9.452023,6.9306183,9.344784,6.9096603
0,3,Dgv,189,MLP,0.0001,0.0001,0.1,True,6.545096,4.5728016,7.254112,4.812427
0,3,Dgv,189,MLP,0.0001,0.0001,0.1,False,10.121939,8.051289,9.787292,7.7085357
0,3,Dgv,189,MLP,0.0001,5e-05,0.0,True,6.858248,4.897013,7.4813466,5.059191
0,3,Dgv,189,MLP,0.0001,5e-05,0.0,False,8.456523,6.1362815,8.347578,6.1191487
