,seed,target_column,target_instances,method,base_lr,fine_tuning_lr,dropout_rate,batch_norm,val_rmse,val_mae,rmse,mae
0,4,Volume,380,MLP,0.0001,5e-05,0.1,False,86.70755,56.791046,85.609215,58.709957
0,4,Dgv,380,MLP,0.0005,0.0001,0.0,False,7.475072,4.9458876,6.9480042,4.7980213
0,4,Dgv,380,MLP,0.0005,0.0001,0.1,False,9.808854,7.4060044,9.887675,7.5607786
0,4,Dgv,380,MLP,0.0005,5e-05,0.0,False,7.6028843,5.0127363,7.140639,5.0592484
0,4,Dgv,380,MLP,0.0005,5e-05,0.1,False,8.537128,5.761843,8.730009,5.952051
0,4,Dgv,380,MLP,0.0001,0.0001,0.0,False,8.217319,5.7639427,7.79834,5.655867
0,4,Dgv,380,MLP,0.0001,0.0001,0.1,False,8.2698,5.5574474,8.545218,5.9429483
0,4,Dgv,380,MLP,0.0001,5e-05,0.0,False,7.8862696,5.3461285,7.644348,5.454631
0,4,Dgv,380,MLP,0.0001,5e-05,0.1,False,8.512712,5.8552785,8.708928,6.216249
0,4,Volume,475,MLP,0.0005,0.0001,0.0,False,82.402664,55.815937,77.454704,55.023922
0,4,Volume,475,MLP,0.0005,0.0001,0.1,False,96.52435,63.25,97.0105,67.81768
0,4,Volume,475,MLP,0.0005,5e-05,0.0,False,78.96611,52.499874,77.80581,52.784927
0,4,Volume,475,MLP,0.0005,5e-05,0.1,False,86.751045,54.799244,84.39474,56.76029
0,4,Volume,475,MLP,0.0001,0.0001,0.0,False,80.434715,53.974045,78.11878,54.904434
0,4,Volume,475,MLP,0.0001,0.0001,0.1,False,86.40151,55.69763,84.306175,57.2842
0,4,Volume,475,MLP,0.0001,5e-05,0.0,False,79.16902,53.60994,74.8465,53.170536
0,4,Volume,475,MLP,0.0001,5e-05,0.1,False,86.56396,55.204456,83.96354,57.05419
0,4,Dgv,475,MLP,0.0005,0.0001,0.0,False,8.358345,5.9259877,7.980137,5.959197
0,4,Dgv,475,MLP,0.0005,0.0001,0.1,False,8.06022,5.4516387,8.108132,5.5731506
0,4,Dgv,475,MLP,0.0005,5e-05,0.0,False,7.5468025,4.9180813,7.149663,4.9220624
0,4,Dgv,475,MLP,0.0005,5e-05,0.1,False,8.225661,5.5037804,8.496242,5.9126635
0,4,Dgv,475,MLP,0.0001,0.0001,0.0,False,7.580105,4.958205,7.307366,5.1552167
0,4,Dgv,475,MLP,0.0001,0.0001,0.1,False,8.143137,5.3345447,8.255379,5.743536
0,4,Dgv,475,MLP,0.0001,5e-05,0.0,False,7.864549,5.3248415,7.49903,5.351311
0,4,Dgv,475,MLP,0.0001,5e-05,0.1,False,8.460009,5.9729834,8.634408,6.2506413
0,4,Volume,570,MLP,0.0005,0.0001,0.0,False,76.83662,49.651302,75.75518,50.333233
0,4,Volume,570,MLP,0.0005,0.0001,0.1,False,81.59768,51.966705,77.9063,52.04459
0,4,Volume,570,MLP,0.0005,5e-05,0.0,False,78.53554,52.073288,76.72746,51.593052
0,4,Volume,570,MLP,0.0005,5e-05,0.1,False,79.69941,50.959946,76.86755,51.07303
0,4,Volume,570,MLP,0.0001,0.0001,0.0,False,78.76762,51.200623,76.04654,51.612755
0,4,Volume,570,MLP,0.0001,0.0001,0.1,False,79.514534,49.90196,76.0186,49.30138
0,4,Volume,570,MLP,0.0001,5e-05,0.0,False,78.95647,51.203026,75.94563,51.94438
0,4,Volume,570,MLP,0.0001,5e-05,0.1,False,78.132484,49.598667,75.71057,49.75458
0,4,Dgv,570,MLP,0.0005,0.0001,0.0,False,7.699714,5.1422076,7.1476064,5.0995526
0,4,Dgv,570,MLP,0.0005,0.0001,0.1,False,8.257211,5.6109366,8.428951,5.96724
0,4,Dgv,570,MLP,0.0005,5e-05,0.0,False,7.6554213,5.113387,7.0380645,5.0743165
0,4,Dgv,570,MLP,0.0005,5e-05,0.1,False,8.573716,6.0058,8.729082,6.216072
0,4,Dgv,570,MLP,0.0001,0.0001,0.0,False,7.473087,5.03557,7.1763434,5.1835475
0,4,Dgv,570,MLP,0.0001,0.0001,0.1,False,9.346826,7.047841,9.3111105,7.088454
0,4,Dgv,570,MLP,0.0001,5e-05,0.0,False,7.5026155,4.8320136,7.1488833,4.9087443
0,4,Dgv,570,MLP,0.0001,5e-05,0.1,False,7.9793935,5.2879696,8.045664,5.588555
0,4,Volume,665,MLP,0.0005,0.0001,0.0,False,77.899765,49.943115,74.52713,50.155632
0,4,Volume,665,MLP,0.0005,0.0001,0.1,False,79.76824,50.743656,75.49844,50.16604
0,4,Volume,665,MLP,0.0005,5e-05,0.0,False,76.584785,49.498455,73.50999,49.66656
0,4,Volume,665,MLP,0.0005,5e-05,0.1,False,80.867485,51.703693,78.30635,52.236126
0,4,Volume,665,MLP,0.0001,0.0001,0.0,False,78.637764,52.785522,74.0057,51.8609
0,4,Volume,665,MLP,0.0001,0.0001,0.1,False,82.47289,52.178352,78.77568,51.917
0,4,Volume,665,MLP,0.0001,5e-05,0.0,False,77.16471,49.574276,74.42178,49.47157
0,4,Volume,665,MLP,0.0001,5e-05,0.1,False,85.4818,53.536507,80.136215,52.964653
0,4,Dgv,665,MLP,0.0005,0.0001,0.0,False,7.882203,5.351092,7.3895516,5.318124
0,4,Dgv,665,MLP,0.0005,0.0001,0.1,False,8.144846,5.3809342,8.290198,5.647078
0,4,Dgv,665,MLP,0.0005,5e-05,0.0,False,7.4335704,4.9198904,6.9418507,4.927944
0,4,Dgv,665,MLP,0.0005,5e-05,0.1,False,7.778808,5.0253887,7.9575644,5.319729
0,4,Dgv,665,MLP,0.0001,0.0001,0.0,False,7.5357633,5.035609,7.106373,5.012509
0,4,Dgv,665,MLP,0.0001,0.0001,0.1,False,8.388296,5.5216355,8.515123,5.7795653
0,4,Dgv,665,MLP,0.0001,5e-05,0.0,False,7.3694906,4.866911,6.979374,4.907795
0,4,Dgv,665,MLP,0.0001,5e-05,0.1,False,7.985512,5.3271985,8.161474,5.7478294
0,4,Volume,760,MLP,0.0005,0.0001,0.0,False,77.37069,50.67958,74.59797,51.149757
0,4,Volume,760,MLP,0.0005,0.0001,0.1,False,81.97214,52.024197,76.16044,51.52686
0,4,Volume,760,MLP,0.0005,5e-05,0.0,False,77.582756,50.760044,73.097855,49.789482
0,4,Volume,760,MLP,0.0005,5e-05,0.1,False,79.19587,51.479908,73.65716,49.574154
0,4,Volume,760,MLP,0.0001,0.0001,0.0,False,77.66672,50.209686,73.696915,49.79277
0,4,Volume,760,MLP,0.0001,0.0001,0.1,False,95.0113,61.178463,94.68343,62.95994
0,4,Volume,760,MLP,0.0001,5e-05,0.0,False,77.843025,51.356514,73.62278,50.55599
0,4,Volume,760,MLP,0.0001,5e-05,0.1,False,79.30597,50.618393,75.94106,50.293922
0,4,Dgv,760,MLP,0.0005,0.0001,0.0,False,7.519422,5.1506405,7.1455383,5.119599
0,4,Dgv,760,MLP,0.0005,0.0001,0.1,False,7.962071,5.4608307,8.089698,5.8819914
0,4,Dgv,760,MLP,0.0005,5e-05,0.0,False,7.4149113,5.03666,7.1141267,5.121607
0,4,Dgv,760,MLP,0.0005,5e-05,0.1,False,8.477067,5.670829,8.813938,6.126189
0,4,Dgv,760,MLP,0.0001,0.0001,0.0,False,7.175906,4.558539,7.0236764,4.71865
0,4,Dgv,760,MLP,0.0001,0.0001,0.1,False,8.213263,5.4668083,8.410417,5.7537003
0,4,Dgv,760,MLP,0.0001,5e-05,0.0,False,7.468637,4.9985046,7.0210133,5.0142016
0,4,Dgv,760,MLP,0.0001,5e-05,0.1,False,8.442994,5.6808906,8.640236,6.071051
0,4,Volume,855,MLP,0.0005,0.0001,0.0,False,77.37618,51.76314,73.88572,50.52854
0,4,Volume,855,MLP,0.0005,0.0001,0.1,False,79.76488,51.25502,74.84099,50.249275
0,4,Volume,855,MLP,0.0005,5e-05,0.0,False,77.80597,50.382168,73.046455,49.28268
0,4,Volume,855,MLP,0.0005,5e-05,0.1,False,76.70302,49.637238,73.31332,48.602215
0,4,Volume,855,MLP,0.0001,0.0001,0.0,False,78.67168,50.853355,73.843285,50.905785
0,4,Volume,855,MLP,0.0001,0.0001,0.1,False,78.06574,50.08075,72.87568,48.848267
0,4,Volume,855,MLP,0.0001,5e-05,0.0,False,77.701195,50.250603,73.94575,49.909176
0,4,Volume,855,MLP,0.0001,5e-05,0.1,False,94.46552,60.86184,92.29164,63.245186
0,4,Dgv,855,MLP,0.0005,0.0001,0.0,False,7.575099,5.366578,7.316285,5.39211
0,4,Dgv,855,MLP,0.0005,0.0001,0.1,False,8.2559395,5.5523806,8.394986,5.905271
0,4,Dgv,855,MLP,0.0005,5e-05,0.0,False,7.4433417,5.071798,7.039123,5.016322
0,4,Dgv,855,MLP,0.0005,5e-05,0.1,False,8.765649,5.8382864,8.948155,6.1683354
0,4,Dgv,855,MLP,0.0001,0.0001,0.0,False,7.3302846,4.8678565,6.997328,4.9046626
0,4,Dgv,855,MLP,0.0001,0.0001,0.1,False,8.766006,6.011581,9.003244,6.519612
0,4,Dgv,855,MLP,0.0001,5e-05,0.0,False,7.3617315,4.935739,7.0621514,5.0000854
0,4,Dgv,855,MLP,0.0001,5e-05,0.1,False,7.777476,5.0421042,7.8041005,5.370256
0,4,Volume,950,MLP,0.0005,0.0001,0.0,False,77.59122,51.39588,73.14421,50.186237
0,4,Volume,950,MLP,0.0005,0.0001,0.1,False,77.025475,49.74566,72.792305,48.130196
0,4,Volume,950,MLP,0.0005,5e-05,0.0,False,78.76574,53.018505,72.98875,50.910267
0,4,Volume,950,MLP,0.0005,5e-05,0.1,False,78.657265,50.61487,73.68335,49.053215
0,4,Volume,950,MLP,0.0001,0.0001,0.0,False,77.74322,50.265865,72.95387,48.979458
0,4,Volume,950,MLP,0.0001,0.0001,0.1,False,77.13509,49.935215,72.55014,48.048954
0,4,Volume,950,MLP,0.0001,5e-05,0.0,False,79.48348,52.540985,72.5718,50.756798
0,4,Volume,950,MLP,0.0001,5e-05,0.1,False,79.76844,51.307793,74.55327,50.15016
0,4,Dgv,950,MLP,0.0005,0.0001,0.0,False,7.6319203,5.2572627,7.3901653,5.3460927
0,4,Dgv,950,MLP,0.0005,0.0001,0.1,False,8.348478,5.6666694,8.486768,5.916337
0,4,Dgv,950,MLP,0.0005,5e-05,0.0,False,7.2264137,4.495542,6.968017,4.693932
0,4,Dgv,950,MLP,0.0005,5e-05,0.1,False,8.616367,5.906947,8.817307,6.358445
0,4,Dgv,950,MLP,0.0001,0.0001,0.0,False,7.2551312,4.898201,7.136429,5.0005975
0,4,Dgv,950,MLP,0.0001,0.0001,0.1,False,8.133055,5.4112806,8.287859,5.798836
0,4,Dgv,950,MLP,0.0001,5e-05,0.0,False,7.2231164,4.7743077,6.95804,4.8325615
0,4,Dgv,950,MLP,0.0001,5e-05,0.1,False,8.621805,5.7866077,8.859343,6.228264
0,5,Volume,95,MLP,0.0005,0.0001,0.0,False,149.3952,115.115364,150.22333,116.08128
0,5,Volume,95,MLP,0.0005,0.0001,0.1,False,120.40457,90.88429,110.27272,85.39013
0,5,Volume,95,MLP,0.0005,5e-05,0.0,False,129.1626,99.18878,129.40694,99.52005
0,5,Volume,95,MLP,0.0005,5e-05,0.1,False,122.63646,90.763435,112.744225,83.60765
0,5,Volume,95,MLP,0.0001,0.0001,0.0,False,131.24623,102.282166,130.61891,102.1189
0,5,Volume,95,MLP,0.0001,0.0001,0.1,False,127.728355,96.301186,122.24811,93.68181
0,5,Volume,95,MLP,0.0001,5e-05,0.0,False,132.49864,102.27783,132.6938,104.09589
0,5,Volume,95,MLP,0.0001,5e-05,0.1,False,124.01493,96.19281,129.22583,98.29199
0,5,Dgv,95,MLP,0.0005,0.0001,0.0,False,17.949715,13.605865,18.763153,14.3957815
0,5,Dgv,95,MLP,0.0005,0.0001,0.1,False,17.90589,13.959564,18.71605,14.674166
0,5,Dgv,95,MLP,0.0005,5e-05,0.0,False,13.353256,10.305828,13.691624,10.695273
0,5,Dgv,95,MLP,0.0005,5e-05,0.1,False,17.721441,14.044747,17.948627,14.30854
0,5,Dgv,95,MLP,0.0001,0.0001,0.0,False,17.419912,13.5810795,18.026146,14.011744
0,5,Dgv,95,MLP,0.0001,0.0001,0.1,False,19.10909,14.724119,19.658045,15.250703
0,5,Dgv,95,MLP,0.0001,5e-05,0.0,False,14.641366,10.915838,15.257149,11.511724
0,5,Dgv,95,MLP,0.0001,5e-05,0.1,False,18.854343,14.015128,19.95745,15.011881
0,5,Volume,190,MLP,0.0005,0.0001,0.0,False,100.83407,72.82629,96.50067,70.15073
0,5,Volume,190,MLP,0.0005,0.0001,0.1,False,123.0293,89.32342,113.081535,84.09403
0,5,Volume,190,MLP,0.0005,5e-05,0.0,False,107.74296,79.83662,102.68594,77.09059
0,5,Volume,190,MLP,0.0005,5e-05,0.1,False,121.40416,91.567345,114.096794,88.81018
0,5,Volume,190,MLP,0.0001,0.0001,0.0,False,106.98191,77.49707,101.43668,74.83593
0,5,Volume,190,MLP,0.0001,0.0001,0.1,False,136.85164,107.52399,126.12103,102.860344
0,5,Volume,190,MLP,0.0001,5e-05,0.0,False,107.83097,77.27277,101.79541,75.08239
0,5,Volume,190,MLP,0.0001,5e-05,0.1,False,114.39365,88.07384,111.01175,86.24452
0,5,Dgv,190,MLP,0.0005,0.0001,0.0,False,11.193864,8.548258,11.255609,8.545433
0,5,Dgv,190,MLP,0.0005,0.0001,0.1,False,14.461171,11.913849,14.24631,12.00158
0,5,Dgv,190,MLP,0.0005,5e-05,0.0,False,8.989256,6.6103435,8.538601,6.1982036
0,5,Dgv,190,MLP,0.0005,5e-05,0.1,False,12.775833,10.005916,12.693576,10.133594
0,5,Dgv,190,MLP,0.0001,0.0001,0.0,False,8.843366,6.4106936,8.206914,6.0002313
0,5,Dgv,190,MLP,0.0001,0.0001,0.1,False,16.126715,12.208745,16.29784,12.494158
0,5,Dgv,190,MLP,0.0001,5e-05,0.0,False,8.379596,6.006545,7.5738225,5.5629525
0,5,Dgv,190,MLP,0.0001,5e-05,0.1,False,16.448957,13.08301,17.00412,13.465501
0,5,Volume,285,MLP,0.0005,0.0001,0.0,False,83.01496,59.54232,78.69807,56.92788
0,5,Volume,285,MLP,0.0005,0.0001,0.1,False,87.162415,61.347668,81.00274,57.593678
0,5,Volume,285,MLP,0.0005,5e-05,0.0,False,84.91447,60.830833,79.96717,58.092617
0,5,Volume,285,MLP,0.0005,5e-05,0.1,False,93.99613,65.9948,86.57662,62.142277
0,5,Volume,285,MLP,0.0001,0.0001,0.0,False,86.60076,62.296394,81.205635,59.279045
0,5,Volume,285,MLP,0.0001,0.0001,0.1,False,111.70181,85.0,106.00065,82.359505
0,5,Volume,285,MLP,0.0001,5e-05,0.0,False,89.23238,63.85827,83.32313,61.28107
0,5,Volume,285,MLP,0.0001,5e-05,0.1,False,84.51333,59.677944,77.54702,55.072212
0,5,Dgv,285,MLP,0.0005,0.0001,0.0,False,8.493839,5.7874074,7.859298,5.4747133
0,5,Dgv,285,MLP,0.0005,0.0001,0.1,False,10.400256,7.7235465,9.532396,7.515319
0,5,Dgv,285,MLP,0.0005,5e-05,0.0,False,7.9025316,5.489369,7.108703,5.177064
0,5,Dgv,285,MLP,0.0005,5e-05,0.1,False,10.126836,7.482205,9.735142,7.649381
0,5,Dgv,285,MLP,0.0001,0.0001,0.0,False,7.844833,5.4658213,6.984588,5.1124415
0,5,Dgv,285,MLP,0.0001,0.0001,0.1,False,15.301524,11.719615,15.72449,12.403292
0,5,Dgv,285,MLP,0.0001,5e-05,0.0,False,8.1149845,5.753267,7.469341,5.5225
0,5,Dgv,285,MLP,0.0001,5e-05,0.1,False,10.399296,7.6992197,9.618596,7.5622144
0,5,Volume,380,MLP,0.0005,0.0001,0.0,False,77.69995,56.739162,74.51115,54.49847
0,5,Volume,380,MLP,0.0005,0.0001,0.1,False,80.35808,55.91742,74.60708,53.04036
0,5,Volume,380,MLP,0.0005,5e-05,0.0,False,73.649216,51.609196,70.43288,49.085987
0,5,Volume,380,MLP,0.0005,5e-05,0.1,False,106.912926,81.06225,101.25165,76.83268
0,5,Volume,380,MLP,0.0001,0.0001,0.0,False,79.49205,56.59437,75.68718,54.643593
0,5,Volume,380,MLP,0.0001,0.0001,0.1,False,77.149345,53.61997,73.514435,51.76511
0,5,Volume,380,MLP,0.0001,5e-05,0.0,False,77.37668,56.06087,74.18395,53.311977
0,5,Volume,380,MLP,0.0001,5e-05,0.1,False,130.48767,95.526245,119.16059,88.97898
0,5,Dgv,380,MLP,0.0005,0.0001,0.0,False,7.888515,5.5030413,7.258402,5.148836
0,5,Dgv,380,MLP,0.0005,0.0001,0.1,False,9.668299,7.2577395,9.126311,7.2212586
0,5,Dgv,380,MLP,0.0005,5e-05,0.0,False,8.434985,5.64604,7.7579293,5.28095
0,5,Dgv,380,MLP,0.0005,5e-05,0.1,False,17.90724,14.650045,18.40099,15.387034
0,5,Dgv,380,MLP,0.0001,0.0001,0.0,False,7.8674917,5.4426827,7.113563,5.1321554
0,5,Dgv,380,MLP,0.0001,0.0001,0.1,False,10.9396715,8.061837,10.596934,8.161663
0,5,Dgv,380,MLP,0.0001,5e-05,0.0,False,7.4665565,5.0773187,6.6963167,4.7081
0,5,Dgv,380,MLP,0.0001,5e-05,0.1,False,13.487834,10.1290865,13.519371,10.222579
0,5,Volume,475,MLP,0.0005,0.0001,0.0,False,74.36212,52.787895,70.99292,50.07135
0,5,Volume,475,MLP,0.0005,0.0001,0.1,False,90.227165,62.497196,83.91606,57.74321
0,5,Volume,475,MLP,0.0005,5e-05,0.0,False,75.81621,53.451702,72.14676,51.404522
0,5,Volume,475,MLP,0.0005,5e-05,0.1,False,101.88362,77.402664,97.47191,74.2398
0,5,Volume,475,MLP,0.0001,0.0001,0.0,False,74.36975,52.2684,71.00728,49.538586
0,5,Volume,475,MLP,0.0001,0.0001,0.1,False,84.534805,58.154015,78.603645,54.96756
0,5,Volume,475,MLP,0.0001,5e-05,0.0,False,74.605034,52.362595,70.81796,49.366352
0,5,Volume,475,MLP,0.0001,5e-05,0.1,False,105.32538,78.44458,101.6181,75.96323
0,5,Dgv,475,MLP,0.0005,0.0001,0.0,False,7.7782907,5.4702425,6.7730145,5.012368
0,5,Dgv,475,MLP,0.0005,0.0001,0.1,False,9.879294,6.985441,8.932414,6.713784
0,5,Dgv,475,MLP,0.0005,5e-05,0.0,False,7.695081,5.1891675,6.7636046,4.8359017
0,5,Dgv,475,MLP,0.0005,5e-05,0.1,False,9.988416,7.32417,9.414872,7.198205
0,5,Dgv,475,MLP,0.0001,0.0001,0.0,False,7.5982533,5.052148,6.7475924,4.7919645
0,5,Dgv,475,MLP,0.0001,0.0001,0.1,False,11.867727,9.237593,11.486386,9.329228
0,5,Dgv,475,MLP,0.0001,5e-05,0.0,False,7.464769,4.9533453,6.554322,4.602438
0,5,Dgv,475,MLP,0.0001,5e-05,0.1,False,8.686179,6.136901,7.916337,5.8728623
0,5,Volume,570,MLP,0.0005,0.0001,0.0,False,75.99223,53.01241,73.25155,51.008408
0,5,Volume,570,MLP,0.0005,0.0001,0.1,False,85.75798,60.762245,82.58199,58.678192
0,5,Volume,570,MLP,0.0005,5e-05,0.0,False,75.55403,52.942863,71.70827,50.135983
0,5,Volume,570,MLP,0.0005,5e-05,0.1,False,84.870125,58.06011,78.95504,53.954975
0,5,Volume,570,MLP,0.0001,0.0001,0.0,False,72.96698,52.01386,68.77333,48.74261
0,5,Volume,570,MLP,0.0001,0.0001,0.1,False,85.20398,58.987705,78.98692,55.187122
0,5,Volume,570,MLP,0.0001,5e-05,0.0,False,74.40372,51.251747,70.54223,48.65261
0,5,Volume,570,MLP,0.0001,5e-05,0.1,False,81.94724,55.38718,76.39548,51.608677
0,5,Dgv,570,MLP,0.0005,0.0001,0.0,False,7.6590447,5.2189627,6.741005,4.789814
0,5,Dgv,570,MLP,0.0005,0.0001,0.1,False,8.792996,6.360623,7.99384,6.1617804
0,5,Dgv,570,MLP,0.0005,5e-05,0.0,False,7.7647295,5.396213,6.8152995,4.9340377
0,5,Dgv,570,MLP,0.0005,5e-05,0.1,False,9.142676,6.334492,8.154488,5.9494176
0,5,Dgv,570,MLP,0.0001,0.0001,0.0,False,7.536879,4.9703135,6.393032,4.516615
0,5,Dgv,570,MLP,0.0001,0.0001,0.1,False,8.628196,6.0024633,7.3770385,5.35155
0,5,Dgv,570,MLP,0.0001,5e-05,0.0,False,7.507993,5.091222,6.8258076,4.8784313
0,5,Dgv,570,MLP,0.0001,5e-05,0.1,False,8.6618595,5.952315,7.9560122,5.8302407
0,5,Volume,665,MLP,0.0005,0.0001,0.0,False,76.52257,53.204926,71.99605,50.05103
0,5,Volume,665,MLP,0.0005,0.0001,0.1,False,81.018425,54.449738,76.23705,50.601982
0,5,Volume,665,MLP,0.0005,5e-05,0.0,False,75.42936,54.03796,71.97525,51.255737
0,5,Volume,665,MLP,0.0005,5e-05,0.1,False,104.69501,77.38525,98.77952,74.55033
0,5,Volume,665,MLP,0.0001,0.0001,0.0,False,74.61397,52.24568,70.85449,49.929264
0,5,Volume,665,MLP,0.0001,0.0001,0.1,False,87.817955,60.85364,81.03579,56.333454
0,5,Volume,665,MLP,0.0001,5e-05,0.0,False,77.93258,54.43796,71.92837,49.97291
0,5,Volume,665,MLP,0.0001,5e-05,0.1,False,98.6101,68.07028,92.16896,62.802986
0,5,Dgv,665,MLP,0.0005,0.0001,0.0,False,7.7578464,5.4819727,6.9315786,5.1134434
0,5,Dgv,665,MLP,0.0005,0.0001,0.1,False,14.290726,11.221096,14.443417,11.816148
0,5,Dgv,665,MLP,0.0005,5e-05,0.0,False,7.4611635,5.1311245,6.5376415,4.8084736
0,5,Dgv,665,MLP,0.0005,5e-05,0.1,False,8.71086,6.0163283,7.6216207,5.576509
0,5,Dgv,665,MLP,0.0001,0.0001,0.0,False,7.5012956,5.185606,6.6150484,4.844994
0,5,Dgv,665,MLP,0.0001,0.0001,0.1,False,9.342241,6.4450526,8.226017,5.978853
0,5,Dgv,665,MLP,0.0001,5e-05,0.0,False,7.3466754,4.8897033,6.344623,4.559338
0,5,Dgv,665,MLP,0.0001,5e-05,0.1,False,9.498051,6.48493,8.3075285,6.052721
0,5,Volume,760,MLP,0.0005,0.0001,0.0,False,75.127914,53.556652,70.639824,49.795784
0,5,Volume,760,MLP,0.0005,0.0001,0.1,False,86.61447,60.308,79.766815,56.48966
0,5,Volume,760,MLP,0.0005,5e-05,0.0,False,74.63486,52.028805,69.8098,48.86997
0,5,Volume,760,MLP,0.0005,5e-05,0.1,False,87.789085,59.794727,81.361176,55.13476
0,5,Volume,760,MLP,0.0001,0.0001,0.0,False,74.83452,52.402508,68.802124,48.15484
0,5,Volume,760,MLP,0.0001,0.0001,0.1,False,91.42536,63.828747,86.92837,61.48194
0,5,Volume,760,MLP,0.0001,5e-05,0.0,False,78.271645,57.80611,73.302795,52.967163
0,5,Volume,760,MLP,0.0001,5e-05,0.1,False,120.53688,91.01106,116.22846,89.27087
0,5,Dgv,760,MLP,0.0005,0.0001,0.0,False,7.361659,4.895849,6.6067476,4.7361746
0,5,Dgv,760,MLP,0.0005,0.0001,0.1,False,9.531189,6.542387,8.475459,6.1787176
0,5,Dgv,760,MLP,0.0005,5e-05,0.0,False,7.687032,5.3372254,7.2350583,5.2412553
0,5,Dgv,760,MLP,0.0005,5e-05,0.1,False,9.944035,6.958128,9.015279,6.7882304
0,5,Dgv,760,MLP,0.0001,0.0001,0.0,False,7.508421,5.2218823,6.655686,4.8555217
0,5,Dgv,760,MLP,0.0001,0.0001,0.1,False,9.278898,6.4376283,8.177377,6.0013037
0,5,Dgv,760,MLP,0.0001,5e-05,0.0,False,7.419455,5.0221567,6.412832,4.5967965
0,5,Dgv,760,MLP,0.0001,5e-05,0.1,False,10.622129,7.5474443,9.603231,7.131541
0,5,Volume,855,MLP,0.0005,0.0001,0.0,False,74.47858,53.494022,70.17517,49.6552
0,5,Volume,855,MLP,0.0005,0.0001,0.1,False,101.275826,70.15467,95.111465,65.875275
0,5,Volume,855,MLP,0.0005,5e-05,0.0,False,76.77146,53.666496,71.13744,49.34099
0,5,Volume,855,MLP,0.0005,5e-05,0.1,False,120.14794,92.41151,119.74122,92.98402
0,5,Volume,855,MLP,0.0001,0.0001,0.0,False,74.00448,51.14929,69.464165,47.660416
0,5,Volume,855,MLP,0.0001,0.0001,0.1,False,74.47332,51.4432,70.5458,48.041325
0,5,Volume,855,MLP,0.0001,5e-05,0.0,False,74.91936,54.077377,71.7911,51.575584
0,5,Volume,855,MLP,0.0001,5e-05,0.1,False,85.265564,59.01204,80.53271,56.03593
0,5,Dgv,855,MLP,0.0005,0.0001,0.0,False,7.7913594,5.5591025,6.9622445,5.199121
0,5,Dgv,855,MLP,0.0005,0.0001,0.1,False,8.221894,5.5692706,7.1710873,5.11309
0,5,Dgv,855,MLP,0.0005,5e-05,0.0,False,7.5901904,5.090773,6.5649614,4.670194
0,5,Dgv,855,MLP,0.0005,5e-05,0.1,False,7.7504344,5.296576,6.4294,4.7179995
0,5,Dgv,855,MLP,0.0001,0.0001,0.0,False,7.811235,5.2727995,6.7825894,4.8747845
0,5,Dgv,855,MLP,0.0001,0.0001,0.1,False,8.343857,5.6527877,7.2508106,5.2582564
0,5,Dgv,855,MLP,0.0001,5e-05,0.0,False,7.696901,5.3697953,6.814443,5.0576744
0,5,Dgv,855,MLP,0.0001,5e-05,0.1,False,8.626592,5.9627385,7.494143,5.379016
0,5,Volume,950,MLP,0.0005,0.0001,0.0,False,75.80665,55.514343,71.24288,51.017292
0,5,Volume,950,MLP,0.0005,0.0001,0.1,False,74.13535,50.964252,70.24974,48.042114
0,5,Volume,950,MLP,0.0005,5e-05,0.0,False,74.30162,52.322887,70.32638,48.716408
0,5,Volume,950,MLP,0.0005,5e-05,0.1,False,78.94941,53.581673,73.60532,50.389572
0,5,Volume,950,MLP,0.0001,0.0001,0.0,False,73.26628,50.1794,68.862946,46.8899
0,5,Volume,950,MLP,0.0001,0.0001,0.1,False,75.726524,51.76736,72.18622,49.42008
0,5,Volume,950,MLP,0.0001,5e-05,0.0,False,74.77216,52.88987,69.68632,49.076046
0,5,Volume,950,MLP,0.0001,5e-05,0.1,False,73.55313,50.659767,69.44214,47.74011
0,5,Dgv,950,MLP,0.0005,0.0001,0.0,False,7.6545424,5.2188015,6.750924,4.9118433
0,5,Dgv,950,MLP,0.0005,0.0001,0.1,False,8.552964,5.7638707,7.381667,5.2303305
0,5,Dgv,950,MLP,0.0005,5e-05,0.0,False,7.7034707,5.3620696,7.3498726,5.4284215
0,5,Dgv,950,MLP,0.0005,5e-05,0.1,False,8.699753,6.073501,7.623704,5.588
0,5,Dgv,950,MLP,0.0001,0.0001,0.0,False,7.6009784,5.333929,6.8380694,5.0615563
0,5,Dgv,950,MLP,0.0001,0.0001,0.1,False,8.578944,5.8961997,7.6779976,5.5562153
0,5,Dgv,950,MLP,0.0001,5e-05,0.0,False,8.026148,5.863371,7.189361,5.533877
0,5,Dgv,950,MLP,0.0001,5e-05,0.1,False,9.061855,6.213853,7.802277,5.678113
