,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Hgv,855,TradaBoostR2,30,0.5,1,2.5964116733048583,2.000525155022499,2.6603478438589514,1.9927731093696317
0,1,Hgv,950,TradaBoostR2,30,0.5,1,2.6261165822998986,2.0264744826715773,2.5966638018806387,1.967603973501187
0,1,Hgv,570,TradaBoostR2,30,0.5,2,2.633937475390225,1.902982256516743,2.529206612439779,1.875516252796031
0,1,Hgv,855,TradaBoostR2,30,0.5,2,2.483804399256896,1.8776527016827496,2.534239800456994,1.9056148963760815
0,1,Hgv,950,TradaBoostR2,30,0.5,2,2.513021492208304,1.9029097550390912,2.4722578661269776,1.8700471042317137
0,2,Hgv,570,TradaBoostR2,10,0.1,1,3.079012212978484,2.4386324245256783,3.110251538331487,2.4004794528060964
0,2,Hgv,570,TradaBoostR2,10,0.1,2,3.3579823253727685,2.55170656815134,3.4729131770013253,2.5417860539767245
0,2,Hgv,570,TradaBoostR2,10,0.5,1,2.2944681031377114,1.696368954085324,2.289699907652324,1.7219933088929118
0,2,Hgv,570,TradaBoostR2,10,0.5,2,2.3972387959190633,1.7381308514680787,2.2815147801492506,1.6943257657533777
0,2,Hgv,570,TradaBoostR2,20,0.1,1,2.632750337479561,2.0867513191280374,2.5707957634612617,2.026182660024721
0,2,Hgv,665,TradaBoostR2,10,0.1,1,3.0220961695969755,2.370297032681263,2.9898751638516043,2.269019911136872
0,2,Hgv,570,TradaBoostR2,20,0.1,2,3.0216899410788964,2.2612426591940684,3.5560230311903727,2.2668926995600716
0,2,Hgv,665,TradaBoostR2,10,0.1,2,3.058186535468418,2.3619596537156182,2.882951476149518,2.253957171329792
0,2,Hgv,665,TradaBoostR2,10,0.5,1,2.2367500246148118,1.651102282750369,2.210566850163488,1.672654800067127
0,2,Hgv,570,TradaBoostR2,20,0.5,1,2.315661423798547,1.6428142350438268,2.2575817659627027,1.7056336488258081
0,2,Hgv,665,TradaBoostR2,10,0.5,2,2.879655036273471,1.873732542480863,2.3655994714857207,1.7417496527498475
0,2,Hgv,760,TradaBoostR2,10,0.1,1,2.8643796855698533,2.259980560868199,2.7212929589191575,2.120344042991787
0,3,Hgv,190,TradaBoostR2,10,0.1,1,6.535076680903499,3.969055017197009,4.792618161175706,3.6949356807898033
0,2,Hgv,950,TradaBoostR2,10,0.1,1,2.825763750681436,2.2374494025750544,2.7071209854288316,2.129139220166599
0,3,Hgv,95,TradaBoostR2,10,0.1,1,6.184843624455874,4.375600840068232,6.014673872286406,4.163423174011477
0,2,Hgv,570,TradaBoostR2,20,0.5,2,2.3454462655056445,1.6672519374425148,2.3072012614288995,1.6795265732461653
0,2,Hgv,665,TradaBoostR2,20,0.1,1,2.581138042526344,2.0440198650151884,2.509437956361144,1.9611181121636165
0,2,Hgv,760,TradaBoostR2,10,0.1,2,3.0059849169556405,2.2966028539626357,2.896495409197918,2.2280109415374776
0,3,Hgv,190,TradaBoostR2,10,0.1,2,23.55437920376577,6.895262520576446,13.898190483286609,5.825962505482555
0,3,Hgv,95,TradaBoostR2,10,0.1,2,49.754366564824174,10.342340499551439,35.153930365310245,7.614641640908529
0,2,Hgv,760,TradaBoostR2,10,0.5,1,2.2129728729074443,1.6449817436687928,2.1711461477677334,1.6620802995158326
