,seed,target_column,train_size_,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Volume,285,TradaBoostR2,50,1.0,1,95.47242525074252,69.07483808754597,98.99751042550876,69.48951730333138
0,1,Volume,475,TradaBoostR2,50,0.5,3,96.392896899714,65.73618058279034,96.13193515950542,60.59008183650285
0,2,Volume,380,TradaBoostR2,50,0.5,2,92.57933847190726,62.39967773253276,100.20751207573298,67.58069442417195
0,3,Volume,190,TradaBoostR2,50,1.0,2,295.7226334055241,142.29025096597223,286.4824720259968,141.75302946451552
0,1,Volume,665,TradaBoostR2,50,0.1,5,109.01565242278251,69.81037216689661,124.26422782534442,71.7689408570237
0,2,Volume,665,TradaBoostR2,50,0.5,1,90.07852989888909,67.60322540545883,97.57265588425946,69.71989120870793
0,3,Volume,95,TradaBoostR2,50,1.0,3,434.98487235870107,141.60234287559626,381.6337615179154,145.25481221613583
0,3,Volume,475,TradaBoostR2,50,0.5,1,100.84951945465654,71.40102446463963,94.78782640518058,70.57198405749735
0,1,Volume,190,TradaBoostR2,50,0.5,5,290.3960113308765,144.48354919962193,236.21339433725183,138.03540403206944
0,2,Volume,475,TradaBoostR2,50,0.1,5,118.12320419294487,77.52998104673081,124.77876741258055,76.252661605549
0,3,Volume,380,TradaBoostR2,50,0.5,5,226.84976350434835,121.37968773433123,251.16777465606688,136.4204878860355
0,2,Volume,950,TradaBoostR2,50,0.1,4,81.33932154326996,53.367356301654944,83.35520626779628,54.45346683624227
0,1,Volume,570,TradaBoostR2,50,0.5,2,83.48834548377106,58.53233948916405,84.59427291421127,55.87327024682049
0,3,Volume,285,TradaBoostR2,50,1.0,2,305.97146632654807,89.08599396092683,105.03619571825554,71.81099485597676
0,1,Volume,665,TradaBoostR2,50,0.5,1,95.65991579779235,72.80995396818892,92.14263365593482,67.37028296230392
0,1,Volume,95,TradaBoostR2,50,1.0,4,320.04760118087296,169.30544995669518,412.0940742856833,172.8552846921051
0,1,Volume,285,TradaBoostR2,50,1.0,2,99.50322927058367,71.24485991785744,105.05313698324095,70.48179098063568
0,1,Volume,950,TradaBoostR2,50,0.1,5,95.33053810653942,62.7683170623575,93.31144841279851,59.06624483520075
0,1,Volume,190,TradaBoostR2,50,1.0,1,97.307665852758,69.2234761460805,103.83010066080345,69.13344866234571
0,2,Volume,475,TradaBoostR2,50,0.5,1,98.84675450627775,70.15177480726574,105.2722018747861,71.81353708922737
0,3,Volume,380,TradaBoostR2,50,1.0,1,102.98503179036409,72.59401691000188,94.12067826932748,70.03307795086354
0,2,Volume,190,TradaBoostR2,50,0.5,4,134.19414642954555,83.1788896312218,205.48281553311668,106.0845300986286
0,2,Volume,855,TradaBoostR2,50,0.1,3,78.93564234094322,53.344626401595846,81.41484467891975,54.54647363560876
0,2,Volume,665,TradaBoostR2,50,0.5,2,86.05354833314611,63.5872704622282,88.39570110081021,62.12157369111468
0,2,Volume,570,TradaBoostR2,50,0.5,3,88.68454974640642,62.71242996709552,104.15260511897064,65.78745584157802
0,3,Volume,475,TradaBoostR2,50,0.5,2,102.16634336671395,70.21628060820488,89.49894261739901,65.42503892409722
0,2,Volume,380,TradaBoostR2,50,0.5,3,103.23383762655192,69.22719160160942,102.51625351675185,67.52289394493904
0,3,Volume,190,TradaBoostR2,50,1.0,3,155.3487772620956,95.37394583537233,169.5746546773163,101.03147756986088
0,1,Volume,950,TradaBoostR2,50,0.5,1,95.76866904954618,70.81176057922963,84.22075599776043,65.10410145455994
0,1,Volume,665,TradaBoostR2,50,0.5,2,84.28412137879093,60.688680518623656,83.20164907517879,57.27024050837505
0,2,Volume,760,TradaBoostR2,50,0.1,5,94.49489156024353,60.254174136044,98.170535092861,62.29993182581156
0,3,Volume,380,TradaBoostR2,50,1.0,2,96.89531195247609,64.25536252965942,89.68618794595636,63.40405867264421
0,1,Volume,190,TradaBoostR2,50,1.0,2,166.9631067351089,103.65803902945639,161.51723587422225,98.52440301549798
0,2,Volume,475,TradaBoostR2,50,0.5,2,91.02648546559634,65.21259333810262,108.41384177580903,68.86378174758894
0,1,Volume,380,TradaBoostR2,50,0.5,4,122.37518534939304,73.45746194766662,123.85529558044229,73.25811835862416
0,1,Volume,570,TradaBoostR2,50,0.5,3,104.74776550268898,66.0788543890286,96.31244122287781,61.1613816981708
0,3,Volume,285,TradaBoostR2,50,1.0,3,135.6334563816507,81.2085540089803,124.12045389529442,79.15846586055778
0,1,Volume,475,TradaBoostR2,50,0.5,4,105.85897057700703,71.53223353539728,117.96347471707357,75.57898752104308
0,2,Volume,285,TradaBoostR2,50,0.5,5,379.26235133384546,146.48689262319206,807.0261733315818,194.34444725807174
0,3,Volume,95,TradaBoostR2,50,1.0,4,280.50492739603044,144.91133464182164,246.76751594195107,132.510973150385
0,1,Volume,285,TradaBoostR2,50,1.0,3,98.60512403356239,66.8120364952256,107.95900829405304,71.21295745560455
0,2,Volume,760,TradaBoostR2,50,0.5,1,90.66242894471452,68.27617743387293,100.62435713694308,73.13094664131778
0,1,Volume,760,TradaBoostR2,50,0.1,5,92.40860316579153,60.897379356132774,92.73422218862825,57.10908625907982
0,1,Volume,950,TradaBoostR2,50,0.5,2,83.26968097436318,60.441579347000776,78.08018498375839,54.67346429962355
0,2,Volume,285,TradaBoostR2,50,1.0,1,88.35840215664938,63.81905737098859,91.91302290370177,63.82315786259649
0,1,Volume,855,TradaBoostR2,50,0.1,5,141.54081010813505,74.81897417749887,94.92840923838322,62.994653305686
0,2,Volume,665,TradaBoostR2,50,0.5,3,86.35818134482354,60.08190713453156,105.44439996078836,66.19968419510153
0,2,Volume,95,TradaBoostR2,50,0.5,5,282.99748567412564,115.94146706791076,216.78483888840708,116.50819499376307
0,3,Volume,475,TradaBoostR2,50,0.5,3,112.72320397660354,70.73273598327036,104.12135909136511,70.70142291832298
0,1,Volume,760,TradaBoostR2,50,0.5,1,90.0705227086751,67.0533172801407,87.02401799610801,64.32442716921864
0,1,Volume,190,TradaBoostR2,50,1.0,3,182.17852075673954,102.95753069964638,168.62175205048646,94.51428536751914
0,3,Volume,380,TradaBoostR2,50,1.0,3,98.62404330905237,64.95586176985663,100.4637908274017,65.97788253024191
0,1,Volume,665,TradaBoostR2,50,0.5,3,92.77273714491223,61.922511928697276,90.22878642455568,60.14657684829709
0,2,Volume,95,TradaBoostR2,50,1.0,1,166.55896119149338,97.91599844365726,133.37662737712063,88.82385495173328
0,1,Volume,855,TradaBoostR2,50,0.5,1,98.32547650083514,71.49371458148714,88.62077914864248,67.02512356986291
0,2,Volume,760,TradaBoostR2,50,0.5,2,87.12279057683801,63.38947984571875,94.68804967118425,65.67410238267269
0,2,Volume,855,TradaBoostR2,50,0.1,4,85.05695956461159,55.83744754010658,91.30978402284477,57.146937807723006
0,2,Volume,475,TradaBoostR2,50,0.5,3,92.63308949092578,63.08040422558685,111.2003072378256,67.67910702892979
0,2,Volume,570,TradaBoostR2,50,0.5,4,118.36930881641219,74.77719173022307,118.7384098804427,76.36138363876039
0,2,Volume,285,TradaBoostR2,50,1.0,2,93.32762449664452,68.65936293683802,126.1321816066167,74.44172315989502
0,3,Volume,190,TradaBoostR2,50,1.0,4,462.30570991050473,214.09334901903821,513.8679517042988,250.54640187947905
0,2,Volume,380,TradaBoostR2,50,0.5,4,145.08726893186557,80.66283872092792,150.73096564468153,88.39426359847344
0,1,Volume,95,TradaBoostR2,50,1.0,5,302.41569699693065,114.39111491782643,504.14939066827856,146.20778954190527
0,2,Volume,950,TradaBoostR2,50,0.1,5,98.60430908169327,61.579199292807516,99.8881974663782,65.13510890772623
0,1,Dgv,95,TradaBoostR2,10,0.1,1,9.818811097561904,6.891205135090218,10.404376510705923,6.650687860221162
0,1,Dgv,95,TradaBoostR2,10,0.1,2,12.188579477666714,8.077727914112542,14.405821022653386,8.322430207323803
0,2,Volume,190,TradaBoostR2,50,0.5,5,166.8235769354117,102.53057334025422,193.04617164348298,107.75795978035505
0,2,Volume,95,TradaBoostR2,50,1.0,2,174.48009114549401,97.69098413613372,221.81187462690943,110.753661868745
0,1,Volume,950,TradaBoostR2,50,0.5,3,86.59955349833379,59.27935193980658,78.85443543572413,53.45789742535986
0,1,Dgv,95,TradaBoostR2,10,0.1,3,14.464048073084633,8.880767294827892,16.735023549711006,9.268067944679053
0,3,Volume,285,TradaBoostR2,50,1.0,4,1840.956032523148,184.05572248782443,228.09088131373275,122.71540108967548
0,1,Volume,570,TradaBoostR2,50,0.5,4,91.7651809584922,60.84682190706697,106.85267318909644,66.21178438316393
0,1,Volume,760,TradaBoostR2,50,0.5,2,86.90951838031793,61.89589451815909,89.6605652473912,58.64845962710826
0,1,Volume,285,TradaBoostR2,50,1.0,4,109.62712912668474,72.83707496217983,115.73051265553957,76.63158258732439
0,1,Volume,855,TradaBoostR2,50,0.5,2,84.93426457483908,60.23185215163331,82.75911449409031,56.318077377317316
0,2,Volume,950,TradaBoostR2,50,0.5,1,90.62831402764441,67.58003219600668,97.30286733254289,69.61144815676836
0,1,Dgv,95,TradaBoostR2,10,0.1,4,11.819802710256427,7.5247591256788535,12.435264899372838,7.6872368601070855
0,2,Volume,190,TradaBoostR2,50,1.0,1,96.52833808164928,70.78998858436243,107.56270215476542,73.72854061412205
0,3,Volume,95,TradaBoostR2,50,1.0,5,339.4752126633921,136.64041381400375,272.1787022503422,128.0934455742555
0,2,Volume,285,TradaBoostR2,50,1.0,3,137.8233290235605,85.96633767217376,113.02053579725012,76.3197049492056
0,1,Volume,380,TradaBoostR2,50,0.5,5,1806.8804728662615,609.4640047830246,2144.451259371552,567.4384366268988
0,3,Dgv,95,TradaBoostR2,10,0.1,1,8.005267003914984,5.771602140382115,22.11008048291784,6.844059323493329
0,1,Dgv,95,TradaBoostR2,10,0.1,5,14.418386464293093,9.849761673548134,15.664512725799254,9.843488012218552
0,3,Volume,475,TradaBoostR2,50,0.5,4,142.79029385897292,87.36273585195053,130.3455968735082,81.82848556043378
0,2,Volume,760,TradaBoostR2,50,0.5,3,84.6426431689975,58.02083986453852,86.96986460135636,59.89367512563667
0,2,Volume,665,TradaBoostR2,50,0.5,4,86.79395172481377,58.39412409884569,87.7267725771327,58.728390147907085
0,3,Dgv,95,TradaBoostR2,10,0.1,2,12.00585505640101,6.7117142295972645,11.332542869932386,6.619450080151211
0,1,Dgv,95,TradaBoostR2,10,0.5,1,10.723177534176225,7.164330496252429,10.91540521275279,7.0895110279016285
0,1,Volume,475,TradaBoostR2,50,0.5,5,443.58263457589516,145.34249092798814,685.3205790384751,191.53409083116696
0,1,Volume,190,TradaBoostR2,50,1.0,4,238.66778175631953,131.48296354856146,352.00796080403336,149.57480968181503
0,3,Volume,380,TradaBoostR2,50,1.0,4,117.61810507969233,72.18641527738134,138.78985054098214,88.17883047065664
0,1,Dgv,95,TradaBoostR2,10,0.5,2,11.768835626053392,8.190773739329524,12.67215452449231,7.85029856429186
0,3,Dgv,95,TradaBoostR2,10,0.1,3,12.261840824208834,7.424151028549916,11.823076720992649,7.366915439829272
0,2,Volume,190,TradaBoostR2,50,1.0,2,106.73006762123585,71.96087978266978,123.25610234644986,77.01098234281986
0,2,Volume,950,TradaBoostR2,50,0.5,2,84.93584724392919,60.38808087450059,91.65615508322989,64.24982493666224
0,1,Volume,665,TradaBoostR2,50,0.5,4,92.79492139262767,60.48720993333461,88.43808944381789,56.47341988104541
0,1,Volume,380,TradaBoostR2,50,1.0,1,89.29788484716745,64.84579898699401,91.30988775960614,62.7357049504171
0,1,Dgv,95,TradaBoostR2,10,0.5,3,11.699457428896583,7.552801429257386,10.604575248614394,7.176680270860484
0,2,Volume,95,TradaBoostR2,50,1.0,3,231.81315323713073,121.7864336616321,473.4947249403369,156.1641050743731
0,1,Volume,475,TradaBoostR2,50,1.0,1,98.46110464331288,73.1018249879979,95.0740340047243,69.44388064411241
0,3,Dgv,95,TradaBoostR2,10,0.1,4,16.315774715411784,9.32624240063079,17.445785250777256,10.195523881595552
0,2,Volume,475,TradaBoostR2,50,0.5,4,133.77901733873242,79.2024987353701,128.16007052955274,75.83320917920415
0,1,Volume,760,TradaBoostR2,50,0.5,3,109.9014313596932,66.33216915388965,140.1228853367465,67.66953954316831
0,1,Dgv,95,TradaBoostR2,10,0.5,4,10.3991498022848,7.264391446678651,14.29776962519852,7.796205964790499
0,1,Volume,855,TradaBoostR2,50,0.5,3,82.67879429151171,57.14391766270149,78.80838588554016,54.372922151909705
0,3,Dgv,95,TradaBoostR2,10,0.1,5,14.503421361941006,9.976553167869639,15.596156391073906,9.882146700320659
0,3,Dgv,95,TradaBoostR2,10,0.5,1,8.519918399403116,5.929944211277989,10.941406895802924,6.439837621034921
0,1,Dgv,95,TradaBoostR2,10,0.5,5,52.303703828954994,17.30076475681917,62.09636119315395,18.771638075557682
0,1,Volume,950,TradaBoostR2,50,0.5,4,92.08690614037577,61.26337317408829,81.08076526752785,53.744369068756335
0,3,Dgv,95,TradaBoostR2,10,0.5,2,17.625308268324662,8.012340168364847,47.30983616343359,12.292737284515153
0,1,Dgv,95,TradaBoostR2,10,1.0,1,12.431314202548807,8.959156620643235,12.218665013815844,8.536583474193321
0,1,Volume,380,TradaBoostR2,50,1.0,2,94.33978850616505,65.30092682418763,102.74041949850229,64.27128286877394
0,3,Volume,190,TradaBoostR2,50,1.0,5,198.77780367325016,121.17279512752894,558.0801385627211,165.0014442885885
0,1,Volume,475,TradaBoostR2,50,1.0,2,84.71493019095566,59.19347920590987,81.09733458512778,54.48939396667454
0,3,Dgv,190,TradaBoostR2,10,0.1,1,7.638266687770859,5.595128058372043,7.586656039881935,5.322517997714312
0,1,Dgv,95,TradaBoostR2,10,1.0,2,11.069529593679185,7.718948101410058,11.717614580464902,7.5115386503378545
0,2,Volume,570,TradaBoostR2,50,0.5,5,166.70142012431518,98.53922923511848,244.1762230635231,124.01510857335828
0,3,Dgv,95,TradaBoostR2,10,0.5,3,17.9715058962823,8.27278296379928,23.293705659916764,9.135916641738525
0,2,Volume,380,TradaBoostR2,50,0.5,5,195.2454133927376,111.98148586027763,199.8322756116784,114.66095334696506
0,2,Volume,855,TradaBoostR2,50,0.1,5,90.672191301191,57.05928626169993,98.9750011119188,62.73187152273866
0,3,Dgv,190,TradaBoostR2,10,0.1,2,18.430065147571526,6.735160976930027,8.833033248933631,5.905694738715116
0,2,Volume,190,TradaBoostR2,50,1.0,3,222.49017921188093,124.81460506054572,236.5807094330957,136.51433339348623
0,2,Volume,285,TradaBoostR2,50,1.0,4,255.096756462291,125.0899364506623,261.8795227571457,129.14552700077417
0,1,Dgv,95,TradaBoostR2,10,1.0,3,52.87413419983611,23.40412801695593,56.31683365238396,23.169029568133226
0,2,Volume,950,TradaBoostR2,50,0.5,3,80.66408937992485,58.66485528077694,89.2690195937396,60.95396864748667
0,3,Dgv,190,TradaBoostR2,10,0.1,3,67.24709178284922,23.489064946175077,50.0395357555118,22.681632782224277
0,3,Dgv,95,TradaBoostR2,10,0.5,4,19.211839985523863,8.080637971646453,15.8520081953676,8.656035502562947
0,3,Volume,285,TradaBoostR2,50,1.0,5,327.13400277134565,155.10176642100546,302.08373457062015,161.02274649386538
0,3,Dgv,285,TradaBoostR2,10,0.1,1,9.649544757323044,6.161180043684581,8.896345776709778,5.744947659673877
0,1,Volume,285,TradaBoostR2,50,1.0,5,737.4324922269326,228.52620165939686,1132.803471326351,320.49739257814707
0,1,Volume,570,TradaBoostR2,50,0.5,5,122.79307446931192,76.88540290804052,115.91299223562596,73.5406835885339
0,2,Volume,570,TradaBoostR2,50,1.0,1,94.37902674005036,68.20724949586052,102.39986980729688,69.07951924006221
0,1,Dgv,285,TradaBoostR2,10,0.1,1,7.868533128360563,5.493544550348136,7.021345255776525,4.972934912661976
0,2,Volume,760,TradaBoostR2,50,0.5,4,97.7090787575778,62.85702365432886,104.98567875051307,64.37071423265424
0,2,Volume,380,TradaBoostR2,50,1.0,1,88.05313879482992,64.66340066436453,96.79661806607116,69.6454424926691
0,3,Dgv,285,TradaBoostR2,10,0.1,2,11.996548498841479,7.20316250452259,11.825085236343188,7.167910863387145
0,1,Dgv,95,TradaBoostR2,10,1.0,4,15.889100490776714,10.011023699224959,17.28285046637008,10.24409262039279
0,3,Dgv,190,TradaBoostR2,10,0.1,4,25.495907998681208,13.470049262603476,28.290424835991892,14.185091103532217
0,2,Volume,855,TradaBoostR2,50,0.5,1,92.5136168639185,69.20082420290724,98.03294811032067,70.17373656749834
0,1,Dgv,285,TradaBoostR2,10,0.1,2,8.19297841742692,5.704786287576918,7.759088676892137,5.384705010570333
0,3,Dgv,95,TradaBoostR2,10,0.5,5,49.4205453256883,13.144892314142504,20.344700102603365,9.842359654010872
0,2,Volume,95,TradaBoostR2,50,1.0,4,308.65026639026627,148.16206310775524,354.63850066769794,157.03178346435362
0,3,Dgv,285,TradaBoostR2,10,0.1,3,40.64469052820912,11.541715866761955,43.617525200072144,13.856052993257032
0,3,Dgv,95,TradaBoostR2,10,1.0,1,11.791192395280568,7.970135861970927,11.797715020035795,7.9127566677190755
0,1,Dgv,285,TradaBoostR2,10,0.1,3,19.021284662831697,9.90787128907714,17.17932939993889,9.782740159680422
0,1,Volume,570,TradaBoostR2,50,1.0,1,96.83409312993311,71.63575181980048,99.67377288516803,68.99962964323868
0,3,Dgv,95,TradaBoostR2,10,1.0,2,9.81761526266376,6.525684057108127,12.699441998950316,7.790401188384923
0,3,Dgv,190,TradaBoostR2,10,0.1,5,16.521900950318862,10.283047443958068,18.329219589127874,11.405663942822645
0,1,Dgv,95,TradaBoostR2,10,1.0,5,29.996762624116688,15.187647421253406,37.496930837589154,18.138292999620216
0,1,Volume,475,TradaBoostR2,50,1.0,3,111.3602172372329,69.82544485114754,167.34660217661153,74.65607216951872
0,3,Dgv,190,TradaBoostR2,10,0.5,1,9.322932671680842,6.503510766693982,9.444736826542597,6.32223689429762
0,3,Dgv,285,TradaBoostR2,10,0.1,4,25.27751820534941,12.493311622258188,106.4119357043148,19.542431916542924
0,1,Volume,380,TradaBoostR2,50,1.0,3,118.40181843257875,78.64591497419106,126.92408632062387,77.23939095746768
0,3,Volume,380,TradaBoostR2,50,1.0,5,161.07408615567928,102.11635908047157,205.50754912950848,115.13653966881063
0,1,Dgv,285,TradaBoostR2,10,0.1,4,34.11756805694204,14.127244716464201,28.109555070012664,13.512863429304447
0,3,Dgv,95,TradaBoostR2,10,1.0,3,58.16387355988739,10.714185457619914,115.38514838382845,19.222649899190085
0,1,Volume,190,TradaBoostR2,50,1.0,5,268.35282835027107,143.853705634409,958.8481823948383,219.58619922332846
0,1,Dgv,95,TradaBoostR2,20,0.1,1,10.054809894336213,7.018938891496773,10.713566210823073,6.8007172030636704
0,3,Volume,475,TradaBoostR2,50,0.5,5,120.45237206937267,77.05586041037893,116.02922450514312,76.78878544434687
0,2,Volume,665,TradaBoostR2,50,0.5,5,96.5465313982885,63.09941996014103,92.14037467467313,64.20368551484238
0,3,Dgv,190,TradaBoostR2,10,0.5,2,9.986264742023724,6.491120016308747,10.907108323743783,6.594460069329681
0,3,Dgv,380,TradaBoostR2,10,0.1,1,11.729978299065248,6.353715479515725,9.590763601449456,5.758753493567078
0,1,Volume,855,TradaBoostR2,50,0.5,4,114.34911396925905,70.47572303131213,102.32056655160655,64.1995056594904
0,1,Volume,760,TradaBoostR2,50,0.5,4,88.2105291518141,58.82461932174488,85.08178160060363,57.588735412796346
0,1,Dgv,190,TradaBoostR2,10,0.1,1,9.045154786599076,6.158686988968222,8.005445456748975,5.583537426637544
0,2,Volume,570,TradaBoostR2,50,1.0,2,89.26717743200943,64.18297155772937,100.03283570666113,65.02946126013605
0,2,Volume,380,TradaBoostR2,50,1.0,2,883.2013887226456,196.84968677925968,456.3871593962254,162.0398340425524
0,3,Dgv,380,TradaBoostR2,10,0.1,2,17.957963501990957,8.058854888145063,29.667676419219447,8.976430411611895
0,1,Dgv,190,TradaBoostR2,10,0.1,2,30.563171927488764,12.812104279902963,35.30698560279083,13.905607215129885
0,1,Dgv,95,TradaBoostR2,20,0.1,2,10.243023243992452,7.198097208487957,11.256097867147922,6.988376055523149
0,3,Dgv,190,TradaBoostR2,10,0.5,3,9.968987726423256,6.252506047856469,8.527448314484833,5.765699311544313
0,3,Dgv,95,TradaBoostR2,10,1.0,4,16.496353722783063,8.27501757329414,34.39963941117078,11.78025608246203
0,3,Dgv,285,TradaBoostR2,10,0.1,5,47.41583228091972,19.131801559938857,39.383917617117326,18.66129410086781
0,1,Dgv,285,TradaBoostR2,10,0.1,5,18.970469711214253,8.952210397576561,24.683922756766606,9.600443774528458
0,2,Volume,855,TradaBoostR2,50,0.5,2,88.15296697624996,64.34668249955838,95.81836748055957,66.95518145935023
0,3,Dgv,285,TradaBoostR2,10,0.5,1,12.795005840981059,8.952730339060363,12.329877605531545,8.301040383972456
0,3,Dgv,380,TradaBoostR2,10,0.1,3,89.17926396838287,11.581490594467017,20.46679432122506,8.43185873398742
0,1,Dgv,190,TradaBoostR2,10,0.1,3,16.452731440633283,9.62245774270485,14.526800044253795,8.938856352626857
0,1,Dgv,285,TradaBoostR2,10,0.5,1,8.775014652839213,6.184579400493679,8.400761676676655,6.200117425830418
0,3,Volume,475,TradaBoostR2,50,1.0,1,98.29567373719519,69.61695366913152,93.88260908115538,68.46815156195656
0,2,Volume,665,TradaBoostR2,50,1.0,1,86.74614043056671,65.31628849305864,96.43770432313678,68.52575513053529
0,1,Volume,665,TradaBoostR2,50,0.5,5,101.08941963331814,67.45565534741012,103.63328142768063,66.62955227861062
0,3,Dgv,285,TradaBoostR2,10,0.5,2,8.540726712914774,6.151457780672321,10.299536936134418,6.066373474270931
0,1,Volume,570,TradaBoostR2,50,1.0,2,86.24700496234838,61.20727488028624,85.0833153542823,56.70394599458175
0,1,Dgv,285,TradaBoostR2,10,0.5,2,9.389960582184761,6.255366065345348,9.44096581201154,5.720433210385272
0,3,Dgv,190,TradaBoostR2,10,0.5,4,20.71733825378823,10.6623660840734,18.944203554870366,10.0463943191934
0,2,Volume,190,TradaBoostR2,50,1.0,4,154.208284654622,95.89642182760569,216.5082135649904,119.90511796174543
0,1,Dgv,95,TradaBoostR2,20,0.1,3,14.47335448683514,8.890183093520239,16.66797581312086,9.228451369151058
0,3,Dgv,380,TradaBoostR2,10,0.1,4,38.29451800568565,13.887401966067939,34.10953551572296,12.126782602282118
0,1,Dgv,190,TradaBoostR2,10,0.1,4,11.712169276983023,7.8675708858318485,12.30730718555452,7.376070309255076
0,3,Dgv,95,TradaBoostR2,10,1.0,5,55.9633470879298,17.98848545255513,37.844078601999165,16.728502516570153
0,3,Dgv,285,TradaBoostR2,10,0.5,3,36.410169750635276,10.132218171386379,35.98987431659671,11.058073394522614
0,1,Dgv,285,TradaBoostR2,10,0.5,3,10.930775787378701,7.176325194138078,11.571301675291432,7.113214214996417
0,2,Volume,475,TradaBoostR2,50,0.5,5,136.5048135547542,81.30284493074903,142.0933195210465,84.88836426430399
0,3,Dgv,95,TradaBoostR2,20,0.1,1,8.24995662473759,5.735010091867464,8.121527159150245,5.5986292203974815
0,1,Volume,665,TradaBoostR2,50,1.0,1,99.16381195292347,73.96915391729333,100.26805381276705,70.42022359560005
0,3,Dgv,380,TradaBoostR2,10,0.1,5,12.595021370712653,8.453105858425033,14.00849335347594,8.595983956104964
0,3,Dgv,285,TradaBoostR2,10,0.5,4,12.345677324213847,7.108465612905547,13.434781374527962,7.2082896115914314
0,3,Dgv,190,TradaBoostR2,10,0.5,5,117.27145758453484,22.026603210284108,69.3447003795873,16.825931649033553
0,2,Volume,950,TradaBoostR2,50,0.5,4,84.56003793750281,57.30519333696801,81.03592692236064,54.85024639840878
0,1,Dgv,190,TradaBoostR2,10,0.1,5,11.304529860145974,7.599447073118277,11.195962370170367,7.386133797288789
0,3,Dgv,380,TradaBoostR2,10,0.5,1,11.804736866279374,8.250321603654234,11.834366021345419,7.916223413632873
0,1,Dgv,285,TradaBoostR2,10,0.5,4,395.76099168594425,53.84296023946944,763.0559787443408,100.97056827065751
0,3,Dgv,190,TradaBoostR2,10,1.0,1,15.210819803745293,9.03432708164073,12.32079142745264,8.53209291397559
0,3,Dgv,95,TradaBoostR2,20,0.1,2,9.884617776145324,6.378539618797413,10.339492725879227,6.204937561094875
0,1,Dgv,190,TradaBoostR2,10,0.5,1,8.846897923264844,6.382361194383689,9.048618518693006,6.052909067342568
0,1,Dgv,95,TradaBoostR2,20,0.1,4,10.905417028289149,7.878822476476108,12.812694250004848,8.31741516324682
0,3,Dgv,380,TradaBoostR2,10,0.5,2,19.66152759256067,7.56899084456751,27.71495714837529,8.178345238700725
0,3,Volume,475,TradaBoostR2,50,1.0,2,105.64636694346343,68.43427627594689,92.16210570632649,66.30050057472866
0,2,Volume,475,TradaBoostR2,50,1.0,1,97.7850252034588,70.51585103904479,103.23268062132796,71.85172238960148
0,3,Dgv,190,TradaBoostR2,10,1.0,2,31.808140723106757,10.63187748939994,13.208204424000781,8.6829115573834
0,2,Volume,665,TradaBoostR2,50,1.0,2,83.63055506398963,61.73756187974849,87.95197458965364,63.04301056711484
0,1,Dgv,190,TradaBoostR2,10,0.5,2,8.415929221454535,5.770402259730593,8.237701844650598,5.42075632083296
0,1,Volume,950,TradaBoostR2,50,0.5,5,96.141052155991,63.34121827454852,85.8468323114245,56.48350901023717
0,2,Volume,570,TradaBoostR2,50,1.0,3,85.51455079454149,60.3866692960251,87.13440517219269,58.49419382376526
0,2,Volume,380,TradaBoostR2,50,1.0,3,96.66296349797426,65.07793305105292,126.86977955842745,68.88571040604833
0,2,Volume,285,TradaBoostR2,50,1.0,5,158.5130660881924,94.58517665716143,215.8386440311791,103.97538612775278
0,3,Dgv,380,TradaBoostR2,10,0.5,3,12.568623121157074,6.847757824339041,14.918163231592981,7.101065829471188
0,2,Dgv,285,TradaBoostR2,10,0.1,1,8.679354573232631,5.9958736531579495,9.646354621105653,6.300811970603057
0,1,Volume,475,TradaBoostR2,50,1.0,4,107.43907047157782,70.07406929240229,120.2778479077587,66.1272861173373
0,3,Dgv,285,TradaBoostR2,10,0.5,5,36.511656890440584,10.080726907643077,22.210017485393315,9.539293887317827
0,1,Dgv,190,TradaBoostR2,10,0.5,3,11.04128468471701,7.23409710029987,11.442796362301472,6.709161061350949
0,3,Dgv,190,TradaBoostR2,10,1.0,3,12.306424971689871,7.400761586967466,14.62363200108306,7.731026831826534
0,3,Dgv,95,TradaBoostR2,20,0.1,3,151.20308991780004,23.181922594467395,102.16561478542013,21.093085360569177
0,3,Dgv,285,TradaBoostR2,10,1.0,1,16.317143595747478,10.559139424450672,14.314390420932105,9.790914186058085
0,2,Dgv,285,TradaBoostR2,10,0.1,2,18.961679588248554,7.742903698611208,19.302688031130085,8.85130880622034
0,1,Volume,380,TradaBoostR2,50,1.0,4,144.77109812488678,91.71856170726188,156.2270715659523,92.38753120727216
0,1,Dgv,285,TradaBoostR2,10,0.5,5,20.906858399432544,12.916126276157579,25.08589360511655,12.775836913849353
0,2,Volume,855,TradaBoostR2,50,0.5,3,87.0532429224884,58.94355134683583,85.44880598487225,58.38161795696823
0,1,Dgv,285,TradaBoostR2,10,1.0,1,9.62363606627356,6.926250279872245,9.723375922986117,7.086422808917431
0,3,Dgv,285,TradaBoostR2,10,1.0,2,13.246586352917156,7.711655323827949,12.269868922704292,7.421118466982673
0,3,Dgv,380,TradaBoostR2,10,0.5,4,13.45939235693045,6.8667301851351406,16.523708501007256,7.764479086932885
0,1,Volume,570,TradaBoostR2,50,1.0,3,137.31403923831587,75.48444752171888,146.16046865040883,81.39372650367585
0,2,Dgv,285,TradaBoostR2,10,0.1,3,39.86628005541679,15.579586114097083,41.967700368095805,18.19018463458103
