,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,rmse,mae
270,16,6,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.5990568862009824,1.2360630302235631
271,16,6,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5823521957058932,1.2206655884705697
272,16,6,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.6374341443499079,1.2899840297330358
273,16,6,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.6488606938596209,1.3008156696734157
274,16,6,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.6295642030523103,1.2759567357717008
275,16,6,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.626317264104525,1.2736270139648964
276,16,6,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5898460562608066,1.2439487026629557
277,16,6,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.5557178144430477,1.2331180786776685
278,16,6,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.635827320522343,1.290264714123468
279,16,6,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.5744116595948423,1.250548610057942
280,16,6,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.6394348402778676,1.289347299407456
281,16,6,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.6646146793695247,1.3166975625998798
282,16,6,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.5897392747543826,1.2418470832981137
283,16,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.5702524627155978,1.2250929942251418
284,16,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.6589443679608145,1.2997242977474293
285,16,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.6367161151439433,1.2890754306232233
286,16,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.599013170605545,1.2510744765724857
287,16,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.5770828352308006,1.2402453117635688
288,17,2,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7127284708383244,1.3643790861264378
289,17,2,LSTransferTreeBoost,0.05,1,1,0.01,0.9,4.1534707287732555,3.401214298993053
290,17,2,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7280540498121582,1.3738653796345281
291,17,2,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.7201600977267983,1.3695372404153283
292,17,2,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.6949869376004425,1.3477445847354654
293,17,2,LSTransferTreeBoost,0.05,1,2,0.01,0.9,3.903537503138713,3.1882099570630467
294,17,2,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.666615317636734,1.339019057132192
295,17,2,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.6815047411563644,1.3507187524987063
296,17,2,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.6115306962875997,1.2825742321834228
297,17,2,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.6508010498920027,1.3052707900427576
298,17,2,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.8451484263130815,1.5019068551499324
299,17,2,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.78253867341468,1.4506253170304728
300,17,2,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.6407525909983331,1.2956234348252107
301,17,2,LSTransferTreeBoost,0.05,2,2,0.01,0.9,3.8264756368869652,3.132024469137118
302,17,2,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.6543055080536573,1.3247130603169162
303,17,2,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.6636151715610994,1.3286366022176759
304,17,2,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.7509786994665069,1.3870305020619909
305,17,2,LSTransferTreeBoost,0.1,1,1,0.01,0.9,4.183109552208722,3.4354535846782968
306,17,2,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.7289761667192889,1.3785140591386216
307,17,2,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.6978397442315674,1.3514466353256003
308,17,2,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.67934587438196,1.3346158278146318
309,17,2,LSTransferTreeBoost,0.1,1,2,0.01,0.9,4.0812207766588156,3.341196945320247
310,17,2,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.654563748534566,1.3282304902360473
311,17,2,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.695222079388936,1.3595296414769582
312,17,2,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.618321071470042,1.2854831801509705
313,17,2,LSTransferTreeBoost,0.1,2,1,0.01,0.9,4.042843878614138,3.340607044939379
314,17,2,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.6367968678973328,1.3139279528729406
315,17,2,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7485000527656227,1.4161002793361364
316,17,2,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.5904298820969653,1.2691665228986322
317,17,2,LSTransferTreeBoost,0.1,2,2,0.01,0.9,3.9090536101436446,3.205605877675639
318,17,2,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.6297724158238767,1.3042320056594952
319,17,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.6373672136160549,1.302121025299994
320,17,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7160108863422077,1.3705580539396847
321,17,4,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6938767212442722,1.3507451639555716
322,17,4,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7139824698139392,1.3658791827282184
323,17,4,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.6959839828890786,1.3516500614059894
324,17,4,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.7002946280672813,1.355592539637109
325,17,4,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.7039559971960558,1.3607103419783488
326,17,4,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.686769757248796,1.346053554928781
327,17,4,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.6939908258199259,1.3580416394528678
328,17,4,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.7557183122412061,1.4013156176061803
329,17,4,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7276521900207642,1.3827812267450215
330,17,4,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.689133601080947,1.345649496166724
331,17,4,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7081923368389844,1.3595748398253473
332,17,4,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.6677554613836418,1.3304987944722457
333,17,4,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.7028472953860208,1.3585981332373598
334,17,4,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.6851601275776513,1.3445530585030179
335,17,4,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.6687707373963794,1.3349487452342903
336,17,4,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.7069701526144547,1.3617812284978528
337,17,4,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.697115120960253,1.3545953831436095
338,17,4,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.7037626194185012,1.3579316468220222
339,17,4,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.6929559141814077,1.3503988441679007
340,17,4,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.7039316793041022,1.3619907179073334
341,17,4,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.6902989555459622,1.347084232129409
342,17,4,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.6979108515671397,1.358422948387079
343,17,4,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.6869359997199898,1.34490596309097
344,17,4,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.7292864466411657,1.385941814937002
345,17,4,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.7217123531454461,1.3815359193090253
346,17,4,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.7055891009608053,1.3613973698242803
347,17,4,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7239371517117883,1.378906936709048
348,17,4,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.6863971720406996,1.3473635935261112
349,17,4,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.7269940103194752,1.3840929217928661
350,17,4,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.6665794018731084,1.3300694943253322
351,17,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.701783978112096,1.362004952456098
352,17,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7022068248801554,1.354931915792938
353,17,6,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.7359050510106828,1.3779703117579125
354,17,6,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6975337882228272,1.3517302538862719
355,17,6,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.7014433067047297,1.3525574511532752
356,17,6,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.6663963984468546,1.3352016879692792
357,17,6,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.6717182914372513,1.3384298662376757
358,17,6,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.7022530081526286,1.3649991234775571
359,17,6,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.669405107015124,1.3392769617142726
360,17,6,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.770597043005087,1.410062903502206
361,17,6,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7874868686032321,1.4296101655490545
362,17,6,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.7333351570143471,1.3723275840269502
363,17,6,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7490109045906477,1.3871607320015829
364,17,6,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.657032254186561,1.3265808628661366
365,17,6,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.6649694311905894,1.330860647127628
366,17,6,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.6721442986672925,1.3336247693079053
367,17,6,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.654625123160133,1.3205967961917258
368,17,6,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.6987575575324125,1.3537485483866398
369,17,6,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.7089192432864757,1.3607020526321238
370,17,6,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.6999135917955395,1.354023974122244
371,17,6,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.7061952631787642,1.358497629882757
372,17,6,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.6626804704342901,1.3286305488613985
373,17,6,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.6519652305437933,1.3300182904363869
374,17,6,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.6842659249263499,1.349372167519923
375,17,6,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.68552940007845,1.3493057438638731
376,17,6,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.7839867093744983,1.4230970920435457
377,17,6,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.7689943373440262,1.4135502024910997
378,17,6,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.7111430161615817,1.360549799605345
379,17,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7840359166471629,1.4207850732416838
380,17,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.653053964494296,1.3189834479003575
381,17,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.6573189898562313,1.3247687715946208
382,17,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.6621261080024696,1.3226785793996851
383,17,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.6908754350827404,1.351568424052438
384,18,2,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5456404326127786,1.240695871284055
385,18,2,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5688343329251186,1.253848514253992
386,18,2,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5725690278581002,1.254397544375832
387,18,2,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5766539177282788,1.2578833230073978
388,18,2,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.577316626878199,1.2594141851895497
389,18,2,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5520903582596033,1.2414769471581946
390,18,2,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.5585948842215893,1.244366513883958
391,18,2,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.5672068037764715,1.2510492227056118
392,18,2,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.6341605085373168,1.3275909852849495
393,18,2,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.557877453060048,1.2684784117034573
394,18,2,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.9500834326662768,1.5952940175385497
395,18,2,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.9104555972917174,1.5681544389807656
396,18,2,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.6765025967032878,1.3573589450239596
397,18,2,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.6515209753501343,1.3424248601891846
398,18,2,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.7867101632943792,1.4376566633440375
399,18,2,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.7058861266336907,1.3663193719328206
400,18,2,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5604544064536483,1.2562980033568338
401,18,2,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.5659803821183573,1.2564909083601046
402,18,2,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.549788292777647,1.2395542762779714
403,18,2,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.5765357563177576,1.2562876686639939
404,18,2,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5941375502804005,1.2727803677044836
405,18,2,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.562489945764836,1.2477520432929192
406,18,2,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5947876621103472,1.273691529398966
407,18,2,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.5661542641131414,1.2484759085802262
408,18,2,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.6039499126455838,1.3110143084015704
409,18,2,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.5252989863226274,1.2441070157038558
410,18,2,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.8634619083120372,1.536291072661454
411,18,2,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7440274107338907,1.4306853389510605
412,18,2,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.595353194573977,1.2917192161740132
413,18,2,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.6001736444638153,1.3030446031935026
414,18,2,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.7654938566303375,1.4253577184207151
415,18,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.7522391734272544,1.42427326328026
416,18,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5598155579711244,1.2465927422985947
417,18,4,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5602404582994662,1.2452211285712587
418,18,4,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5654220470856206,1.2499404166385066
419,18,4,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5438533513094315,1.2360424276464486
420,18,4,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5931902995871763,1.270705576939275
421,18,4,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5785412058533697,1.261305871033219
422,18,4,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.5713560971418385,1.2559180505409167
423,18,4,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.5669572822715574,1.2506702255236053
424,18,4,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.7165521995686865,1.402047218815344
425,18,4,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7028508663698783,1.3847318381502556
426,18,4,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.872929844094305,1.553655211072201
427,18,4,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.8008578560188093,1.487180945929868
428,18,4,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.631377189348945,1.3063118520704642
429,18,4,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.6220711923361366,1.2987022214661328
430,18,4,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.792989104987952,1.4515791651237488
431,18,4,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.759478254636346,1.4221515096030113
432,18,4,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5820530508851636,1.263575713091795
433,18,4,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.615438380001257,1.2894676818742044
434,18,4,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.5701646292567883,1.2530130902386418
435,18,4,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.5509467102435033,1.2406403330849343
436,18,4,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5763412734188924,1.25796656706919
437,18,4,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.582083649526208,1.2644381955997142
438,18,4,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5841415518316992,1.2676225710239406
439,18,4,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.5895334738648748,1.2755940861862005
440,18,4,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.690213387377106,1.3689481113535311
441,18,4,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.6567715791367223,1.3409596748164176
442,18,4,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.8469763867545281,1.5248371477638194
443,18,4,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7409752960984255,1.4285983151222357
444,18,4,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.6412656795553466,1.3099334991666305
445,18,4,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.622364182075741,1.2976344826148378
446,18,4,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.6937391953588399,1.367500162610761
447,18,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.7132608432515208,1.3783492885174047
448,18,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5598155579711244,1.2465927422985947
449,18,6,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5602404582994662,1.2452211285712587
450,18,6,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5654220470856206,1.2499404166385066
451,18,6,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5438533513094315,1.2360424276464486
452,18,6,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5931902995871763,1.270705576939275
453,18,6,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5785412058533697,1.261305871033219
454,18,6,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.5713560971418385,1.2559180505409167
455,18,6,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.5669572822715574,1.2506702255236053
456,18,6,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.613630854711432,1.2847651828037674
457,18,6,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.606717135448294,1.2793794438206574
458,18,6,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.5566027877407287,1.2494500430572169
459,18,6,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.5863500087076796,1.2660136298060403
460,18,6,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.6071038996540064,1.2829293028785014
461,18,6,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.6332047363968756,1.2998018780528333
462,18,6,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.6020287378065818,1.27957047293909
463,18,6,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5855234527312536,1.266184798504208
464,18,6,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5820530508851636,1.263575713091795
465,18,6,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.615438380001257,1.2894676818742044
466,18,6,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.5701646292567883,1.2530130902386418
467,18,6,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.5509467102435033,1.2406403330849343
468,18,6,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5763412734188924,1.25796656706919
469,18,6,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.582083649526208,1.2644381955997142
470,18,6,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.5841415518316992,1.2676225710239406
471,18,6,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.5895334738648748,1.2755940861862005
472,18,6,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.5928335166251797,1.2723177522283218
473,18,6,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.6258781100343105,1.2941970116922172
474,18,6,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.565835659865181,1.2520052662727457
475,18,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.5912210744598378,1.2690427005361216
476,18,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.618450687755776,1.2927425083978887
477,18,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.6123687159833968,1.2847557133094105
478,18,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.6251516073397243,1.3043217301482144
479,18,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.629408908454112,1.3001297524492161
