,seed,method,d,v,target_tree_size,rmse,mae
247,12,xgboost_naive_transfer,3,0.15,5,1.673780121405644,1.328440768300255
248,12,xgboost,3,0.15,6,2.1972274828756566,1.7374453635922533
249,12,xgboost_naive_transfer,3,0.15,6,1.7279185760299558,1.3712387363737126
250,12,xgboost,3,0.15,7,2.1660939324403614,1.7235024958219283
251,12,xgboost_naive_transfer,3,0.15,7,1.7483407360324545,1.354745749429874
252,13,xgboost,3,0.005,1,2.400438184096767,1.909231893032776
253,13,xgboost_naive_transfer,3,0.005,1,3.528178442687729,2.966871326958889
254,13,xgboost,3,0.005,2,2.04403940045304,1.6377085956679374
255,13,xgboost_naive_transfer,3,0.005,2,2.224149664612111,1.858893765311809
256,13,xgboost,3,0.005,3,2.0499369538817436,1.640414492465688
257,13,xgboost_naive_transfer,3,0.005,3,1.5277850387983942,1.2703952159800598
258,13,xgboost,3,0.005,4,2.243013001756274,1.7723061224197008
259,13,xgboost_naive_transfer,3,0.005,4,1.1315475992907016,0.9222402739744249
260,13,xgboost,3,0.005,5,2.5899124877654827,2.056477765374049
261,13,xgboost_naive_transfer,3,0.005,5,1.0270613898596317,0.8219829607238743
262,13,xgboost,3,0.005,6,2.7432896068475396,2.207741203602117
263,13,xgboost_naive_transfer,3,0.005,6,1.0037024584321617,0.7883077838236843
264,13,xgboost,3,0.005,7,2.9343331370122407,2.346672427994059
265,13,xgboost_naive_transfer,3,0.005,7,1.0357845221429252,0.8146483483033342
266,13,xgboost,3,0.01,1,1.993187164322914,1.5805181121148493
267,13,xgboost_naive_transfer,3,0.01,1,2.3902706176016406,1.9949397748794235
268,13,xgboost,3,0.01,2,1.9588637549165848,1.5576368099281976
269,13,xgboost_naive_transfer,3,0.01,2,1.2287362540806865,1.023786037141727
270,13,xgboost,3,0.01,3,2.0128826770345003,1.609937002908796
271,13,xgboost_naive_transfer,3,0.01,3,0.9190607976286147,0.743354395562132
272,13,xgboost,3,0.01,4,2.4410296020693223,1.9325195292791113
273,13,xgboost_naive_transfer,3,0.01,4,0.8597708800836646,0.673030846546164
274,13,xgboost,3,0.01,5,2.5824016768224904,2.0482160122931963
275,13,xgboost_naive_transfer,3,0.01,5,0.911209583993599,0.7102638676922285
276,13,xgboost,3,0.01,6,2.7525814998243807,2.21377688942249
277,13,xgboost_naive_transfer,3,0.01,6,0.9561875358686712,0.7460657324031515
278,13,xgboost,3,0.01,7,2.937817735527368,2.350613362904387
279,13,xgboost_naive_transfer,3,0.01,7,1.0295358632678757,0.8031106049654937
280,13,xgboost,3,0.02,1,1.8095189338724718,1.4361972054055798
281,13,xgboost_naive_transfer,3,0.02,1,1.4768027317282117,1.221006542496354
282,13,xgboost,3,0.02,2,1.9651302803753927,1.5645510098124367
283,13,xgboost_naive_transfer,3,0.02,2,0.8864283174836975,0.7209907031333106
284,13,xgboost,3,0.02,3,2.0476921837265376,1.6401770401927065
285,13,xgboost_naive_transfer,3,0.02,3,0.8491671328113668,0.6779507526081654
286,13,xgboost,3,0.02,4,2.2321460106949513,1.7655066714851768
287,13,xgboost_naive_transfer,3,0.02,4,0.851869772055127,0.6659430496032926
288,13,xgboost,3,0.02,5,2.58159786921648,2.0485570304389507
289,13,xgboost_naive_transfer,3,0.02,5,0.9145700707805686,0.7155245433375105
290,13,xgboost,3,0.02,6,2.7499061903041717,2.206780831442081
291,13,xgboost_naive_transfer,3,0.02,6,0.9555519410447805,0.74048043979511
292,13,xgboost,3,0.02,7,2.9210214336682845,2.341068442880923
293,13,xgboost_naive_transfer,3,0.02,7,1.0308517850742691,0.8018059670770853
294,13,xgboost,3,0.03,1,1.8395534323345188,1.4591157247859001
295,13,xgboost_naive_transfer,3,0.03,1,1.2150162133436666,0.9816475456010759
296,13,xgboost,3,0.03,2,1.910229132434836,1.5184679104258507
297,13,xgboost_naive_transfer,3,0.03,2,0.8716928290663345,0.7028385999650894
298,13,xgboost,3,0.03,3,2.0375638015534725,1.6343606376065913
